y/delta,y^+,u'u',v'v',w'w',u'v',u'w',v'w',k,nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.01179956564155715,61.19133380117393,6.079447605893306,1.188687896368652,2.740150062690943,-0.9492147367366348,0.000883670335562215,0.0001335355817990194,5.004142782476452,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01212083589586055,62.85740829651211,6.044860296760743,1.196398789384721,2.735831768623516,-0.9499955591112644,0.0009075684353047586,0.0001330838706287449,4.98854542738449,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01244603017660351,64.54383238936957,6.012681045027226,1.203544358195469,2.731110533242304,-0.9507063257399448,0.0009298637450723986,0.0001325579057517151,4.973667968232499,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01277514719205819,66.25059938097858,5.982752471004215,1.210158424568129,2.726021732282432,-0.95135300165634,0.0009507132847152744,0.0001320202323741293,4.959466313927388,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.013108185634915,67.97770249176607,5.954924393876559,1.216273592544416,2.720598443205409,-0.9519409131603432,0.0009701800889205668,0.0001315368052958505,4.945898214813192,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01344514418228782,69.72513486138061,5.929054111962233,1.221921172811232,2.714871894051424,-0.9524749010302273,0.0009885471372772406,0.0001310996829929175,4.932923589412445,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01378602149571917,71.49288954871948,5.90500587525966,1.227131145548594,2.708871744784827,-0.9529593855608643,0.001006343119371699,0.0001306215347844428,4.92050438279654,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.0141308162211855,73.28095953195577,5.882650932236067,1.231932115297471,2.702626106823584,-0.9533983475112852,0.00102404747210399,0.0001300091873715686,4.90860457717856,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01447952698910282,75.08933770856771,5.861867748999262,1.236351243604036,2.696161651233711,-0.9537952864485992,0.001041815054726912,0.0001292391012927828,4.897190321918504,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01483215241433178,76.91801689536518,5.842541870935767,1.240414241503899,2.689503575987108,-0.9541532188780132,0.001059632930994972,0.0001283568671450224,4.886229844213387,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01518869109618326,78.76698982851846,5.824565650873638,1.244145429531764,2.682675549845052,-0.9544748373967762,0.001077591469070064,0.0001273961292258967,4.875693315125227,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01554914161842413,80.63624916358819,5.80783774622182,1.24756779320143,2.675699836974622,-0.954762615199742,0.001095799904240306,0.0001263638346192443,4.865552688198935,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01591350254928292,82.52578747555475,5.792262991859256,1.250703017623819,2.668597094846447,-0.9550187584759932,0.001114270348912971,0.0001252454540621464,4.855781552164761,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.0162817724414549,84.43559725884471,5.777752292428397,1.253571526867137,2.661386355265374,-0.9552452279927576,0.001132850675721759,0.0001240399780901566,4.846355087280454,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01665394983210877,86.36567092736541,5.764222440249362,1.256192500955766,2.654085271878541,-0.95544383488158,0.001151408704191946,0.0001227869607133164,4.837250106541834,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01703003324289154,88.31600081453026,5.751595725371169,1.258583889948004,2.646710313734523,-0.9556162872538428,0.001169920564610096,0.0001215423372093482,4.828444964526849,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01741002117993529,90.28657917329387,5.739799368979264,1.260762471020104,2.639276671470109,-0.9557641731147422,0.001188307943134395,0.0001203442012380437,4.819919255734739,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01779391213386217,92.27739817617802,5.728765111656383,1.262743931515864,2.63179795377167,-0.9558889045594816,0.001206342099227953,0.0001191869553714845,4.811653498471959,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01818170457979107,94.28844991530607,5.718429031947726,1.26454293966746,2.624286393983132,-0.9559916734760892,0.001223654085933617,0.0001180786809555138,4.803629182799159,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01857339697734361,96.3197264024342,5.70873172871259,1.266173179506424,2.616753001226294,-0.9560735319993438,0.001239979720247882,0.000117022682962643,4.795828954722654,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01896898777065015,98.3712195689824,5.699618249173281,1.26764738203347,2.60920760814908,-0.9561355367819508,0.001255310405823014,0.0001159587023825862,4.788236619677916,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01936847538835551,100.4429212660644,5.691037238782184,1.268977382320832,2.601659084973919,-0.9561787092195854,0.001269687684281396,0.0001148014120628573,4.780836853038467,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01977185824362626,102.5348232645252,5.682940529392269,1.270174166169342,2.594115831011314,-0.9562039438021576,0.001283218232646349,0.0001135092319499829,4.773615263286462,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02017913473415589,104.6469172549681,5.675283654239279,1.27124788740402,2.586585900344427,-0.9562119923785242,0.00129613508247125,0.000112091503173218,4.766558720993864,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02059030324217204,106.779194847792,5.668026078846344,1.272207912502392,2.579076621128927,-0.9562035567708193,0.001308684244936911,0.0001106189445014382,4.759655306238831,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02100536213444248,108.9316475732225,5.661130686067525,1.273062920172363,2.571594259858711,-0.9561793523942564,0.00132102725433472,0.0001092097940678672,4.752893933049299,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02142430976228171,111.1042668813462,5.654563240624332,1.273820990223504,2.564144144146325,-0.9561400650116788,0.001333150287435474,0.0001079263630218777,4.746264187497081,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02184714446155744,113.2970441421443,5.648291751245786,1.274489665787725,2.556730998810844,-0.9560862540635214,0.001345021994536881,0.0001068037208675403,4.739756207922178,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02227386455269731,115.5099706455271,5.642285991903178,1.275075974858749,2.549359212001244,-0.9560182658983432,0.001356975660350339,0.0001058136118319373,4.733360589381586,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02270446834069551,117.7430376013689,5.636517616841604,1.275586436022519,2.542032871524436,-0.95593638461917,0.001369507669286932,0.0001048217577255922,4.727068462194279,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02313895411511957,119.9962361395429,5.630960593920039,1.276027085770686,2.534755381693252,-0.9558410240735,0.001383021687544703,0.0001037395791287653,4.720871530691989,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02357732015011704,122.2695573099557,5.625591419718803,1.276403475812032,2.527529338094709,-0.9557326549518356,0.001398029499678423,0.0001025176699720334,4.714762116812772,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02401956470442235,124.5629920825831,5.62038859387499,1.276720678002784,2.520356741968267,-0.9556117269273818,0.00141501726600823,0.0001010566009703807,4.708733006923021,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.0244656860213639,126.876531347507,5.615331802085816,1.276983362673943,2.513239316754138,-0.955478684884674,0.001434074202826693,9.933523547647692e-05,4.702777240756949,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02491568232887087,129.2101659149504,5.61040158603558,1.277195872498835,2.506178514914049,-0.9553338796777008,0.001454941308760995,9.752366981308729e-05,4.696887986724231,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02536955183948031,131.5638865153142,5.605579961848656,1.277362225032619,2.499175934691423,-0.955177578551372,0.001477191542412861,9.581216931858726e-05,4.691059060786349,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02582729275034423,133.9376837992141,5.600850700634955,1.277486101070378,2.492233730228134,-0.9550100658600926,0.001500370320299307,9.428837244359016e-05,4.685285265966733,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02628890324323674,136.3315483375178,5.596199062410561,1.277570830386375,2.485354042680767,-0.9548316429721164,0.00152401323395558,9.293550358137772e-05,4.679561967738851,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02675438148456133,138.7454706213823,5.591611413818288,1.277619406633943,2.478538025853791,-0.9546426660953544,0.001547661248060744,9.17206078440825e-05,4.673884423153011,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02722372562535813,141.1794410622918,5.58707446345105,1.277634550853377,2.471785748786497,-0.9544434735806504,0.001571196438713779,9.058905774303664e-05,4.668247381545463,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02769693380131144,143.633449992097,5.582575267721958,1.277618820910272,2.465096659553356,-0.9542342991404468,0.001594616734859163,8.948815692908433e-05,4.662645374092793,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.0281740041327565,146.1074876630497,5.578101625075456,1.277574683194592,2.458469854704043,-0.9540153702005484,0.001617720514931708,8.839305115340991e-05,4.657073081487045,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02865493472468783,148.6015442478464,5.573642406047006,1.277504527340868,2.451903988204542,-0.9537868731889344,0.001640247104687448,8.726150533257871e-05,4.651525460796208,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.02913972366676609,151.1156098396637,5.569187764213063,1.277410606567753,2.445397505930341,-0.9535489128388008,0.001661899572226993,8.604520678485343e-05,4.645997938355579,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.029628369033326,153.6496744521996,5.564729240108093,1.277294940453344,2.438949107742553,-0.9533016070385524,0.001682255915155088,8.481619359125137e-05,4.640486644151995,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.03012086888338394,156.2037280197127,5.560259709850134,1.277159310156254,2.432557637375092,-0.9530450997871146,0.001701051774994996,8.369162726887295e-05,4.63498832869074,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.03061722126064548,158.7777603970611,5.555773278274418,1.277005293971054,2.426222260702941,-0.9527795328117138,0.001718477305359031,8.271439357881608e-05,4.629500416474206,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
