y/delta,y^+,U,dU/dy,W,P,nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.1633042848622714,846.8792250263313,21.85026729987336,0.003095967274550161,0.00123254365951904,-1.175022443317912,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1644014757122844,852.5691439255726,21.86782578311927,0.003075882843893116,0.001251557155271504,-1.174017962037689,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1655019857037684,858.2762755511008,21.88532369243546,0.003056124728520463,0.001268931582944058,-1.173005787246944,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1666058104653082,864.0005972332054,21.90276202176484,0.003036639099714166,0.001284851324309533,-1.171987197415236,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1677129456123213,869.7420862338929,21.92014145140087,0.003017391011292948,0.001299563711009236,-1.170963289892126,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1688233867470759,875.5007197469782,21.93746261279811,0.002998372634698417,0.001312933271339395,-1.169934764119819,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1699371294587083,881.2764748981765,21.95472600339874,0.00297954922087185,0.001324609630066064,-1.168901593202429,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1710541693232404,887.0693287451913,21.97193198820606,0.002960907659329617,0.001334492255761563,-1.167863287357012,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1721745019035971,892.8792582778085,21.98908094619676,0.002942466548661744,0.001342983034731325,-1.166820350370755,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1732981227496241,898.7062404179852,22.0061735078489,0.002924283119934642,0.001350628857377256,-1.16577427483024,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1744250273981057,904.550252019944,22.02321053762156,0.002906357442283321,0.001357841768931169,-1.164726445205083,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1755552113727823,910.4112698702626,22.04019268808639,0.002888629912997268,0.001364909056392718,-1.163676982527573,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1766886701843681,916.2892706879668,22.05712035712501,0.002871076205291323,0.001372121123760733,-1.162624952886726,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1778253993305691,922.184231124623,22.07399388487987,0.002853686201667598,0.00137969666720767,-1.161569314247532,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1789653942961013,928.0961277644328,22.09081345343073,0.002836413775122857,0.001387655358669968,-1.160510696298269,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1801086505527079,934.0249371243224,22.10757907337367,0.002819265998427183,0.001395892938940367,-1.159450771464246,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1812551635591777,939.9706356540376,22.12429103259946,0.002802304899912745,0.001404086650494057,-1.158390415038818,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1824049287613636,945.9331997362395,22.14094985720383,0.002785540420870414,0.001411955886562242,-1.157329434820612,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1835579415921998,951.9126056865948,22.15755605662882,0.002768961356254037,0.001419278496908154,-1.156266490406177,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1847141974717204,957.9088297538711,22.17411003975785,0.002752539355273966,0.001425923688344492,-1.155199739871231,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1858736918070775,963.9218481200322,22.1906121015086,0.002736275847780755,0.001432269401481001,-1.154127580772609,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1870364199925597,969.9516369003323,22.20706266561825,0.002720192663520873,0.0014388508542537,-1.153049290033052,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1882023774096101,975.9981721434102,22.22346221014741,0.002704287808638864,0.001446015331604828,-1.151964739301341,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1893715594268448,982.0614298313852,22.2398111901591,0.00268854843875194,0.001454127899846281,-1.150874315637448,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1905439614000709,988.141385879951,22.25610992966347,0.002672945491382945,0.001463568641498526,-1.149778973539635,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1917195786723058,994.2380161384748,22.27235859215124,0.002657452810560281,0.001474608021529234,-1.148679414926709,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1928984065737949,1000.351296390089,22.28855721586935,0.002642058986858717,0.001487198143142974,-1.147575006128291,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1940804404220302,1006.481202351789,22.30470592708989,0.002626805185035338,0.001500808719189429,-1.146463991020684,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1952656755217695,1012.627709674532,22.32080520304415,0.002611750517483717,0.001514688886278349,-1.145344658380586,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1964541071650546,1018.79079394333,22.33685582505971,0.002596926823151098,0.001528191440298584,-1.144216252416169,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.19764573063123,1024.970430677351,22.35285856361601,0.002582288035858557,0.001541110732203259,-1.14307918415905,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1988405411869618,1031.16659533001,22.36881383463611,0.002567790459558539,0.001553816199814249,-1.141934363891684,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2000385340862563,1037.379263289073,22.38472199098866,0.002553437971531139,0.001566966605018794,-1.140783396134973,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2012397045704789,1043.608409876751,22.40058333282799,0.002539210027314438,0.001580956750574956,-1.139627755812802,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2024440478683736,1049.854010349799,22.41639815270185,0.002525134352339781,0.00159575394820737,-1.138467688206548,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2036515591960808,1056.116039899616,22.43216705666619,0.002511262344828241,0.0016110669557916,-1.137302984969023,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2048622337571573,1062.394473652339,22.44789079858704,0.00249758284444527,0.001626486865244723,-1.136133496954081,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2060760667425949,1068.689286668947,22.46356997554807,0.002484067453770553,0.001641862081674525,-1.134958594215262,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2072930533308397,1075.000453945356,22.47920507586118,0.002470702413249014,0.001657468179058288,-1.133777608254253,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.208513188687811,1081.327950412521,22.49479645794636,0.002457457909470893,0.001673644605244439,-1.132590343282466,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2097364679669207,1087.671750936537,22.51034437350544,0.002444337082170495,0.001690333483595613,-1.131396360239212,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2109628863090924,1094.031830318731,22.52584913476544,0.002431334108712384,0.001707349156679593,-1.130194772657715,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2121924388427812,1100.408163295772,22.541310857925,0.002418404255071688,0.001724635871153099,-1.128985672068686,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.213425120683992,1106.800724539766,22.55672948904877,0.002405544561940164,0.001742254392298215,-1.127770857762054,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2146609269363,1113.209488658356,22.57210512206516,0.002392799443880503,0.001760351515345159,-1.126552686284118,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2158998526908696,1119.634430194825,22.58743817843657,0.002380210439214382,0.001778854660076967,-1.125332057210333,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2171418930264742,1126.0755236282,22.6027290994513,0.002367734440851231,0.001797509899109668,-1.12410875488897,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2183870430095151,1132.532743373343,22.61797798048529,0.002355333998359844,0.001816189841016735,-1.122882327663222,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2196352976940419,1139.006063781066,22.63318494657356,0.002343043857300108,0.001834817323364332,-1.121652330134067,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2208866521217717,1145.495459138223,22.64835037322264,0.002330897498466065,0.00185355638354594,-1.120417969849312,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2221411013221088,1152.000903667817,22.66347479537554,0.002318906220107646,0.001872837532498489,-1.119178145897832,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2233986403121647,1158.522371529099,22.67855873809827,0.002307054902933163,0.001892711704505406,-1.117931800471473,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2246592640967775,1165.059836817673,22.69360261059502,0.002295326308062991,0.001912943372896583,-1.116678503776984,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.225922967668532,1171.613273565601,22.70860677218119,0.002283718956728346,0.001933538443752081,-1.11541802339212,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.22718974600778,1178.182655741502,22.72357154086269,0.002272213059101034,0.00195487806598982,-1.114150350436584,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2284595940826589,1184.767957250655,22.73849706800432,0.00226078942759879,0.001977427418388454,-1.112876338807884,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2297325068491136,1191.369151935108,22.75338357985177,0.002249484526777389,0.002001341771864693,-1.11159743658257,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2310084792509147,1197.986213573777,22.76823140668797,0.002238266302301731,0.002026446086320819,-1.110315958505826,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.23228750621968,1204.619115882551,22.78304044564968,0.002227068928578246,0.0020523387208061,-1.109034417116475,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2335695826748936,1211.267832514399,22.7978104802177,0.002215922551208562,0.002078328248952379,-1.107753578980351,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2348547035239266,1217.93233705947,22.81254165552058,0.002204891092600407,0.002103853277139037,-1.106472186490047,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2361428636620574,1224.612603045204,22.82723441893275,0.002193987027637447,0.00212881939137826,-1.105187638768281,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2374340579724918,1231.308603936432,22.84188909865428,0.002183175780525988,0.002153500658863551,-1.103897894473181,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2387282813263832,1238.020313135483,22.85650593989398,0.002172474896853622,0.002178186557347788,-1.10260262611569,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2400255285828533,1244.747703982291,22.8710854243559,0.002161920696511157,0.002203187284237175,-1.101302480770515,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.241325794589012,1251.490749754498,22.88562823673145,0.002151539486144993,0.002228782784789659,-1.09999800291947,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2426290741799787,1258.249423667563,22.9001351973354,0.002141334198790142,0.002254869101187921,-1.098688332787299,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.243935362178902,1265.023698874869,22.91460704794247,0.002131281453369693,0.002281199584901715,-1.097371456374444,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2452446533969805,1271.813548467826,22.92904421174618,0.002121294355007068,0.002307491364989025,-1.096045844755553,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2465569426334837,1278.618945475978,22.94344638745129,0.002111280248549011,0.002333305437332625,-1.094711244030305,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2478722246757725,1285.439862867117,22.95781315075202,0.002101299842302822,0.002358286177230013,-1.093367619353977,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2491904942993197,1292.276273547382,22.97214472858415,0.002091447744409143,0.002382593054065522,-1.092015178883919,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.250511746267731,1299.12815036137,22.986441660561,0.002081712927622781,0.002407170318212458,-1.090654487058057,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2518359753327656,1305.995466092244,23.00070415563846,0.002072027630260953,0.002433494419088541,-1.089285059613809,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2531631762343574,1312.878193461843,23.01493212244387,0.002062382760120352,0.002462787815919014,-1.087905341144197,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2544933437006351,1319.776305130784,23.02912551128535,0.002052773358970771,0.002495824455225836,-1.086514127410751,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2558264724479445,1326.68977369858,23.04328398190848,0.002043129726756791,0.002532581316012283,-1.085112042326254,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2571625571808682,1333.618571703741,23.0574068604125,0.002033445410549958,0.002572006865419204,-1.083699555868615,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.258501592592247,1340.562671623885,23.07149368606759,0.002023770799621718,0.00261293027099519,-1.082275726535352,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2598435733632014,1347.52204587585,23.08554436633651,0.002014164705327694,0.002654443640269892,-1.080839339194485,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2611884941631522,1354.496666815801,23.09955922008087,0.002004672158413523,0.002695538165966843,-1.079391129219364,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2625363496498421,1361.486506739341,23.11353868163404,0.001995286733787737,0.002735191105337158,-1.077933526577184,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2638871344693565,1368.491537881619,23.12748320419476,0.001986028248128352,0.002772635413828162,-1.076469514808482,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2652408432561453,1375.511732417445,23.14139339141128,0.001976900273437914,0.002807108088050226,-1.075001666562875,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2665974706330435,1382.547062461393,23.15526972787011,0.00196787839445971,0.002837747912693213,-1.073532012765104,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2679570112112932,1389.59750006792,23.16911264373006,0.001958969835719668,0.002863888025455885,-1.07206183701689,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2693194595905647,1396.663017231471,23.18292269541191,0.001950200190429114,0.002885433030741743,-1.07059204456665,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2706848103589782,1403.743585886595,23.19670063426384,0.001941589118894922,0.002902692279398773,-1.069122061909578,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2720530580931247,1410.839177908049,23.21044720321226,0.001933110354097268,0.002915916544313995,-1.067649796793948,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2734241973580884,1417.94976511092,23.22416285901301,0.001924714286923908,0.002925540737433883,-1.066172817921734,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2747982227074676,1425.075319250728,23.23784768301958,0.001916344466546181,0.002932378238906492,-1.064689378227954,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2761751286833963,1432.215812023542,23.25150144431763,0.001907979166007752,0.00293743948725684,-1.063198509414234,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2775549098165668,1439.371215066095,23.2651238825718,0.001899617221793917,0.002941563564257069,-1.061699772865237,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2789375606262504,1446.541499955891,23.27871462879511,0.001891232473100048,0.00294514117882127,-1.060193571869685,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2803230756203194,1453.726638211321,23.29227315643782,0.001882813759379472,0.002948205049344065,-1.058680618213868,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2817114492952696,1460.926601291778,23.30579902658803,0.001874404446238909,0.002950680943197277,-1.05716149523474,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2831026761362408,1468.141360597764,23.31929241652956,0.001866128755087296,0.002952775448366831,-1.055635851389579,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2844967506170405,1475.370887471014,23.33275443399412,0.001858094621670563,0.002954523946245527,-1.054102265273475,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2858936672001641,1482.615153194598,23.34618665523495,0.001850324774477547,0.002955771504912157,-1.052558804707183,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.287293420336818,1489.874128993043,23.35959065423581,0.001842796292787346,0.002956433963169635,-1.0510055918233,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2886960044669414,1497.147786032446,23.37296766568833,0.001835431791996212,0.002956264593556036,-1.049444709900032,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2901014140192282,1504.436095420586,23.38631820407688,0.001828122686478847,0.002954861892777575,-1.04787754107266,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2915096434111492,1511.739028207042,23.39964225145924,0.001820847253459897,0.002951898587941646,-1.046304340247399,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2929206870489742,1519.056555383303,23.41293993694077,0.001813642926059431,0.002947144904897851,-1.044726005494806,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2943345393277947,1526.388647882891,23.42621153140865,0.001806509642567307,0.002940179899423771,-1.043144348066481,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2957511946315455,1533.735276581469,23.43945731674906,0.001799454247467423,0.002930644773002385,-1.041560509532919,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2971706473330273,1541.096412296961,23.45267748687061,0.001792429618157067,0.00291859980182403,-1.039973489550615,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2985928917939293,1548.472025789665,23.46587183281742,0.001785409653968743,0.002904523141538226,-1.038381311009459,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.300017922364851,1555.862087762374,23.47904041006826,0.001778470089048443,0.002888974822859206,-1.036783153151896,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3014457333853252,1563.266568860485,23.49218354851232,0.00177158100833906,0.002872280148268808,-1.035178825261134,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3028763191838404,1570.685439672123,23.50530102130167,0.001764658999305267,0.002854674202817974,-1.033568010435598,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3043096740778629,1578.118670728254,23.5183922945422,0.00175770414187209,0.002836108434086768,-1.031949776089296,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3057457923738598,1585.566232502801,23.53145698933036,0.001750752268162212,0.002816521532244276,-1.030323514824873,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3071846683673216,1593.028095412765,23.54449513040498,0.001743877836278912,0.002796373090357393,-1.028690190265976,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3086262963427846,1600.504229818338,23.5575073214366,0.001737141252911383,0.002776121921601143,-1.027051416400946,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3100706705738538,1607.994606023026,23.57049424011206,0.001730495388063283,0.002756339568417089,-1.025408059392502,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3115177853232258,1615.499194273762,23.58345597121071,0.001723850375434752,0.002737930156897236,-1.023760256389959,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.312967634842711,1623.017964761028,23.59639210600654,0.001717168494676415,0.002721592854798467,-1.022106993848882,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.314420213373257,1630.550887618969,23.60930208185075,0.001710440303174514,0.002707367746878575,-1.02044577875323,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3158755151449715,1638.097932925517,23.62218536764748,0.001703687658720408,0.002694819858000168,-1.018774409832024,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3173335343771446,1645.659070702506,23.63504161575146,0.001696923129792879,0.002683371379407137,-1.017092645634487,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3187942652782727,1653.234270915793,23.64787045837508,0.001690140368328477,0.002672388012798785,-1.015401563858247,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3202577020460805,1660.823503475375,23.66067152553019,0.001683337221925548,0.002660995862916417,-1.013701456826216,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3217238388675447,1668.426738235513,23.67344431916844,0.001676490907457558,0.002648207700406014,-1.011991978483606,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3231926699189172,1676.043944994845,23.68618845946495,0.001669668698752239,0.002633439565407529,-1.010274228912259,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3246641893657474,1683.675093496514,23.69890410491875,0.001662900858913126,0.002616717687958755,-1.008550416835218,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3261383913629063,1691.32015342828,23.71159123242783,0.001656142468608889,0.00259800616759491,-1.006821549089085,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3276152700546094,1698.979094422647,23.72424970749871,0.001649406820099435,0.00257714745460505,-1.005087755544661,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3290948195744399,1706.65188605698,23.73687953770747,0.001642711565391683,0.002554472211780459,-1.003350000338088,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3305770340453716,1714.338497853628,23.74948085260225,0.001636068237719456,0.002530526060896971,-1.001610137066711,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3320619075797931,1722.038899280043,23.76205376604047,0.001629459611117361,0.002505865681441563,-0.999869972065144,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3335494342795307,1729.753059748901,23.77459830436624,0.001622892590660186,0.00248103004035997,-0.9981306642209794,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3350396082358715,1737.480948618227,23.78711464557802,0.001616384241188751,0.002456009530530928,-0.996392450687894,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3365324235295878,1745.222535191513,23.7996030375257,0.001609943950684549,0.002430396218965137,-0.9946544181779648,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3380278742309595,1752.977788717842,23.81206381242641,0.001603573373199846,0.002404130892004271,-0.9929133560897996,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3395259543997986,1760.746678392009,23.82449725126984,0.001597269384636278,0.002377416317737234,-0.9911655662351906,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3410266580854723,1768.529173354645,23.83690371601586,0.001591042550784622,0.002350383214399673,-0.9894101093750064,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3425299793269265,1776.325242692337,23.84928339432972,0.001584833773900694,0.002322820993875166,-0.9876479099633512,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3440359121527102,1784.134855437753,23.86163608691042,0.001578633401486862,0.002294811151811753,-0.9858793569784348,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
