y/delta,y^+,u'p',v'p',w'p',nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.3365324235295878,1745.222535191513,0.4954141607223796,-0.1220520549281821,-0.00394023329290147,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3380278742309595,1752.977788717842,0.4948147278035797,-0.1217666813943428,-0.003969148686927835,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3395259543997986,1760.746678392009,0.4942022519997,-0.1214708920563142,-0.003996362263311323,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3410266580854723,1768.529173354645,0.4935719379797364,-0.1211657398394864,-0.004014494095058493,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3425299793269265,1776.325242692337,0.4929204279739074,-0.120853007690791,-0.004015318852328521,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3440359121527102,1784.134855437753,0.4922505817918657,-0.1205340105978553,-0.00400425449272412,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3455444505809984,1791.957980569763,0.4915689717862571,-0.1202097556230352,-0.003994671228857632,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3470555886196161,1799.794587013567,0.4908865543594877,-0.1198823611819134,-0.003992770453375243,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3485693202660624,1807.64464364081,0.4902115832041485,-0.1195560694565629,-0.004008442363951073,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.350085639507534,1815.508119269713,0.4895436522473155,-0.1192368882632671,-0.004043860282991567,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3516045403209496,1823.384982665197,0.4888729430304541,-0.1189274661578805,-0.004084656219145431,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3531260166729731,1831.275202539,0.4881941437886081,-0.1186277375323339,-0.004119419922210836,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3546500625200377,1839.178747549808,0.4875077821497701,-0.1183372259728636,-0.004145970151421785,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3561766718083708,1847.095586303377,0.4868166824428419,-0.1180536149068014,-0.004164037493116689,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3577058384740168,1855.025687352658,0.4861274167524336,-0.1177727635613563,-0.004175120280571384,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3592375564428619,1862.969019197922,0.4854435877397523,-0.1174917559599213,-0.004182036429329056,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3607718196306582,1870.925550286883,0.4847678692196424,-0.1172117876195828,-0.00418776270655488,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3623086219430476,1878.895249014829,0.4841090967023203,-0.1169361758056912,-0.004191890412111462,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3638479572755863,1886.878083724742,0.4834655456311102,-0.1166654226668433,-0.004190471859112878,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3653898195137687,1894.874022707425,0.4828237655036567,-0.1163981937600159,-0.004185431921324298,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3669342025330522,1902.883034201628,0.4821747111361454,-0.1161328053565681,-0.004182840834143193,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.368481100198881,1910.905086394178,0.4815177743270321,-0.1158681034419446,-0.004177993263604674,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3700305063667109,1918.940147420099,0.4808567995407758,-0.1156019973459435,-0.004165907948963216,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.371582414882033,1926.988185362742,0.4801966920314492,-0.1153330204804022,-0.004144459297316957,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3731368195803992,1935.049168253913,0.4795403258057078,-0.1150617599524776,-0.004108277313536044,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3746937142874459,1943.123064073997,0.4788846048354704,-0.1147912668372659,-0.004055774172913335,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3762530928189188,1951.209840752088,0.4782205301127623,-0.1145238845208375,-0.003990576132813148,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3778149489806975,1959.309466166113,0.4775428663986077,-0.1142570214200943,-0.003918508134971324,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3793792765688195,1967.421908142963,0.4768532696656334,-0.1139871211211935,-0.00385219606883706,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3809460693695063,1975.54713445862,0.4761553459081625,-0.1137126177258247,-0.003806105326587673,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3825153211591863,1983.685112838282,0.4754496211463062,-0.113432787022074,-0.003783695126183484,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3840870257045209,1991.835810956497,0.4747325360655356,-0.1131482168527643,-0.003788602300067089,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3856611767624284,1999.999196437285,0.4739958275873501,-0.112860350279472,-0.003819653720619946,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3872377680801093,2008.17523685427,0.4732279723796837,-0.1125713486487791,-0.003860260664823335,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3888167933950711,2016.363899730812,0.4724367776178265,-0.112282790682344,-0.003887340035198764,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3903982464351528,2024.565152540127,0.471644987528859,-0.1119948237882217,-0.00389096289839292,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3919821209185499,2032.778962705424,0.4708595228884944,-0.111707662140706,-0.003880384460616245,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3935684105538401,2041.005297600034,0.4700725298139719,-0.1114210471426142,-0.003863601674686889,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3951571090400071,2049.244124547535,0.4692820199060871,-0.1111344071286389,-0.003841746904597822,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3967482100664665,2057.495410821884,0.4684903744243656,-0.1108470282245277,-0.003818790897092793,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3983417073130908,2065.759123647552,0.4676967534949649,-0.1105583544111887,-0.003800744575872974,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.3999375944502339,2074.035230199643,0.4668994033524645,-0.1102682031960966,-0.003788873365896916,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4015358651387568,2082.323697604036,0.4660976171333933,-0.1099755531404234,-0.003777768684666686,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4031365130300527,2090.624492937508,0.4652912509879519,-0.1096783893734507,-0.003766233983063873,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.404739531766072,2098.937583227867,0.4644695689743378,-0.1093748345333636,-0.003750436264730239,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4063449149793479,2107.262935454087,0.463622791136383,-0.1090642775107405,-0.003730683312450535,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4079526562930214,2115.600516546432,0.462755101012704,-0.1087482203029281,-0.00371185840516728,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4095627493208663,2123.950293386591,0.461870652190508,-0.1084281210013815,-0.003696515421709052,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4111751876673159,2132.312232807811,0.4609751348355278,-0.1081051131608741,-0.003684221886832651,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4127899649274865,2140.686301595025,0.4600783324641078,-0.1077794832928302,-0.003664875521368071,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4144070746872046,2149.072466484988,0.4591847624954093,-0.1074519998426603,-0.003636181462308561,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4160265105230311,2157.470694166407,0.4582996438982174,-0.1071233944517622,-0.003605901691164844,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4176482660022877,2165.880951280073,0.457422837961721,-0.1067942410565948,-0.003578848046090057,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4192723346830818,2174.303204418993,0.4565471941520494,-0.1064654649073734,-0.003563753937875912,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4208987101143324,2182.737420128526,0.4556630256739413,-0.1061376556633337,-0.003558909803639591,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4225273858357959,2191.183564906511,0.4547674120686721,-0.1058113985797404,-0.003551005327458929,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4241583553780913,2199.641605203407,0.4538661393097601,-0.1054878340068737,-0.003530990789135021,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4257916122627263,2208.111507422416,0.4529604514528661,-0.1051671595978638,-0.003495596442777357,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4274271500021228,2216.593237919626,0.452050784634848,-0.1048492014611369,-0.003454811371187187,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4290649620996428,2225.086763004141,0.4511416634637719,-0.1045333194024065,-0.003412389823912,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4307050420496141,2233.592048938214,0.4502286070259242,-0.1042177235557138,-0.00336447258958866,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4323473833373565,2242.109061937383,0.4493025318583336,-0.1039008487756907,-0.003312006381014399,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4339919794392066,2250.637768170602,0.4483644210350542,-0.1035815426715066,-0.003255871918208192,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4356388238225455,2259.178133760379,0.4474194195909465,-0.1032593638013187,-0.003198305418565907,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.437287909945823,2267.73012478291,0.4464673050609329,-0.1029356136226023,-0.003141571416665598,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4389392312585846,2276.29370726821,0.445515061091552,-0.102612884842097,-0.003087555099781275,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4405927812014971,2284.868847200253,0.4445730255362101,-0.1022932299884858,-0.003040923947717397,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4422485532063752,2293.455510517103,0.4436397451753731,-0.1019774359216596,-0.00299774191882933,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4439065406962067,2302.053663111054,0.4427152682925977,-0.1016648702482557,-0.002955694701845625,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4455667370851794,2310.663270828761,0.4417991776497197,-0.1013531200247322,-0.002919647624252552,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4472291357787067,2319.284299471375,0.440891098530404,-0.1010402415560986,-0.002885181723264383,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4488937301734544,2327.916714794683,0.4399822815071319,-0.1007277916787314,-0.002850191987489407,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4505605136573663,2336.560482509245,0.4390596881583262,-0.1004188794788093,-0.002814362641109201,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.452229479609691,2345.215568280522,0.4381243920310934,-0.100114727916819,-0.002777357280752133,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4539006214010078,2353.881937729022,0.4371770869000216,-0.09981493839194552,-0.002741952440480531,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4555739323932534,2362.55955643043,0.4362193540381256,-0.09951750603330196,-0.002709674817963444,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4572494059397477,2371.248389915748,0.435254231048913,-0.0992195624285892,-0.002679894774687556,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4589270353852209,2379.948403671431,0.434285781693336,-0.09891926695420653,-0.002649904368806361,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4606068140658395,2388.659563139523,0.4333124928147908,-0.09861711824504672,-0.002619218614597618,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4622887353092326,2397.381833717796,0.432324209457866,-0.09831371995304151,-0.002583189055570189,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4639727924345192,2406.115180759888,0.4313141565317878,-0.09800903151213264,-0.002535465905633621,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4656589787523338,2414.859569575436,0.4302839264584919,-0.09770358405463936,-0.002476328292683939,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4673472875648533,2423.614965430221,0.4292439669459313,-0.09739861312397433,-0.002401126211302786,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4690377121658242,2432.3813335463,0.4282047437647415,-0.09709282531458954,-0.002309010339686666,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4707302458405883,2441.158639102146,0.4271671601202186,-0.09678519433170509,-0.002212870380973472,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4724248818661099,2449.946847232789,0.426128160383962,-0.09647628408215056,-0.002123524333148003,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4741216135110022,2458.745923029949,0.4250888692213535,-0.0961664755257349,-0.002048908922031776,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4758204340355547,2467.555831542179,0.4240573502903238,-0.09585491632810772,-0.00199424411378202,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4775213366917591,2476.376537775004,0.4230331561586368,-0.09554084022861092,-0.001953275264742355,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4792243147233367,2485.208006691056,0.4220089545655777,-0.0952237359685474,-0.001919795193149802,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4809293613657651,2494.050203210219,0.4209771377324484,-0.09490435501707942,-0.001897379049243756,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4826364698463048,2502.903092209761,0.4199391387351943,-0.09458512800709216,-0.001893251114793908,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4843456333840265,2511.766638524482,0.4188875508598304,-0.09426801367844569,-0.001909128885797443,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4860568451898378,2520.640806946845,0.4178096769515936,-0.09395366790715484,-0.00194208972487628,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4877700984665102,2529.525562227123,0.4167177336755167,-0.0936405118654358,-0.001986938067273654,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4894853864087063,2538.420869073537,0.4156298050475974,-0.0933265080322026,-0.002033868679572983,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4912027022030064,2547.326692152392,0.4145456819166737,-0.0930115907755546,-0.002072700810743153,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4929220390279361,2556.242996088224,0.4134661982700388,-0.09269758968284056,-0.002103610963501026,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4946433900539927,2565.169745463934,0.4123917172094421,-0.09238423026954892,-0.002127600761966788,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4963667484436732,2574.106904820936,0.4113175213050533,-0.09206843120861892,-0.002141275154850136,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4980921073515008,2583.054438659289,0.4102431333678391,-0.09174788315636952,-0.002149681963217993,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.4998194599240523,2592.012311437847,0.40916736695199,-0.09142235665888034,-0.002162711331235495,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5015487992999853,2600.980487574394,0.408086309485759,-0.09109476345909352,-0.002183797801286271,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5032801186100655,2609.958931445787,0.4070005023452027,-0.0907695234134588,-0.0022059093805768,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.505013410977194,2618.947607388098,0.4059214739168354,-0.09045033659135136,-0.002216783217926708,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5067486695164345,2627.946479696756,0.404855706851915,-0.09013837418275766,-0.00221392512063126,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5084858873350409,2636.955512626689,0.4038016983544978,-0.08983258512210689,-0.002200640505017915,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.510225057532484,2645.974670392462,0.4027569899390403,-0.08953153249277361,-0.002175472481717692,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5119661732004803,2655.003917168427,0.4017140708275184,-0.0892341012597792,-0.002133835367647504,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5137092274230177,2664.043217088856,0.4006643753357906,-0.08893917744571532,-0.002073630644732521,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5154542132763842,2673.092534248092,0.3996078165917947,-0.08864689798146785,-0.001994777860212548,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5172011238291951,2682.151832700687,0.3985474933128849,-0.08835806512763227,-0.001910432087142512,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5189499521424203,2691.221076461543,0.3974838781096993,-0.08807165725431601,-0.001831054148696042,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5207006912694122,2700.300229506061,0.3964171859583477,-0.08778531290261103,-0.00175890755170396,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5224533342559328,2709.389255770278,0.3953417540901809,-0.08749663364468765,-0.001691777702726771,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5242078741401819,2718.488119151015,0.394248691551352,-0.08720389129341743,-0.001624288089913547,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5259643039528246,2727.596783506016,0.3931341994787201,-0.08690676431148436,-0.001553202314278969,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5277226167170186,2736.715212654096,0.3919976896486388,-0.08660441394956153,-0.001481459487161717,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5294828054484422,2745.843370375281,0.39083764323199,-0.08629629191893151,-0.001411225466987453,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5312448631553223,2754.981220410954,0.3896472193796739,-0.08598205818225586,-0.001339786309872997,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5330087828384616,2764.128726463999,0.3884263523764889,-0.08566096390646752,-0.001265079074389707,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.534774557491267,2773.285852198943,0.3871865386569776,-0.08533271472514474,-0.001183349922869558,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5365421800997772,2782.452561242105,0.3859389207210384,-0.08499900204731457,-0.001094206221641509,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5383116436426898,2791.628817181734,0.3846896056694549,-0.08466138017392454,-0.0009985111194451123,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5400829410913907,2800.814583568158,0.3834350834376908,-0.08432088254206371,-0.0009003235276493354,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5418560654099809,2810.00982391393,0.3821680983855628,-0.08397839879202561,-0.0008126423212207307,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5436310095553045,2819.214501693968,0.3808881231098974,-0.0836347665565013,-0.0007428970670129303,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5454077664769776,2828.428580345705,0.3796009544142798,-0.08329077758208969,-0.0006862625127433441,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.547186329117415,2837.652023269231,0.3783106021423197,-0.0829469271862603,-0.0006331452981059864,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5489666904118593,2846.884793827441,0.3770130485992861,-0.08260348947489278,-0.0005800769664826132,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.550748843288408,2856.126855346175,0.3757066192316181,-0.08226107913716661,-0.0005308258936372912,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5525327806680427,2865.378171114372,0.3743978445708838,-0.08192095304519292,-0.0004869194572986162,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5543184954646565,2874.638704384211,0.373090939218613,-0.08158383605648674,-0.0004492781795386559,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5561059805850819,2883.908418371255,0.3717869092696944,-0.08124890625353914,-0.0004201816268808909,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.55789522892912,2893.187276254602,0.3704832024971306,-0.08091455938525513,-0.0004014386789753506,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5596862333895676,2902.475241177028,0.3691742708897113,-0.08057970166310582,-0.0003908704675999814,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5614789868522461,2911.772276245133,0.3678539453639405,-0.08024533394398024,-0.0003834851656566475,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5632734821960292,2921.078344529491,0.3665191187045923,-0.0799131116189426,-0.0003738757697274105,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5650697122928725,2930.393409064794,0.3651830700552098,-0.07958315497863326,-0.0003638860260807455,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5668676700078397,2939.717432849998,0.3638511194872868,-0.07925503081672497,-0.0003557317339493241,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5686673481991328,2949.050378848472,0.3625215934042237,-0.0789278185551466,-0.0003513426440548734,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5704687397181196,2958.392209988147,0.3611962207013483,-0.07860059036613709,-0.0003479950099149821,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5722718374093623,2967.742889161655,0.3598718553773321,-0.07827290642738585,-0.0003386754127542297,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5740766341106456,2977.102379226486,0.3585383975768699,-0.0779439334503583,-0.0003230112382589791,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5758831226530061,2986.470643005135,0.3571837623431869,-0.07761170497365232,-0.0003031071143572658,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5776912958607594,2995.847643285237,0.3558103544457725,-0.0772754387664116,-0.0002774803469100697,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5795011465515298,3005.233342819733,0.3544285879733951,-0.07693561370856766,-0.0002487223808786399,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.5813126675362781,3014.627704327004,0.3530503429358053,-0.07659345162047748,-0.0002209053456575271,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
