y/delta,y^+,U,dU/dy,W,P,nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau,u'p',v'p',w'p',u'u',v'v',w'w',u'v',u'w',v'w',k
0.0582518842072314,302.0882801412711,19.16500969808944,0.0085523387123319,-0.0023070488985049,-1.261120980573254,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5547839708311828,-0.2006686211059151,0.0036516302570118,5.277934648364933,1.260011598357924,2.176030021963386,-0.9321587429168692,0.0020427909660078,1.762292331336588e-05,4.356988134343121
0.0589305592830158,305.6078192807962,19.19494185713309,0.0084571558176925,-0.0022814363169437,-1.260634706205269,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5548008026438216,-0.200209961812566,0.0035894886816419,5.270420924770198,1.259529735778653,2.171409208163732,-0.9315743762433942,0.0020116770888882,1.514923310490207e-05,4.350679934356291
0.0596129724489441,309.1467437713358,19.22470486265418,0.0083635516854529,-0.0022559713820586,-1.260144903804252,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5548443281064782,-0.1997549371948532,0.0035253128827844,5.262852146246383,1.259043554225481,2.166809866424955,-0.930984686247814,0.0019795259310223,1.287810656980032e-05,4.344352783448409
0.0602991209943536,312.7050395556712,19.25430039943764,0.008271450185322,-0.0022308529457941,-1.259650582524803,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5549022384343417,-0.1993023389501294,0.0034639040688107,5.255230885124645,1.258552900469868,2.16223269367095,-0.9303898813117452,0.0019456397353716,1.074068206393941e-05,4.338008239632732
0.0609890021937439,316.2826924996379,19.28373012454981,0.0081808582568337,-0.0022061610293098,-1.259151121920051,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5549597339302839,-0.1988517493968777,0.0034125368714563,5.247558522687744,1.258057754916091,2.157677246439298,-0.9297899138746208,0.0019089129687012,8.673053973964099e-06,4.331646762021567
0.0616826133067878,319.8796883921809,19.31299582790006,0.0080917704632795,-0.0021817615730025,-1.258646502430983,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5550069900818105,-0.1984036946950471,0.0033704113857576,5.239835181515804,1.257558209520265,2.153142383126102,-0.9291845111285896,0.0018684891393023,6.639375442234482e-06,4.325267887081085
0.0623799515783424,323.4960129454125,19.34209924892809,0.008004122176973,-0.0021574320754724,-1.258137289755695,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5550481106356159,-0.197959421367509,0.0033288194097069,5.232061464643745,1.257054343382381,2.148627244860645,-0.9285736255834116,0.0018238640203891,4.629461947139702e-06,4.318871526443385
0.0630810142384598,327.1316517946677,19.3710419795255,0.0079178558647228,-0.0021330083733505,-1.257624295263025,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5550932889214606,-0.1975194557584526,0.0032774019293679,5.22423888587022,1.256546177864014,2.144131081532265,-0.9279574120716032,0.0017749295187577,2.572421270844289e-06,4.312458072633249
0.063785798502398,330.7865904985614,19.39982550906558,0.0078329227502243,-0.0021083028043076,-1.257108213757882,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5551487220046247,-0.1970829027744783,0.0032099658140747,5.216369177651681,1.256033677213059,2.13965328959102,-0.927335990758286,0.0017219766389443,4.391541019441603e-07,4.30602807222788
0.0644943015706327,334.4608145390475,19.42845125042006,0.00774929116554,-0.0020830805976817,-1.256589559746019,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5552170822103135,-0.1966489280750127,0.0031270360895795,5.208452861952486,1.25551680734366,2.135193705080115,-0.9267094576808989,0.0016657723090993,-1.731307680492154e-06,4.29958168718813
0.0652065206288672,338.1543093214735,19.45692061986781,0.0076669437051572,-0.0020571615197372,-1.256068681799553,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5552998973558371,-0.1962176468611908,0.0030299425005339,5.200489452942342,1.25499560693994,2.130751182845758,-0.9260778755149028,0.0016075757839558,-3.866246013216255e-06,4.29311812136402
0.0659224528480446,341.8670601746413,19.48523499900719,0.0075858354623928,-0.0020305256749613,-1.255545425425538,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5553970802823055,-0.1957892449714014,0.0029210790371704,5.192479573678047,1.254470076679267,2.126324387880009,-0.9254413882049176,0.0015489271313745,-5.951614499214003e-06,4.286637019118662
0.0666420953843587,345.599052350864,19.51339567184376,0.0075059292770775,-0.0020033042922741,-1.255018846428546,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5555075437007059,-0.1953633712523982,0.0028069634387546,5.184424462522737,1.253940087219634,2.121912717756883,-0.9248001161779628,0.0014912517987336,-8.049970054697741e-06,4.280138633749627
0.0673654453792652,349.3502710260255,19.54140394481151,0.0074272345714886,-0.0019756485374979,-1.25448792073858,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.555632248890541,-0.1949397839878681,0.0026908072721789,5.17632484149841,1.253405470840273,2.117515750896093,-0.9241540348947976,0.0014360763938138,-1.02493123895988e-05,4.273623031617388
0.0680924999594931,353.1207012996375,19.56926125981306,0.0073497642277392,-0.0019476661976185,-1.253952340163609,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5557716006621587,-0.1945195910517555,0.0025717316716611,5.168181362122855,1.252866102380911,2.113133290290799,-0.9235031455515972,0.0013848686850025,-1.266368593852234e-05,4.267090377397283
0.0688232562370564,356.9103281949014,19.59696910823344,0.0072734908104821,-0.0019194332779249,-1.253412492327904,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5559231153520399,-0.1941049894261604,0.002452596200717,5.159995236120391,1.252321900230712,2.108765456027398,-0.922847548509664,0.0013381813271721,-1.546947193342751e-05,4.260541296189251
0.0695577113092648,360.7191366587642,19.62452888487677,0.0071983569556016,-0.0018909391084123,-1.252868917751273,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.556080960410387,-0.1936980920369446,0.0023352615916915,5.151768035415232,1.251772814614277,2.104412874037281,-0.9221872402190364,0.0012957888596298,-1.864751913779805e-05,4.253976862033396
0.0702958622587363,364.547111561983,19.65194181806392,0.0071243001614174,-0.0018620950600314,-1.252321289637487,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5562365416098328,-0.1932999757124312,0.0022173417109003,5.143500364321699,1.251218845950536,2.100076147385229,-0.9215221197061516,0.0012571308547237,-2.199150090375294e-05,4.247397678828731
0.0710377061534078,368.3942376991805,19.67920898150072,0.007051269324118,-0.0018328326521928,-1.251768457579513,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5563826314628582,-0.1929101061410804,0.0020968796624446,5.135191953269971,1.250660009600503,2.095755849599135,-0.92085212686305,0.0012211048611308,-2.532123230219393e-05,4.240803906234805
0.0717832400465476,372.2604997889082,19.70633134184674,0.0069792291165795,-0.001803029136078,-1.251209849328488,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5565156872312221,-0.1925259882369669,0.0019693751791071,5.126843002772937,1.25009629881233,2.091453157664096,-0.9201772995290638,0.0011863033791699,-2.849839327874745e-05,4.234196229624682
0.0725324609767665,376.1458824737068,19.73330986256383,0.0069081867885589,-0.0017724834576285,-1.250645878675509,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5566362462615633,-0.1921444636864132,0.001833961506622,5.118454126120199,1.249527692610454,2.08716876931322,-0.9194976865915306,0.00115160950348,-3.148866293209681e-05,4.227575294021936
0.0732853659680295,380.050370320165,19.76014565534499,0.0068381680275191,-0.0017410120871606,-1.250077118384943,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5567497038290976,-0.1917640235395522,0.0016975540198224,5.11002558121216,1.248954226152038,2.082902347275258,-0.9188132351604742,0.0011162047538303,-3.436580168976388e-05,4.220941077319728
0.0740419520296683,383.973947818984,19.78683992786203,0.0067691641332148,-0.0017084952556359,-1.249503801587962,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5568658281132831,-0.191385087287427,0.0015671868925039,5.101557409215862,1.248376025909043,2.078652768533965,-0.918124056101318,0.0010795467383544,-3.722510642690834e-05,4.214293101829435
0.0748022161563924,387.9165993850374,19.81339390145884,0.0067011693105481,-0.0016748930583484,-1.248926127798556,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5569975580285382,-0.1910084906459114,0.0014466150496146,5.09304962063472,1.247793273972818,2.074419223988214,-0.9174303139978756,0.0010415367333139,-4.008391104675229e-05,4.207631059297876
0.0755661553283018,391.8783093574332,19.83980888729012,0.0066341998621682,-0.0016402573823745,-1.248344213675288,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5571534221121089,-0.1906339399372617,0.001337687017503,5.084502264059652,1.247206149967516,2.070201451387882,-0.9167319931378192,0.0010022162145306,-4.283175356482599e-05,4.200954932707525
0.076333766510898,395.8590619995757,19.86608629985196,0.0065682552196457,-0.0016046726994836,-1.247757450776431,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5573292505610125,-0.1902591534010452,0.0012422211259453,5.075915917374313,1.246614805195423,2.06599932709462,-0.9160289458360268,0.0009620616455206,-4.543658688499848e-05,4.194265024832178
0.0771050466550973,399.858841499229,19.89222756060266,0.0065033112049166,-0.0015682059287267,-1.247165013021785,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5575133768250766,-0.1898812382296124,0.0011649629266415,5.067291645562356,1.246019470601043,2.061812531452806,-0.9153211617141738,0.0009220824817664,-4.789206587579384e-05,4.187561823808103
0.0778799926972417,403.877631968579,19.91823402754951,0.0064393319383171,-0.0015308970885834,-1.24656697030345,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5576945900263602,-0.1894993107182662,0.0011108650047695,5.058630797578161,1.245420476748142,2.057640145991916,-0.914608763381359,0.0008830712284934,-5.02172328246033e-05,4.18084571015911
0.078658601559112,407.9154174442968,19.94410698862652,0.0063762968650483,-0.0014926694055486,-1.245964519174061,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5578655665625811,-0.1891147506882531,0.0010783187940808,5.049934703259386,1.244818181293917,2.053481655780841,-0.9138917728101896,0.0008447866479272,-5.254985605148479e-05,4.174117270167072
0.0794408701479394,411.9721818876014,19.96984778760362,0.0063142231365928,-0.0014534029318327,-1.245359631289684,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5580278685050462,-0.1887298794228062,0.0010601915033782,5.041204463357139,1.244212953513603,2.049337082627273,-0.9131700269484972,0.0008067254090726,-5.493935113505946e-05,4.167377249749007
0.0802267953564183,416.0479091843259,19.99545787198438,0.0062531017116946,-0.0014131246034991,-1.244754675743531,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5581851781780149,-0.1883465070636185,0.0010440653159112,5.032441503859084,1.243605105887452,2.045206299873593,-0.9124433400308108,0.0007687649886498,-5.737413232384803e-05,4.160626454810064
0.0810163740627178,420.142583144977,20.02093856998492,0.0061928616167686,-0.0013719339691092,-1.244151601711275,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.558336934944986,-0.1879657285910688,0.001016375343389,5.023647642673617,1.242994822432332,2.041089302456662,-0.911711830691506,0.0007306937999558,-5.9901232683624e-05,4.153865883781306
0.0818096031304955,424.2561875048043,20.04629098580072,0.0061334553164257,-0.0013299994893341,-1.243550952746419,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5584808536474811,-0.1875877842403388,0.0009694091552415,5.014824424344015,1.242382085306964,2.036987416769379,-0.9109759183897044,0.0006926384398685,-6.258129716844575e-05,4.14709696321018
0.0826064794089087,428.3887059238622,20.07151621234131,0.0060748916022193,-0.0012876424268096,-1.242952370405721,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5586148966733927,-0.1872127688267997,0.0009029383414783,5.005973261108174,1.241766694803546,2.032902750258917,-0.9102358435363777,0.0006553731780356,-6.548368756407773e-05,4.140321353085318
0.0834069997326271,432.5401219870733,20.09661538586369,0.0060171443170547,-0.0012451805219692,-1.242355646470895,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5587378034109513,-0.1868409868203371,0.0008188845367834,4.997095209629726,1.241148433077683,2.028836224392768,-0.9094914856859844,0.0006192215612064,-6.855248703543306e-05,4.133539933550089
0.0842111609218461,436.7104192042983,20.12158950749991,0.005960170048644,-0.001202887462505,-1.241760722312094,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5588497136924095,-0.1864719934884591,0.0007228254620627,4.988190940982916,1.240527151821369,2.024787410858254,-0.9087426455660508,0.0005838764660327,-7.172030357351737e-05,4.12675275183127
0.0850189597822986,440.8995810103966,20.1464395826347,0.0059039917678981,-0.0011610477146534,-1.24116689796751,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.558951125926143,-0.1861057553591705,0.0006224030617744,4.97926107487299,1.239902702898853,2.020755985779309,-0.9079892301252852,0.0005491306016062,-7.507576257970996e-05,4.119959881775576
0.0858303931052684,445.107590765295,20.17116674974842,0.0058486056398836,-0.0011198794863074,-1.240572640073908,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5590429897939666,-0.1857432955936337,0.0005222947619451,4.97030686447257,1.239274804144399,2.016742287141969,-0.9072312708194004,0.0005149021145447,-7.869664913236e-05,4.113161977879469
0.0866454576676021,449.3344317540526,20.19577205952485,0.005793970872153,-0.0010793955592613,-1.239975787945045,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5591254925937579,-0.1853846644930764,0.0004271036840282,4.961329807746621,1.238642996684587,2.012747510087227,-0.9064689888188788,0.0004813445535011,-8.255161556965294e-05,4.106360157259218
0.0874641502317229,453.5800871869287,20.2202565602013,0.00574011093679,-0.001039349913418,-1.239374088284588,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5591980594933195,-0.1850284163242568,0.0003419117519034,4.952330598684386,1.238006748691234,2.008772308983178,-0.905702492410475,0.0004487040956858,-8.649219386766004e-05,4.099554828179398
0.0882864675456426,457.8445401994469,20.24462151832532,0.0056870694391496,-0.0009994939960719,-1.238766125566918,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5592592918472127,-0.1846735649423739,0.000270957468055,4.943309638978481,1.237365634429267,2.004815835267389,-0.9049317261443892,0.0004170640130354,-9.046815881367874e-05,4.092745554337569
0.0891124063429751,462.127773852465,20.26886838816595,0.0056348689412354,-0.0009597444234313,-1.238151424240332,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5593077833651489,-0.1843205170936431,0.0002165654973789,4.934267480394849,1.236719449106499,2.000877006404234,-0.9041565845259908,0.0003861631374697,-9.441348516051996e-05,4.08593196795279
0.0899419633429489,466.4297711322392,20.29299871756701,0.0055835018227254,-0.0009200545633112,-1.23753008801793,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5593450842150387,-0.1839698636690009,0.0001787720613963,4.925204656304882,1.23606808339063,1.996955415170347,-0.9033769787257712,0.0003560998778238,-9.824532255824723e-05,4.07911407743293
0.0907751352504205,470.7505149504948,20.31701394548792,0.0055329021034483,-0.0008804215200107,-1.23690327983921,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.559375958344038,-0.183621778187097,0.0001566100346492,4.91612174105848,1.235411351909827,1.993050823542152,-0.9025928929950306,0.0003273897496666,-0.0001020539876049,4.07229195825523
0.0916119187558874,475.0899881444915,20.34091520700803,0.0054829855615238,-0.0008408171091858,-1.236272938366384,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5594033006719574,-0.1832772245961257,0.0001474488482723,4.907019333282379,1.234749002053211,1.989162734358965,-0.9018043384759656,0.0003002035464493,-0.0001058799211107,4.065465534847278
0.0924523105355014,479.4481734770943,20.36470337905627,0.0054337021545449,-0.0008010646046613,-1.235640376273199,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5594281655485901,-0.1829383723251576,0.0001486669164935,4.8978978571535,1.23408085371368,1.985290198004123,-0.9010114655948404,0.0002744365526692,-0.0001096750945322,4.058634454435651
0.093296307251081,483.8250536368384,20.38837923682479,0.0053850347696991,-0.0007609317996527,-1.235005327663853,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5594525265991345,-0.1826067125964647,0.0001608825617988,4.888757455071319,1.233406970740925,1.981431312161825,-0.9002144088755241,0.0002499464339142,-0.000113357800072,4.051797868987035
0.094143905550126,488.2206112380017,20.41194356291277,0.0053369861710624,-0.0007204245567589,-1.234366162674525,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5594748368976283,-0.1822817686304881,0.0001834667437836,4.87959853913369,1.232727546227807,1.977584609026003,-0.8994131799499419,0.0002270570641327,-0.0001170039685083,4.04495534719375
0.0949951020658296,492.63482882067,20.43539722333789,0.0052895706055083,-0.00067987767145,-1.233720883970487,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5594915672298331,-0.1819622210702636,0.0002131703287699,4.870421739676626,1.232042684820292,1.973749350323541,-0.8986076877596494,0.0002062218550131,-0.0001207366577766,4.03810688741023
0.0958498934170923,497.0676888508104,20.45874112320789,0.0052427685231067,-0.0006395913268588,-1.23306810362036,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595061435314888,-0.1816465902504979,0.0002442348698509,4.861227576990856,1.231352380596098,1.969925332291096,-0.8977978483437711,0.0001867806563915,-0.0001245003622813,4.031252644939024
0.0967082762085357,501.5191737203383,20.48197609871667,0.0051965685320649,-0.0005996008353973,-1.23240717852208,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595242284401599,-0.181334064291089,0.0002707965467662,4.852016477576617,1.230656546158787,1.966112441000873,-0.8969837211797945,0.0001673219101987,-0.000128202779545,4.024392732368139
0.097570247030515,505.9892657471877,20.50510306881749,0.0051509914672325,-0.0005597579427004,-1.231738021355638,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595461855216027,-0.1810239814795678,0.0002849039805758,4.842788734875597,1.229955068780123,1.962309566780267,-0.8961653505957946,0.0001468522498005,-0.0001318632508538,4.017526685217994
0.0984358024591337,510.4779471753825,20.52812300754303,0.0051060192706886,-0.0005199707392334,-1.231060776213502,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595641055086323,-0.1807144967741554,0.0002764655800952,4.833544553949506,1.229247919223223,1.958515269948721,-0.8953427608379937,0.0001249132132285,-0.0001356555129474,4.010653871560725
0.0993049390562561,514.9852001751052,20.55103677753215,0.0050616132610835,-0.0004802656450208,-1.230375764649306,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595698791170488,-0.180403663038167,0.0002492579513859,4.82428340042012,1.228535253864911,1.954727951197425,-0.8945158936059073,0.0001016534406724,-0.000139623660596,4.003773302741228
0.1001776533695218,519.5110068427692,20.57384514341059,0.0050177576047757,-0.0004407483321663,-1.229683785985456,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595643479817553,-0.1800910854438355,0.000213564106008,4.8150049224734,1.227817413195957,1.950946362710735,-0.8936848069673962,7.800896180302481e-05,-0.0001436903129525,3.996884349190046
0.1010539419323591,524.0553492010911,20.59654888809843,0.0049744561536195,-0.0004015160128341,-1.228986055227485,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595539902218858,-0.1797778120818452,0.0001727686085237,4.805709197840121,1.227094799670661,1.947170368340764,-0.8928496236288908,5.527397022565274e-05,-0.0001477792714103,3.989987182925772
0.1019338012639984,528.6182091991577,20.61914880239922,0.0049316902662744,-0.0003625632006164,-1.228283372402001,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595439185015023,-0.1794651010385815,0.0001282081923778,4.79639730553578,1.226367603221527,1.943400658167636,-0.8920104706348198,3.490639651146929e-05,-0.0001518782354641,3.983082783462472
0.102817227869487,533.1995687125029,20.64164564358188,0.0048894650308819,-0.0003237921590339,-1.227575211668913,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595339518659088,-0.1791528099683003,8.389047683450948e-05,4.787070719660583,1.225635754518773,1.939637673691202,-0.8911673639927785,1.801524850584564e-05,-0.0001560640800244,3.976172073935279
0.1037042182397019,537.7994095431764,20.66404034002478,0.0048478242532479,-0.0002851816031435,-1.226860390122402,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595254578928092,-0.1788396111562308,4.309508212345143e-05,4.777729271008456,1.224899091432308,1.935881433419735,-0.8903201154154928,4.851229124288326e-06,-0.0001603079598494,3.969254897930249
0.1045947688513643,542.4177134198167,20.68633400962141,0.0048067876597717,-0.0002466721123766,-1.226137637531674,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.559519826510736,-0.1785240688476127,9.976263746603209e-06,4.768371761504306,1.224157476000158,1.93213269546278,-0.8894685521527017,-5.454989008262779e-06,-0.0001645420043731,3.962330966483623
0.1054888761670537,547.0544619977246,20.70852783268413,0.0047663470584047,-0.0002079856370221,-1.225406364812832,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595163281902447,-0.1782069534874189,-1.638719346782276e-05,4.758996611574507,1.223410855878865,1.928392872015998,-0.8886126452944288,-1.394964926067604e-05,-0.000168779542999,3.955400169734685
0.1063865366352215,551.7096368589343,20.73062290357294,0.0047264591299833,-0.0001687612454389,-1.224666840951728,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595129728567138,-0.1778906298252921,-4.618910736435595e-05,4.749603212912527,1.222659392671375,1.924662897145086,-0.8877524170408175,-2.11506576112208e-05,-0.0001730495090341,3.948462751364494
0.1072877466902054,556.3832195122884,20.75262013978051,0.0046870886696134,-0.0001286981187218,-1.223919539189722,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595080870323345,-0.1775762404648378,-8.639631759130657e-05,4.740192465457538,1.221903488275063,1.920942321693669,-0.8868880032147124,-2.678442593430069e-05,-0.0001773754526865,3.941519137713135
0.1081925027522438,561.0751913935112,20.77452040569949,0.00464822698099,-8.771560399838265e-05,-1.223165083418952,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595040791805925,-0.177263212741731,-0.0001355349373249,4.730765864981282,1.221143546093291,1.917230818281026,-0.8860194847716153,-3.015396735559768e-05,-0.0001817149005948,3.9345701146778
0.1091008012274894,565.7855338652803,20.79632448539763,0.0046098297376485,-4.593478729054398e-05,-1.222403986313199,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595088621920041,-0.1769504237608953,-0.000194120819536,4.721325707925567,1.220379841049852,1.913528420445536,-0.8851469552735859,-3.03039039704833e-05,-0.0001859114732825,3.927616984710477
0.1100126385080242,570.5142282173035,20.81803296168744,0.004571861315363,-3.678649083960089e-06,-1.221636784457772,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595263070424464,-0.1766370791342914,-0.0002655985974797,4.711874437157205,1.219612490273796,1.909835153878558,-0.8842706110380887,-2.642023936785355e-05,-0.0001898635093488,3.92066104065478
0.1109280109718731,575.2612556663909,20.83964641561003,0.0045343377080756,3.865593994076914e-05,-1.220864049658218,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595507230507818,-0.1763223614259018,-0.0003505162736131,4.70241256736235,1.218841439123724,1.906151834192499,-0.8833904386304234,-1.851129287313616e-05,-0.0001936969620458,3.913702920339286
0.1118469149830187,580.0265973565301,20.86116547353554,0.0044972380560991,8.08295290948739e-05,-1.220085848817936,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595737123520919,-0.1760053446326465,-0.0004488165636202,4.692939146840187,1.218066617961318,1.902478724408267,-0.8825061945812773,-6.664188882890545e-06,-0.000197613858915,3.906742244604886
0.1127693468914159,584.8102343589632,20.88259061038565,0.0044605270292849,0.0001225534200006,-1.219301693657711,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.559588257313609,-0.1756859927464142,-0.0005564661997586,4.683454054222763,1.21728804231178,1.898815683361661,-0.8816177386584944,9.47205729513625e-06,-0.0002018519881882,3.899778889948102
0.113695303033006,589.6121476722576,20.90392228987858,0.0044242272126174,0.0001634189698969,-1.218510959651617,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.5595885404972072,-0.1753656356789356,-0.0006702334716429,4.673957509739181,1.216505743844607,1.895163142028986,-0.8807251979803489,3.042495107489986e-05,-0.0002065353943305,3.892813197806387
0.1146247797297314,594.4323182223856,20.92516121479391,0.0043884001722067,0.0002031785130838,-1.217713691355145,10240,1536,7680,25.132741228718345,9.42477796076938,7,8e-06,1.0,1.0,0.0414872,5185.897,0.55957520684343,-0.1750456659427488,-0.0007938685068488,4.664448994760709,1.215719786540135,1.891521020302313,-0.8798287655321224,5.562498505968077e-05,-0.0002115987652259,3.885844900801578
