y/delta,y^+,U,dU/dy,W,P,nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.6838929945376344,342.8835119377879,19.29582492116623,0.005524637093279245,-0.006075930711863714,-1.183748824770259,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6958834940547742,348.8951901055177,19.32853644397275,0.005359329835819578,-0.006170301510622966,-1.184232353306831,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7079224035941648,354.9311396118559,19.36040388839408,0.005201163962444654,-0.006266000948728831,-1.184757458200525,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7200078067722251,360.9903996393388,19.391457085203,0.00504988916197526,-0.00636383374494961,-1.185316838449875,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7321377798044009,367.0720056598756,19.42172535787286,0.004905364360173759,-0.006464174314379371,-1.185904860935431,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.744310391811398,373.1749895882855,19.45123875689892,0.004767657768808184,-0.006567298850617622,-1.186516935837797,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7565237051265441,379.2983799363985,19.4800290241988,0.004636960786541276,-0.006672409001099337,-1.187148405489911,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7687757756042312,385.4412019677001,19.50812893262409,0.004513053468020672,-0.006777296247984994,-1.187795383095549,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7810646529293896,391.6024778524922,19.53557013359598,0.00439578033540994,-0.006880961771737599,-1.188453794864826,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7933883809279444,397.7812268235463,19.56238617528658,0.004285537932455551,-0.006982931085789928,-1.189117857464989,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8057449978782034,403.9764653322245,19.58861216163542,0.004182088731475648,-0.00708100668864183,-1.189780617192258,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8181325368231294,410.1872072050433,19.61428141864035,0.004085120803326116,-0.00717277710167451,-1.190435844264978,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8305490258834453,416.4124638006553,19.639427280593,0.00399464407867765,-0.007256940417170415,-1.191078123990538,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8429924885715221,422.651244167223,19.66408336102628,0.003910597462832388,-0.007333656550324956,-1.191701130365764,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8554609441060022,428.9025552001618,19.68828396077437,0.003833101879795027,-0.007403194409528848,-1.192298482087073,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.867952407727104,435.1654018002242,19.71206474060251,0.003762255368853488,-0.007465725517644106,-1.192864383685668,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8804648910125618,441.4387870319025,19.73546115789879,0.003697709435212725,-0.007521278609875566,-1.193393440797216,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8929964021941471,447.7217122821233,19.75850635762756,0.003639130243931317,-0.007568823099808861,-1.1938809600022,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9055449464747236,454.0131774192095,19.78123393882058,0.003586873120796998,-0.007606637624022299,-1.194323437058048,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9181085263457844,460.3121809520833,19.80368064988361,0.003541334247277117,-0.007634505780827997,-1.194718020159011,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9306851419054192,466.6177201896865,19.82588491718672,0.003502575549686,-0.007654223571359648,-1.195062158113678,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9432727911766648,472.9287914005911,19.84788499180566,0.003470400222181573,-0.007668296263521352,-1.195352721334071,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.955869470426184,479.2443899727757,19.86971787932983,0.003444625175858183,-0.007678883154140126,-1.195586229986384,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9684731744832252,485.5635105735425,19.89142024715226,0.003425225521338755,-0.007686925239616132,-1.195760339502391,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.981081897058811,491.8851473095484,19.9130285427106,0.003412123045562151,-0.007692398502767808,-1.195875127746433,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9936936310651032,498.2082938869253,19.93457933952072,0.003405452775186081,-0.00769518569807856,-1.195931986427922,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0,0.0,0.0,1.0,0.0,0.0,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
4.814781378392752e-05,0.00447428998926446,0.004474289989190508,0.9999999999086202,3.151067925165686e-07,-6.792227690562033e-14,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0002407066139520353,0.022368433964386,0.0223684338947289,0.9999999875379046,1.575321086477799e-06,-4.2198830846593757e-11,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0006738422300787139,0.06261895000913356,0.06261894572842935,0.999999726361912,4.409995442485692e-06,-2.560136472315225e-09,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.001443558326269967,0.1341472864611176,0.1341471959340101,0.9999972951361056,9.447302032712384e-06,-5.275741569638927e-08,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.002645631688031891,0.2458538082365311,0.245852779685631,0.9999831992678548,1.731309741464634e-05,-5.75218727428042e-07,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.004375547662071155,0.4066117973665867,0.4066040215491721,0.99992300931715,2.862703894202632e-05,-4.097866792153768e-06,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.006728435792545118,0.6252614717896664,0.6252174028551897,0.9997154729019718,4.398897060365064e-05,-2.144480185745582e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.009750857883363828,0.9061297364417192,0.9059323331954956,0.9991185929824332,6.36261114764576e-05,-8.694850835097416e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.01344077661230325,1.249027266622089,1.248303562250853,0.9976541698651946,8.731505541789403e-05,-0.0002836193396880003,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.01779570471808556,1.653722925600746,1.651470312520483,0.9944967258249956,0.0001145638280704557,-0.0007748025717156529,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.02281270667696611,2.11994392042051,2.113815980276533,0.9883936004624851,0.0001444278773692995,-0.0018322702616043,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.02848840068147995,2.647375985778413,2.632490824880225,0.9776821888828834,0.0001753081291608442,-0.003849217385035835,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.03481896092001469,3.235663595862318,3.202864458660994,0.9604695914266838,0.0002048021306815309,-0.007330426945490463,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.04180012015567314,3.884410204,3.818059480632118,0.934987038923054,0.0002297123228902173,-0.01285953733974235,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.04942717260268714,4.593178509959126,4.468767407793909,0.9000386958759276,0.0002463020005850075,-0.02105085330640005,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0576949770984434,5.361490754717924,5.14351078753391,0.855389041288721,0.0002507900456059672,-0.03249685939503835,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.06659796056898437,6.188829042507967,5.829384821143013,0.8019350162770915,0.0002399427555010625,-0.04772128226455075,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.07613012178564638,7.074635689911818,6.513145255599477,0.7415944831096608,0.0002115700915013762,-0.06714275355398362,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0862850354103043,8.018313601780362,7.182390501870026,0.6769577457473935,0.0001647988586695232,-0.09104904460470031,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.09705585632649548,9.019226673716386,7.826568378682079,0.610829060956844,0.0001001218670126532,-0.1195793199988046,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.108435324253503,10.07670022085306,8.437617151582808,0.5457992418334213,1.930363213127545e-05,-0.152712650654216,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.1204157686402891,11.19002143263839,9.010178311783624,0.4839488029420037,-7.48212406618728e-05,-0.1902635531721337,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.1329891138359783,12.35843985331896,9.54143660359794,0.4267160436415758,-0.0001786488939674182,-0.2318871245931918,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.146146884533407,13.58116788779919,10.03071263101776,0.374908575965007,-0.0002881301554619646,-0.2770960080521265,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.159880211482068,14.85738133253512,10.47894701859606,0.32880684155068,-0.0003991027098633882,-0.3252890333967801,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.1741798374666018,16.18621993110474,10.88818770310367,0.2883051053883009,-0.0005077054480355798,-0.3757882240944107,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.189036123546801,17.56678795408055,11.2611483906897,0.2530498413869523,-0.000610597065017923,-0.4278789861930326,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2044390555549258,18.99815480281335,11.60086622126398,0.2225538683403695,-0.000704729873573969,-0.480848370400853,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2203782508459474,20.47935563672029,11.91045855351084,0.196279013510527,-0.0007876775044112216,-0.5340176139449171,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2368429652961714,22.00939202365436,12.19296345830521,0.1736895916867047,-0.000859298165024418,-0.5867670084063956,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.253822100545523,23.58723261291702,12.45124419226956,0.1542835860918976,-0.000922788955901326,-0.6385525450097274,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2713042114786114,25.21181383046006,12.68793984979315,0.1376086047688204,-0.0009834023167916849,-0.6889146713472134,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2892775139395317,26.88204059580828,12.90544722034729,0.123267074110292,-0.001046930499808507,-0.7374805108640625,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.3077298926752047,28.59678706021989,13.10592198774453,0.110916096755219,-0.001119438801012461,-0.7839612950518927,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.326648909501897,30.35489736558649,13.29129449250314,0.1002660316494653,-0.001206036011181933,-0.8281463632702956,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.3460218116894204,32.15518642356176,13.46329362311365,0.09107342285353558,-0.001308377622838368,-0.8698940073413025,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.3658355405573572,33.99644071439321,13.62346629084404,0.08313018419497958,-0.001424223812838503,-0.9091210039122196,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.3860767402775169,35.8774191049187,13.77319112674356,0.0762574155852699,-0.001550822329934692,-0.9457945377926856,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4067317668766912,37.79685368517636,13.91369201899862,0.07030154271559255,-0.001688856346121545,-0.979926035906151,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4277866974336383,39.75345062306378,14.04605117546691,0.06513073110894545,-0.001842630191071639,-1.011564089175427,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4492273394640984,41.74589103647076,14.17122279635567,0.06063277451681306,-0.00201742009538937,-1.040786630450291,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4710392404875134,43.7728318822973,14.29004736619519,0.05671250118087062,-0.002216985117249973,-1.067692540721846,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4932076977690006,45.83290686175786,14.40326488847522,0.05328913755426909,-0.002444198868311586,-1.092394063889567,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.5157177682300171,47.92472734136154,14.51152584892493,0.05029296287525204,-0.002702164435399397,-1.115010454935955,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.5385542785210315,50.04688328894745,14.6153985087286,0.04766323529064172,-0.002992464883414493,-1.135662925999164,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.5617018352494142,52.19794422414419,14.71537877053428,0.04534994585290777,-0.003314758843993567,-1.154471956084196,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.5851448353556523,54.37646018261292,14.81190290605706,0.04331134187627569,-0.003666568476610767,-1.17155570811217,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.6088674766308949,56.58096269342394,14.90535358552405,0.04151068253222876,-0.004041814904299563,-1.18702786110615,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.6328537683687377,58.80996576890798,14.99606664123554,0.03991807981526501,-0.004431403010752217,-1.200997435176466,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.6570875421440694,61.06196690631499,15.08434098244912,0.03850942517969842,-0.00482497541034735,-1.213568892610352,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.6815524627117115,63.33544810060531,15.17044416577145,0.03726363767644938,-0.005212281085553336,-1.224840629372303,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.706232039017508,65.62887686769037,15.25461442810637,0.0361616449537881,-0.005582782779197051,-1.234901560809,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.7311096353144395,67.94070727743329,15.33706313505317,0.03518741723782871,-0.005926608895123183,-1.243831139747871,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.7561684823762714,70.26938099571314,15.41798102223564,0.03432908786829449,-0.006238858310327083,-1.251701429443673,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.7813916888011762,72.61332833485017,15.49754576437354,0.03357866978265765,-0.006520202600588339,-1.258578849451046,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.80676225239771,74.97096931168434,15.57592721698395,0.03292972092490103,-0.006773543782167628,-1.264525765371999,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.8322630716454701,77.34071471259355,15.65328786171325,0.03237663152865485,-0.007002018409118256,-1.269601391819882,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.8578769572227056,79.72096716473389,15.72978585058938,0.03191598308281313,-0.00720873986022352,-1.273860795620492,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.8835866435931137,82.11012221277981,15.80557495418059,0.0315423746129339,-0.007396242135680834,-1.277351441580816,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.9093748006440092,84.5065694004384,15.88079743902528,0.03124910346151695,-0.007561339963467128,-1.2801105819708,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.9352240453680228,86.90869335600851,15.95558642958701,0.03103260212961703,-0.007694339372504692,-1.28216449115216,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.9611169535804548,89.3148748812536,16.03007033518432,0.03088993095496427,-0.007786721227660802,-1.283528525953215,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.9870360716643836,91.72349204285356,16.10437236126017,0.03081876550364154,-0.007833951053608578,-1.284209455069973,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0,0.0,0.0,1.0,0.0,0.0,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
2.059765673623204e-05,0.004514042136904974,0.004514042136818506,0.9999999999106424,1.819159647135405e-07,-7.359276167371337e-14,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.0001029823439926414,0.02256890898285087,0.02256890891180614,0.99999998736715,9.095272449718308e-07,-4.572762882249711e-11,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.000288325618200469,0.06318747838032863,0.06318747398216473,0.9999997211081184,2.546453537190003e-06,-2.774354756767748e-09,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.000617769345912289,0.1353861215402712,0.1353860282476198,0.9999972361881444,5.456034549940876e-06,-5.71636534842317e-08,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.001132413839837088,0.2481721030163199,0.2481710405393372,0.9999827955347864,1.000115894134465e-05,-6.229925455342956e-07,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.001873306006858533,0.4105409833052455,0.4105329314594844,0.9999209751291628,1.654394440645173e-05,-4.43469676702795e-06,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.002881427511453483,0.6314740248223802,0.6314282718979247,0.9997072297251453,2.544501374501957e-05,-2.317909850522285e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.004177085301188321,0.915421559863307,0.9152160495939028,0.9990908071600858,3.687988206823037e-05,-9.38252408527895e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.005759905750861605,1.262301707274051,1.261546233109404,0.9975749216487478,5.083490894329098e-05,-0.0003054378705985648,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.007629432426981109,1.67201443819973,1.669657165779965,0.9943019843734452,6.727920198776511e-05,-0.0008325020515811176,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.009785126219384543,2.144441604929652,2.138016441872383,0.987975540514894,8.614272886664658e-05,-0.00196382591062761,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.0122263654967012,2.679446974967229,2.663820026501156,0.9768896145729352,0.0001072749172965003,-0.004114853533059409,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.01495244628560999,3.276876270314955,3.242424548080963,0.959129309943836,0.0001303784092768385,-0.007815691066874124,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.01796258247384253,3.936557211963167,3.866874078983415,0.93294375379363,0.0001549301954659181,-0.01367551437066745,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.02125590603687155,4.658299569569547,4.527726392680724,0.8971966288299502,0.0001801439681329876,-0.02233176943588941,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.02483146728822128,5.441895216315425,5.213335746130385,0.8517343605902692,0.0002050568080689816,-0.03439591865491537,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.02868823515332564,6.28711818892269,5.910613039225646,0.7975291313528585,0.0002287760874977962,-0.05040549394149145,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.03282509746685636,7.193724752814187,6.606121986712749,0.7365449243549801,0.0002508169569641384,-0.07078697736235284,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.03724086129343462,8.161453472398696,7.287260631402154,0.671383047028342,0.0002713839488733869,-0.09582906054898822,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.04193425327163525,9.19002528646054,7.943266356203339,0.6048326402604562,0.0002914431741635712,-0.1256638265768409,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.04690391998118171,10.27914358863157,8.565861432666612,0.5394589932095374,0.000312526772961369,-0.1602546354491231,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.05214842833322808,11.42849431292265,9.149478808049256,0.4773205589184611,0.0003363981447395398,-0.1993919992767724,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.05766626598361557,12.6377460242902,9.691120525436022,0.419844418036287,0.0003647632129429841,-0.2427000596131455,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.06345584176898234,13.906550014211,10.18996817288631,0.3678380442654581,0.0003990682611586875,-0.2896553404467586,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.06951548616560277,15.23454040123832,10.64687861404618,0.3215884309070064,0.0004402552054023337,-0.3396169429093635,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.07584345177082374,16.6213342365102,11.06387395976015,0.2809977707913743,0.0004883874941800745,-0.3918647781902259,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.08243791380695809,18.06653161417929,11.44369460402003,0.2457178326653994,0.0005425159087665198,-0.445640853211278,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.08929697064749043,19.56971578673256,11.78944603134573,0.2152621412474068,0.0006012252004668619,-0.500188702201411,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.09641864436544412,21.13045328516766,12.10434256754089,0.1890886757969283,0.0006634387152948417,-0.5547875558192817,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1038008813037503,22.74829404399111,12.39153591186984,0.1666551516267454,0.0007288558054069276,-0.6087791568960333,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1114415526674554,24.42277153100244,12.65401138182663,0.1474524837642956,0.0007977625218991635,-0.6615856732803399,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1193384551375956,26.1534028818268,12.89453337473188,0.1310210409170872,0.0008699458976046555,-0.7127188330841031,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1274893115065617,27.93968903915715,13.11562243801318,0.1169555499786742,0.0009436956033494632,-0.7617824086342461,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1358917713347718,29.78111489666613,13.31955231233825,0.1049048458222526,0.001016042154068965,-0.8084700903634621,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1445434116284596,31.67714944754562,13.50836026583142,0.0945685401443076,0.00108322169099633,-0.8525601443193959,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1534417375383876,33.62724593763191,13.68386360486854,0.08569054257664997,0.001141677472879745,-0.8939066907339378,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1625841830792791,35.63084202307152,13.8476762752674,0.07805197500643334,0.001189346632935289,-0.9324288354076,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1719681118697645,37.68735993248277,14.00122411067542,0.07146524925607917,0.001225165716922554,-0.9681009747767274,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1815908178926267,39.79620663356607,14.14575976839975,0.06577044067065946,0.001248682404429171,-1.000944683922363,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1914495262751283,41.95677400411503,14.28238107618622,0.06083345489800446,0.001260680254514086,-1.031020939115194,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2015413940891936,44.16843900737884,14.41204999472188,0.05654085811781309,0.001263058224468059,-1.058422377761523,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2118635111712157,46.43056387172582,14.53560507972941,0.05279470742920345,0.001257240766143627,-1.083266243969412,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
