y/delta,y^+,u'p',v'p',w'p',nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.9306851419054192,466.6177201896865,0.03981963988441217,-0.01702990190149005,0.0002930214879318614,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9432727911766648,472.9287914005911,0.0324928540767642,-0.0139155522610357,0.0003070610605432587,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.955869470426184,479.2443899727757,0.02521158834469153,-0.01081170780403088,0.0003182645712137289,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9684731744832252,485.5635105735425,0.01797281263168478,-0.007717142255858158,0.0003220691873451966,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.981081897058811,491.8851473095484,0.01076707769046182,-0.004628510395305871,0.00031804011922393,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9936936310651032,498.2082938869253,0.003585533752116133,-0.001542591261941518,0.0003122869384539925,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0,0.0,4.258191890112493e-20,0.0,-8.039846150715094e-22,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
4.814781378392752e-05,0.00447428998926446,0.0005905051791219854,-2.412048128035842e-07,3.91508228425884e-07,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0002407066139520353,0.022368433964386,0.002951484522404725,-5.998864672975907e-06,1.956847217079537e-06,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0006738422300787139,0.06261895000913356,0.00825641310491674,-4.64939061065472e-05,5.473673862862291e-06,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.001443558326269967,0.1341472864611176,0.01765173527456124,-0.0002092171735654826,1.169933935438573e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.002645631688031891,0.2458538082365311,0.03219991999124088,-0.0006814837107190734,2.132939490966469e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.004375547662071155,0.4066117973665867,0.05275593752341548,-0.00178381134921242,3.491480795219913e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.006728435792545118,0.6252614717896664,0.07974103667795314,-0.003974616024482316,5.272985556901862e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.009750857883363828,0.9061297364417192,0.1123118263916286,-0.007740140769669226,7.431244499568729e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.01344077661230325,1.249027266622089,0.1482935638091241,-0.01343066183081893,9.864843635999352e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.01779570471808556,1.653722925600746,0.1848675122066755,-0.0212015985243379,0.0001249483291984413,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.02281270667696611,2.11994392042051,0.218905968548439,-0.03098387103889318,0.0001530356069692659,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.02848840068147995,2.647375985778413,0.2474776979296256,-0.04250842289316079,0.0001832982141541749,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.03481896092001469,3.235663595862318,0.2684154643966841,-0.05536758783767175,0.0002158781532665492,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.04180012015567314,3.884410204,0.2808113686753181,-0.06908612953111375,0.0002491651500406055,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.04942717260268714,4.593178509959126,0.2853003846689431,-0.0831767896261738,0.000278055138120162,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0576949770984434,5.361490754717924,0.2840212493698696,-0.09716740644366934,0.0002926461580257804,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.06659796056898437,6.188829042507967,0.2802243343161073,-0.1106030391311676,0.0002781814163916333,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.07613012178564638,7.074635689911818,0.2776115794249061,-0.1230392009499302,0.0002170319941646638,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0862850354103043,8.018313601780362,0.2795894359935304,-0.1340451986761388,9.260945516719288e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.09705585632649548,9.019226673716386,0.2886422575482807,-0.143228624051463,-0.0001066606605496925,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.108435324253503,10.07670022085306,0.3059790976557972,-0.1502781930220297,-0.0003852242683855264,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.1204157686402891,11.19002143263839,0.3315008631790557,-0.1550104562539185,-0.0007391959876454407,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.1329891138359783,12.35843985331896,0.36403199251301,-0.1574025013384862,-0.001154716313248963,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.146146884533407,13.58116788779919,0.4017019450455603,-0.1575983512801371,-0.001607688413442481,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.159880211482068,14.85738133253512,0.4423504933655966,-0.1558868465422047,-0.002065499373964474,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.1741798374666018,16.18621993110474,0.4838593212500058,-0.1526577293386379,-0.002491017555162989,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.189036123546801,17.56678795408055,0.5243681192114157,-0.1483474587876373,-0.002855082186174074,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2044390555549258,18.99815480281335,0.5623800847477852,-0.1433866065098217,-0.003154274696306406,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2203782508459474,20.47935563672029,0.5967828719172789,-0.1381578543716824,-0.00341275911374042,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2368429652961714,22.00939202365436,0.6268180533714133,-0.1329686672560078,-0.003660586106501353,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.253822100545523,23.58723261291702,0.6520226959879446,-0.1280385060512949,-0.003915659577206027,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2713042114786114,25.21181383046006,0.6721693519693724,-0.1234975790141794,-0.00418736324705639,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.2892775139395317,26.88204059580828,0.6872243168734575,-0.1193947916057657,-0.004479709200676319,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.3077298926752047,28.59678706021989,0.69731222745425,-0.1157145291391004,-0.004789925823727845,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.326648909501897,30.35489736558649,0.7026528129052295,-0.1124001104518269,-0.005112038345699088,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.3460218116894204,32.15518642356176,0.7034925172569428,-0.1093756761491272,-0.005434797652956888,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.3658355405573572,33.99644071439321,0.7000888923898453,-0.1065588342336168,-0.00573569682388736,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.3860767402775169,35.8774191049187,0.6927231009114105,-0.1038660723250117,-0.005975636297492525,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4067317668766912,37.79685368517636,0.6817071666932355,-0.1012187278102443,-0.006108837482960593,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4277866974336383,39.75345062306378,0.667382426015002,-0.09854859575587718,-0.006106327847879379,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4492273394640984,41.74589103647076,0.6500995202779242,-0.09580051405630738,-0.005967866268005576,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4710392404875134,43.7728318822973,0.6302080390547102,-0.09293260269648489,-0.005714800883960545,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.4932076977690006,45.83290686175786,0.6080575291243283,-0.08991537489698556,-0.005356925900952394,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.5157177682300171,47.92472734136154,0.5839804690266188,-0.08673148128324723,-0.004883006965719103,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.5385542785210315,50.04688328894745,0.5582705740365521,-0.08337503023808036,-0.004293749080314147,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.5617018352494142,52.19794422414419,0.5311987796673604,-0.07984789952437185,-0.003608372536462714,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.5851448353556523,54.37646018261292,0.5030054951018705,-0.07615568445212428,-0.002853070326240469,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.6088674766308949,56.58096269342394,0.473887219440007,-0.07230531913048123,-0.002063011019648643,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.6328537683687377,58.80996576890798,0.4440112663768234,-0.06830448975057103,-0.001282147012637492,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.6570875421440694,61.06196690631499,0.4135354754855893,-0.06416212434196153,-0.0005605091777546084,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.6815524627117115,63.33544810060531,0.382616704135328,-0.05988775320631771,5.294208795984548e-05,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.706232039017508,65.62887686769037,0.3514113005650085,-0.05548985283281335,0.0005272803231127447,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.7311096353144395,67.94070727743329,0.3200643302380249,-0.05097818284952198,0.0008481391088432143,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.7561684823762714,70.26938099571314,0.2886961818417437,-0.04636557940297698,0.001023223936392532,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.7813916888011762,72.61332833485017,0.2574133706584128,-0.04166654723061747,0.001092149690612184,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.80676225239771,74.97096931168434,0.2263010397987613,-0.03689402954978762,0.001099662948611516,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.8322630716454701,77.34071471259355,0.1954190065799974,-0.03205979574782753,0.001076790289705202,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.8578769572227056,79.72096716473389,0.1647940775581338,-0.02717545146886024,0.00104328853403214,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.8835866435931137,82.11012221277981,0.1344186848133334,-0.02225303740554432,0.001019622532441058,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.9093748006440092,84.5065694004384,0.1042708535366125,-0.01730765266471825,0.001020704237054072,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.9352240453680228,86.90869335600851,0.07432030069803937,-0.01235482329907446,0.001027940514691383,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.9611169535804548,89.3148748812536,0.04452395102891916,-0.007406417400291237,0.001020870372205717,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.9870360716643836,91.72349204285356,0.01482948651241503,-0.002467277152984354,0.001010516397023619,640,128,288,20pi,5pi,7,6.66667e-04,1.000,(+/-) 1.000,6.19521e-02,92.928
0.0,0.0,4.374253701630207e-20,0.0,5.038181463307052e-23,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
2.059765673623204e-05,0.004514042136904974,0.0006593730611864673,-2.632304792913449e-07,-1.815639129095219e-07,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.0001029823439926414,0.02256890898285087,0.003296072355945119,-6.54756528964101e-06,-9.076986074344592e-07,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.000288325618200469,0.06318747838032863,0.009222094031980387,-5.075653278422029e-05,-2.540786303656349e-06,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.000617769345912289,0.1353861215402712,0.01972183119344015,-0.0002284536689149558,-5.440603996846659e-06,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.001132413839837088,0.2481721030163199,0.03599165534170146,-0.0007443511893299458,-9.956165067258748e-06,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.001873306006858533,0.4105409833052455,0.05900762971335319,-0.001948989860859554,-1.640306040960799e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.002881427511453483,0.6314740248223802,0.08927925830906112,-0.004344245819699085,-2.501799685212579e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.004177085301188321,0.915421559863307,0.125924278115273,-0.008463734273246254,-3.571752878397866e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.005759905750861605,1.262301707274051,0.1665866628208144,-0.0146947359642349,-4.805052362745426e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.007629432426981109,1.67201443819973,0.2081872416144649,-0.02321464764622644,-6.134137855580192e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.009785126219384543,2.144441604929652,0.2472727272145884,-0.03395904629784458,-7.467769160593282e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.0122263654967012,2.679446974967229,0.2805584344573436,-0.04664808669574443,-8.693301952639556e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.01495244628560999,3.276876270314955,0.3055542963148338,-0.06085185438173691,-9.683623669484174e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.01796258247384253,3.936557211963167,0.3211255667551051,-0.07606486470659407,-0.0001031303921152191,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.02125590603687155,4.658299569569547,0.327823825147754,-0.09176289475989031,-0.0001048775750237517,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.02483146728822128,5.441895216315425,0.3278570905520562,-0.1074297514094849,-0.000101816734701194,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.02868823515332564,6.28711818892269,0.3246672573110208,-0.1225599013641467,-9.459327091965414e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.03282509746685636,7.193724752814187,0.3222173892778253,-0.1366555933144476,-8.49058523778429e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.03724086129343462,8.161453472398696,0.324193644214458,-0.1492378223723114,-7.563131626855389e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.04193425327163525,9.19002528646054,0.3333453257337102,-0.1598798178162819,-7.062623815519423e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.04690391998118171,10.27914358863157,0.3511183198574915,-0.1682567275487737,-7.393462960301613e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.05214842833322808,11.42849431292265,0.3776216828916331,-0.1741947255311757,-8.859529661059149e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.05766626598361557,12.6377460242902,0.4118590343820174,-0.1777018084027368,-0.0001159710305902545,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.06345584176898234,13.906550014211,0.4521000461771484,-0.1789694706926762,-0.0001574055801094725,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.06951548616560277,15.23454040123832,0.4962726883385694,-0.1783445104187589,-0.0002163872919908396,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.07584345177082374,16.6213342365102,0.5422917893771585,-0.1762789239219786,-0.000296681212600989,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.08243791380695809,18.06653161417929,0.5882816900274841,-0.173270333810642,-0.0003979383727910566,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.08929697064749043,19.56971578673256,0.6326935437942796,-0.1698051282121437,-0.0005150880491583089,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.09641864436544412,21.13045328516766,0.6743430717956941,-0.1663125770611658,-0.0006415432261799699,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1038008813037503,22.74829404399111,0.7123938977063352,-0.1631341944257559,-0.0007721576248713594,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1114415526674554,24.42277153100244,0.7463015797887456,-0.1605106893445808,-0.0009028139544616642,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1193384551375956,26.1534028818268,0.7757500360587722,-0.158585198504461,-0.0010258463065737,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1274893115065617,27.93968903915715,0.8005996100489123,-0.1574160458001407,-0.001130924948389615,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1358917713347718,29.78111489666613,0.8208417671240468,-0.1569924612345681,-0.001210097787089486,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1445434116284596,31.67714944754562,0.8365614882862401,-0.1572509228726102,-0.001256960597342053,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1534417375383876,33.62724593763191,0.8479056073702185,-0.1580920812641026,-0.001271559133831374,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1625841830792791,35.63084202307152,0.8550671155828564,-0.1593985447118809,-0.001262486032944145,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1719681118697645,37.68735993248277,0.8582855767929783,-0.161046090482268,-0.001233293686423752,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1815908178926267,39.79620663356607,0.8578515853303265,-0.1629094348692912,-0.001178297015345977,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.1914495262751283,41.95677400411503,0.8540853520928904,-0.1648705494635653,-0.001095296383704956,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2015413940891936,44.16843900737884,0.84730549237605,-0.1668243369883822,-0.0009904304373648824,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2118635111712157,46.43056387172582,0.8378320413691447,-0.1686782859666399,-0.0008674008031327843,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2224129009612524,48.74249627455565,0.8259955177689087,-0.1703520997937475,-0.0007265293942897041,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2331865213613683,51.10356953040788,0.8121231817732549,-0.1717770977822068,-0.0005661903936575802,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.244181265612876,53.51310278321218,0.7965161827918683,-0.1728993740981152,-0.0003892641462059124,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2553939631922236,55.97040120262484,0.7794439814596957,-0.1736813122645997,-0.0002070069525991917,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2668213807252695,58.47475618439507,0.7611573355674208,-0.1740998252949493,-2.40261791196247e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2784602229196816,61.02544555470325,0.741887952127606,-0.1741415411251118,0.0001531663285223095,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.2903071335151914,63.62173377841214,0.7218557429666173,-0.1737970648418455,0.0003079931961251128,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.3023586962514291,66.262872171171,0.7012770706963022,-0.1730612777427225,0.0004212360066116959,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.3146114358530614,68.94809911531175,0.6803345302064915,-0.1719365148980413,0.0004818721386527685,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.327061819031947,71.67664027947446,0.6591588323054873,-0.1704316538201399,0.0004987965470947845,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.3397062555060204,74.44770884189904,0.6378649883238626,-0.1685627046076353,0.0004795812547948271,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.3525410990346119,77.2605057173189,0.6165506575811072,-0.1663542907594283,0.0004231710326480367,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.3655626484699042,80.11421978739098,0.5953049119627011,-0.1638357752665036,0.0003336230997409518,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.3787671488242206,83.00802813459546,0.5742158922623121,-0.1610395783603787,0.0002157329975702357,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.392150792352842,85.94109627953846,0.5533531123288309,-0.1579991200438341,8.218732290275371e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.4057097196520344,88.91257842158828,0.5327544128239139,-0.1547446237465653,-2.664513661841307e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.4194400207719746,91.92161768277666,0.5124342045194069,-0.1513008534876577,-7.786039661673964e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.4333377363442519,94.96734635489436,0.4924006172310668,-0.147689615555754,-8.279746642736863e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.4473988587236192,98.0488861497095,0.4726817956994113,-0.1439295697234823,-7.153873787385477e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.4616193331436672,101.1653484522374,0.4533154807720245,-0.1400394882411898,-5.597847741508056e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.4759950588860857,104.3158345769876,0.4343199983154744,-0.1360377929879519,-2.359201145846556e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.4905218904631763,107.4994360271156,0.4156990631410016,-0.1319373174605817,3.702454517176376e-05,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.5051956388132749,110.7152347564036,0.3974590045001883,-0.1277463225498657,0.0001083968545600498,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.5200120725087398,113.9623034339945,0.3796051730167262,-0.1234723163940584,0.0001627230658598707,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.5349669189761566,117.2397057118039,0.3621288191069192,-0.1191277653382198,0.0001915585017135374,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.5500558657284083,120.5464964945325,0.3450100669032382,-0.1147323652486411,0.0002035225259300751,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.5652745616082546,123.8817222122,0.328238809110168,-0.1103054257137278,0.0002187646438900692,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.580618618043064,127.2444210951239,0.3118284112882573,-0.1058615251491902,0.0002592722830463449,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.596083610310333,130.633623451262,0.2957910218673809,-0.1014106256364486,0.0003264487564396745,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
0.6116650788136313,134.04835194584,0.2801148493769302,-0.09695918460870286,0.0004145337621913056,1280,192,768,20pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.47883e-02,219.153
