nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure,      x-velocity,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,          y-plus,  dx-velocity-dy
       237, 0.000000000E+00,-3.912664950E-01, 0.000000000E+00, 4.177271426E-01, 9.143963456E-01, 3.384302370E-03, 1.091642538E-03, 2.057356527E-03,-8.380868239E-04, 0.000000000E+00, 2.088286579E-01
       238, 0.000000000E+00,-3.886138499E-01, 0.000000000E+00, 4.182359576E-01, 9.149481058E-01, 3.367563710E-03, 1.087474637E-03, 2.048581606E-03,-8.324137889E-04, 0.000000000E+00, 2.071438134E-01
       239, 0.000000000E+00,-3.859612048E-01, 0.000000000E+00, 4.187409282E-01, 9.154953957E-01, 3.350908868E-03, 1.083323499E-03, 2.039856743E-03,-8.267403464E-04, 0.000000000E+00, 2.054581940E-01
       240, 0.000000000E+00,-3.833085299E-01, 0.000000000E+00, 4.192421436E-01, 9.160381556E-01, 3.334339242E-03, 1.079189824E-03, 2.031182172E-03,-8.210666711E-04, 0.000000000E+00, 2.037729621E-01
       241, 0.000000000E+00,-3.806558847E-01, 0.000000000E+00, 4.197396040E-01, 9.165765047E-01, 3.317855299E-03, 1.075073378E-03, 2.022558358E-03,-8.153928211E-04, 0.000000000E+00, 2.021232098E-01
       242, 0.000000000E+00,-3.780032396E-01, 0.000000000E+00, 4.202332497E-01, 9.171104431E-01, 3.301458200E-03, 1.070974977E-03, 2.013985766E-03,-8.097189711E-04, 0.000000000E+00, 2.004902363E-01
       243, 0.000000000E+00,-3.753505647E-01, 0.000000000E+00, 4.207231998E-01, 9.176400900E-01, 3.285147715E-03, 1.066894736E-03, 2.005464397E-03,-8.040450048E-04, 0.000000000E+00, 1.988401115E-01
       244, 0.000000000E+00,-3.726979196E-01, 0.000000000E+00, 4.212093949E-01, 9.181653857E-01, 3.268924542E-03, 1.062832540E-03, 1.996993786E-03,-7.983706892E-04, 0.000000000E+00, 1.972079277E-01
       245, 0.000000000E+00,-3.700452745E-01, 0.000000000E+00, 4.216919243E-01, 9.186863899E-01, 3.252788447E-03, 1.058788737E-03, 1.988575095E-03,-7.926962571E-04, 0.000000000E+00, 1.955753565E-01
       246, 0.000000000E+00,-3.673926294E-01, 0.000000000E+00, 4.221706688E-01, 9.192029238E-01, 3.236741060E-03, 1.054763794E-03, 1.980208093E-03,-7.870214758E-04, 0.000000000E+00, 1.939424127E-01
       247, 0.000000000E+00,-3.647399545E-01, 0.000000000E+00, 4.226457477E-01, 9.197152853E-01, 3.220782615E-03, 1.050757943E-03, 1.971893478E-03,-7.813465782E-04, 0.000000000E+00, 1.923274100E-01
       248, 0.000000000E+00,-3.620873094E-01, 0.000000000E+00, 4.231171608E-01, 9.202233553E-01, 3.204913111E-03, 1.046771300E-03, 1.963631250E-03,-7.756714476E-04, 0.000000000E+00, 1.907303035E-01
       249, 0.000000000E+00,-3.594346642E-01, 0.000000000E+00, 4.235848188E-01, 9.207271338E-01, 3.189133247E-03, 1.042804099E-03, 1.955420710E-03,-7.699960261E-04, 0.000000000E+00, 1.891149282E-01
       250, 0.000000000E+00,-3.567819893E-01, 0.000000000E+00, 4.240488410E-01, 9.212266207E-01, 3.173444187E-03, 1.038856688E-03, 1.947263256E-03,-7.643203717E-04, 0.000000000E+00, 1.874999106E-01
       251, 0.000000000E+00,-3.541293442E-01, 0.000000000E+00, 4.245091379E-01, 9.217219353E-01, 3.157847328E-03, 1.034929417E-03, 1.939159236E-03,-7.586447173E-04, 0.000000000E+00, 1.859028041E-01
       252, 0.000000000E+00,-3.514766991E-01, 0.000000000E+00, 4.249657989E-01, 9.222130179E-01, 3.142341971E-03, 1.031022286E-03, 1.931108302E-03,-7.529689465E-04, 0.000000000E+00, 1.843225360E-01
       253, 0.000000000E+00,-3.488240242E-01, 0.000000000E+00, 4.254187942E-01, 9.226998687E-01, 3.126928350E-03, 1.027135295E-03, 1.923110103E-03,-7.472926518E-04, 0.000000000E+00, 1.827426255E-01
       254, 0.000000000E+00,-3.461713791E-01, 0.000000000E+00, 4.258680940E-01, 9.231824875E-01, 3.111606929E-03, 1.023269026E-03, 1.915164990E-03,-7.416160079E-04, 0.000000000E+00, 1.811630726E-01
       255, 0.000000000E+00,-3.435187340E-01, 0.000000000E+00, 4.263137579E-01, 9.236609340E-01, 3.096378874E-03, 1.019423595E-03, 1.907273545E-03,-7.359392475E-04, 0.000000000E+00, 1.795828044E-01
       256, 0.000000000E+00,-3.408660591E-01, 0.000000000E+00, 4.267557859E-01, 9.241352081E-01, 3.081244649E-03, 1.015599235E-03, 1.899436116E-03,-7.302623126E-04, 0.000000000E+00, 1.780204624E-01
       257, 0.000000000E+00,-3.382134140E-01, 0.000000000E+00, 4.271941781E-01, 9.246054292E-01, 3.066204023E-03, 1.011795830E-03, 1.891652471E-03,-7.245850284E-04, 0.000000000E+00, 1.764760017E-01
       258, 0.000000000E+00,-3.355607688E-01, 0.000000000E+00, 4.276289940E-01, 9.250714779E-01, 3.051258158E-03, 1.008013962E-03, 1.883922960E-03,-7.189074531E-04, 0.000000000E+00, 1.749311984E-01
       259, 0.000000000E+00,-3.329081237E-01, 0.000000000E+00, 4.280602336E-01, 9.255334139E-01, 3.036408219E-03, 1.004253980E-03, 1.876248280E-03,-7.132296450E-04, 0.000000000E+00, 1.733685136E-01
       260, 0.000000000E+00,-3.302554488E-01, 0.000000000E+00, 4.284878373E-01, 9.259912968E-01, 3.021655139E-03, 1.000516466E-03, 1.868628431E-03,-7.075517206E-04, 0.000000000E+00, 1.718061566E-01
       261, 0.000000000E+00,-3.276028037E-01, 0.000000000E+00, 4.289117754E-01, 9.264450073E-01, 3.006999148E-03, 9.968015365E-04, 1.861063763E-03,-7.018737379E-04, 0.000000000E+00, 1.702792346E-01
       262, 0.000000000E+00,-3.249501586E-01, 0.000000000E+00, 4.293321967E-01, 9.268946648E-01, 2.992440946E-03, 9.931093082E-04, 1.853554277E-03,-6.961956387E-04, 0.000000000E+00, 1.687692106E-01
       263, 0.000000000E+00,-3.222974837E-01, 0.000000000E+00, 4.297490120E-01, 9.273403287E-01, 2.977980301E-03, 9.894394316E-04, 1.846099622E-03,-6.905171904E-04, 0.000000000E+00, 1.672419906E-01
       264, 0.000000000E+00,-3.196448386E-01, 0.000000000E+00, 4.301623106E-01, 9.277819991E-01, 2.963617444E-03, 9.857923724E-04, 1.838699915E-03,-6.848384510E-04, 0.000000000E+00, 1.657150537E-01
       265, 0.000000000E+00,-3.169921935E-01, 0.000000000E+00, 4.305720329E-01, 9.282195568E-01, 2.949352842E-03, 9.821683634E-04, 1.831355621E-03,-6.791594205E-04, 0.000000000E+00, 1.642225981E-01
       266, 0.000000000E+00,-3.143395185E-01, 0.000000000E+00, 4.309781790E-01, 9.286531210E-01, 2.935187891E-03, 9.785678703E-04, 1.824067440E-03,-6.734803319E-04, 0.000000000E+00, 1.627129167E-01
       267, 0.000000000E+00,-3.116868734E-01, 0.000000000E+00, 4.313808382E-01, 9.290828109E-01, 2.921123523E-03, 9.749910678E-04, 1.816835720E-03,-6.678011268E-04, 0.000000000E+00, 1.612210870E-01
       268, 0.000000000E+00,-3.090342283E-01, 0.000000000E+00, 4.317799211E-01, 9.295084476E-01, 2.907160204E-03, 9.714382468E-04, 1.809660345E-03,-6.621216889E-04, 0.000000000E+00, 1.597286463E-01
       269, 0.000000000E+00,-3.063815534E-01, 0.000000000E+00, 4.321755171E-01, 9.299300909E-01, 2.893297933E-03, 9.679096984E-04, 1.802542130E-03,-6.564421346E-04, 0.000000000E+00, 1.582189500E-01
       270, 0.000000000E+00,-3.037289083E-01, 0.000000000E+00, 4.325676262E-01, 9.303479195E-01, 2.879539039E-03, 9.644057136E-04, 1.795481076E-03,-6.507628132E-04, 0.000000000E+00, 1.567446738E-01
       271, 0.000000000E+00,-3.010762632E-01, 0.000000000E+00, 4.329562783E-01, 9.307618737E-01, 2.865883522E-03, 9.609266999E-04, 1.788477879E-03,-6.450835499E-04, 0.000000000E+00, 1.552876532E-01
       272, 0.000000000E+00,-2.984236181E-01, 0.000000000E+00, 4.333413839E-01, 9.311717749E-01, 2.852331381E-03, 9.574724245E-04, 1.781531959E-03,-6.394041702E-04, 0.000000000E+00, 1.538127661E-01
       273, 0.000000000E+00,-2.957709432E-01, 0.000000000E+00, 4.337230325E-01, 9.315779209E-01, 2.838883083E-03, 9.540431201E-04, 1.774643548E-03,-6.337246159E-04, 0.000000000E+00, 1.523557454E-01
       274, 0.000000000E+00,-2.931182981E-01, 0.000000000E+00, 4.341012537E-01, 9.319801331E-01, 2.825538628E-03, 9.506390197E-04, 1.767812646E-03,-6.280450034E-04, 0.000000000E+00, 1.509165466E-01
       275, 0.000000000E+00,-2.904656529E-01, 0.000000000E+00, 4.344759583E-01, 9.323784709E-01, 2.812299412E-03, 9.472604143E-04, 1.761039952E-03,-6.223653909E-04, 0.000000000E+00, 1.494592577E-01
       276, 0.000000000E+00,-2.878129780E-01, 0.000000000E+00, 4.348471761E-01, 9.327729344E-01, 2.799166366E-03, 9.439077694E-04, 1.754325815E-03,-6.166858366E-04, 0.000000000E+00, 1.479846686E-01
       277, 0.000000000E+00,-2.851603329E-01, 0.000000000E+00, 4.352149367E-01, 9.331635237E-01, 2.786139026E-03, 9.405810852E-04, 1.747669885E-03,-6.110061659E-04, 0.000000000E+00, 1.465454698E-01
       278, 0.000000000E+00,-2.825076878E-01, 0.000000000E+00, 4.355792999E-01, 9.335504770E-01, 2.773218788E-03, 9.372807108E-04, 1.741072629E-03,-6.053264951E-04, 0.000000000E+00, 1.451232731E-01
       279, 0.000000000E+00,-2.798550129E-01, 0.000000000E+00, 4.359402359E-01, 9.339334965E-01, 2.760404255E-03, 9.340064717E-04, 1.734533580E-03,-5.996467080E-04, 0.000000000E+00, 1.436662376E-01
       280, 0.000000000E+00,-2.772023678E-01, 0.000000000E+00, 4.362976551E-01, 9.343125820E-01, 2.747696824E-03, 9.307584260E-04, 1.728052623E-03,-5.939666880E-04, 0.000000000E+00, 1.421919465E-01
       281, 0.000000000E+00,-2.745497227E-01, 0.000000000E+00, 4.366516471E-01, 9.346879721E-01, 2.735096728E-03, 9.275368648E-04, 1.721630571E-03,-5.882864352E-04, 0.000000000E+00, 1.407697499E-01
       282, 0.000000000E+00,-2.718970478E-01, 0.000000000E+00, 4.370022714E-01, 9.350595474E-01, 2.722603735E-03, 9.243418463E-04, 1.715267194E-03,-5.826059496E-04, 0.000000000E+00, 1.393829435E-01
       283, 0.000000000E+00,-2.692444026E-01, 0.000000000E+00, 4.373494387E-01, 9.354274273E-01, 2.710219007E-03, 9.211737197E-04, 1.708962838E-03,-5.769252311E-04, 0.000000000E+00, 1.379612982E-01
       284, 0.000000000E+00,-2.665917575E-01, 0.000000000E+00, 4.376931787E-01, 9.357914329E-01, 2.697943943E-03, 9.180327761E-04, 1.702718087E-03,-5.712442799E-04, 0.000000000E+00, 1.365218163E-01
       285, 0.000000000E+00,-2.639391124E-01, 0.000000000E+00, 4.380335212E-01, 9.361517429E-01, 2.685778309E-03, 9.149191901E-04, 1.696532825E-03,-5.655633286E-04, 0.000000000E+00, 1.350996494E-01
       286, 0.000000000E+00,-2.612864375E-01,-3.469446952E-18, 4.383704066E-01, 9.365082979E-01, 2.673722338E-03, 9.118327871E-04, 1.690406818E-03,-5.598820280E-04, 0.000000000E+00, 1.336952895E-01
       287, 0.000000000E+00,-2.586337924E-01, 0.000000000E+00, 4.387038946E-01, 9.368610382E-01, 2.661776962E-03, 9.087741491E-04, 1.684340532E-03,-5.542006111E-04, 0.000000000E+00, 1.323087215E-01
       288, 0.000000000E+00,-2.559811473E-01, 0.000000000E+00, 4.390339851E-01, 9.372100234E-01, 2.649943344E-03, 9.057435673E-04, 1.678334316E-03,-5.485193105E-04, 0.000000000E+00, 1.308865547E-01
       289, 0.000000000E+00,-2.533284724E-01, 0.000000000E+00, 4.393606782E-01, 9.375553131E-01, 2.638220321E-03, 9.027410415E-04, 1.672387938E-03,-5.428378936E-04, 0.000000000E+00, 1.294470876E-01
       290, 0.000000000E+00,-2.506758273E-01, 0.000000000E+00, 4.396839738E-01, 9.378969669E-01, 2.626609057E-03, 8.997664554E-04, 1.666501164E-03,-5.371562438E-04, 0.000000000E+00, 1.280779541E-01
       291, 0.000000000E+00,-2.480231673E-01, 0.000000000E+00, 4.400039315E-01, 9.382349253E-01, 2.615109319E-03, 8.968200418E-04, 1.660674578E-03,-5.314744194E-04, 0.000000000E+00, 1.267087013E-01
       292, 0.000000000E+00,-2.453705221E-01, 0.000000000E+00, 4.403205514E-01, 9.385691881E-01, 2.603721805E-03, 8.939021500E-04, 1.654908061E-03,-5.257923622E-04, 0.000000000E+00, 1.253218949E-01
       293, 0.000000000E+00,-2.427178621E-01, 0.000000000E+00, 4.406337440E-01, 9.388997555E-01, 2.592447214E-03, 8.910128963E-04, 1.649202080E-03,-5.201102467E-04, 0.000000000E+00, 1.239175349E-01
       294, 0.000000000E+00,-2.400652170E-01, 0.000000000E+00, 4.409435391E-01, 9.392266273E-01, 2.581286244E-03, 8.881523972E-04, 1.643557101E-03,-5.144281313E-04, 0.000000000E+00, 1.225307286E-01
       295, 0.000000000E+00,-2.374125570E-01, 0.000000000E+00, 4.412499666E-01, 9.395498037E-01, 2.570238896E-03, 8.853206527E-04, 1.637972891E-03,-5.087458412E-04, 0.000000000E+00, 1.211438030E-01
       296, 0.000000000E+00,-2.347598970E-01, 0.000000000E+00, 4.415529966E-01, 9.398692846E-01, 2.559305634E-03, 8.825180121E-04, 1.632449450E-03,-5.030634929E-04, 0.000000000E+00, 1.197395474E-01
       297, 0.000000000E+00,-2.321072519E-01, 0.000000000E+00, 4.418526888E-01, 9.401851892E-01, 2.548486460E-03, 8.797444752E-04, 1.626986777E-03,-4.973810283E-04, 0.000000000E+00, 1.183878481E-01
       298, 0.000000000E+00,-2.294545919E-01, 0.000000000E+00, 4.421491027E-01, 9.404973984E-01, 2.537781838E-03, 8.770002751E-04, 1.621584990E-03,-4.916983889E-04, 0.000000000E+00, 1.170537025E-01
       299, 0.000000000E+00,-2.268019468E-01, 0.000000000E+00, 4.424421787E-01, 9.408060908E-01, 2.527192235E-03, 8.742855280E-04, 1.616244204E-03,-4.860156623E-04, 0.000000000E+00, 1.156844497E-01
       300, 0.000000000E+00,-2.241492867E-01, 0.000000000E+00, 4.427318573E-01, 9.411110878E-01, 2.516717883E-03, 8.716004086E-04, 1.610964537E-03,-4.803327611E-04, 0.000000000E+00, 1.142975241E-01
       301, 0.000000000E+00,-2.214966267E-01, 0.000000000E+00, 4.430181980E-01, 9.414125085E-01, 2.506359480E-03, 8.689450915E-04, 1.605746336E-03,-4.746498016E-04, 0.000000000E+00, 1.129459292E-01
       302, 0.000000000E+00,-2.188439816E-01, 0.000000000E+00, 4.433012605E-01, 9.417102933E-01, 2.496117260E-03, 8.663196350E-04, 1.600589370E-03,-4.689666675E-04, 0.000000000E+00, 1.115942299E-01
       303, 0.000000000E+00,-2.161913216E-01, 0.000000000E+00, 4.435809851E-01, 9.420045614E-01, 2.485991456E-03, 8.637239225E-04, 1.595493522E-03,-4.632834170E-04, 0.000000000E+00, 1.102248728E-01
       304, 0.000000000E+00,-2.135386616E-01, 0.000000000E+00, 4.438573122E-01, 9.422951937E-01, 2.475982532E-03, 8.611582452E-04, 1.590458909E-03,-4.576000792E-04, 0.000000000E+00, 1.088908464E-01
       305, 0.000000000E+00,-2.108860165E-01, 0.000000000E+00, 4.441303611E-01, 9.425821900E-01, 2.466090489E-03, 8.586227195E-04, 1.585486112E-03,-4.519165959E-04, 0.000000000E+00, 1.075391397E-01
       306, 0.000000000E+00,-2.082333565E-01, 0.000000000E+00, 4.444001317E-01, 9.428656697E-01, 2.456316259E-03, 8.561173454E-04, 1.580574783E-03,-4.462329671E-04, 0.000000000E+00, 1.061874330E-01
       307, 0.000000000E+00,-2.055807114E-01, 0.000000000E+00, 4.446665347E-01, 9.431455731E-01, 2.446659841E-03, 8.536424139E-04, 1.575725153E-03,-4.405492800E-04, 0.000000000E+00, 1.048532948E-01
       308, 0.000000000E+00,-2.029280514E-01, 0.000000000E+00, 4.449296594E-01, 9.434219599E-01, 2.437121468E-03, 8.511982160E-04, 1.570936991E-03,-4.348655057E-04, 0.000000000E+00, 1.035014987E-01
       309, 0.000000000E+00,-2.002753913E-01, 0.000000000E+00, 4.451894760E-01, 9.436947107E-01, 2.427701838E-03, 8.487844607E-04, 1.566210762E-03,-4.291816731E-04, 0.000000000E+00, 1.021849960E-01
       310, 0.000000000E+00,-1.976227462E-01, 0.000000000E+00, 4.454460144E-01, 9.439640045E-01, 2.418400953E-03, 8.464014390E-04, 1.561546698E-03,-4.234978405E-04, 0.000000000E+00, 1.008333117E-01
       311, 0.000000000E+00,-1.949700862E-01, 0.000000000E+00, 4.456992447E-01, 9.442297220E-01, 2.409218345E-03, 8.440489764E-04, 1.556944335E-03,-4.178138333E-04, 0.000000000E+00, 9.948160499E-02
       312, 0.000000000E+00,-1.923174411E-01, 0.000000000E+00, 4.459491372E-01, 9.444918633E-01, 2.400154946E-03, 8.417272475E-04, 1.552403788E-03,-4.121297097E-04, 0.000000000E+00, 9.816501290E-02
       313, 0.000000000E+00,-1.896647811E-01,-3.469446952E-18, 4.461957216E-01, 9.447505474E-01, 2.391211223E-03, 8.394364268E-04, 1.547925407E-03,-4.064455861E-04, 0.000000000E+00, 9.684833139E-02
       314, 0.000000000E+00,-1.870121211E-01, 0.000000000E+00, 4.464389980E-01, 9.450055957E-01, 2.382387407E-03, 8.371765725E-04, 1.543509075E-03,-4.007613170E-04, 0.000000000E+00, 9.549671412E-02
       315, 0.000000000E+00,-1.843594760E-01, 0.000000000E+00, 4.466789663E-01, 9.452571273E-01, 2.373683266E-03, 8.349479176E-04, 1.539154793E-03,-3.950769897E-04, 0.000000000E+00, 9.414502233E-02
       316, 0.000000000E+00,-1.817068160E-01, 0.000000000E+00, 4.469155967E-01, 9.455051422E-01, 2.365099266E-03, 8.327504620E-04, 1.534862793E-03,-3.893926041E-04, 0.000000000E+00, 9.281078726E-02
       317, 0.000000000E+00,-1.790541559E-01, 0.000000000E+00, 4.471489191E-01, 9.457495213E-01, 2.356635872E-03, 8.305840893E-04, 1.530632842E-03,-3.837080440E-04, 0.000000000E+00, 9.149427712E-02
       318, 0.000000000E+00,-1.764015108E-01, 0.000000000E+00, 4.473789334E-01, 9.459905028E-01, 2.348293085E-03, 8.284492651E-04, 1.526465407E-03,-3.780235420E-04, 0.000000000E+00, 9.019523859E-02
       319, 0.000000000E+00,-1.737488508E-01, 0.000000000E+00, 4.476057589E-01, 9.462280273E-01, 2.340071835E-03, 8.263458731E-04, 1.522360370E-03,-3.723389818E-04, 0.000000000E+00, 8.886110038E-02
       320, 0.000000000E+00,-1.710962057E-01, 0.000000000E+00, 4.478292465E-01, 9.464619160E-01, 2.331970725E-03, 8.242736221E-04, 1.518317033E-03,-3.666542470E-04, 0.000000000E+00, 8.754450828E-02
       321, 0.000000000E+00,-1.684435457E-01, 0.000000000E+00, 4.480494261E-01, 9.466924667E-01, 2.323991619E-03, 8.222331526E-04, 1.514336444E-03,-3.609695123E-04, 0.000000000E+00, 8.622784168E-02
       322, 0.000000000E+00,-1.657908857E-01, 0.000000000E+00, 4.482662976E-01, 9.469193816E-01, 2.316134516E-03, 8.202242898E-04, 1.510418253E-03,-3.552847193E-04, 0.000000000E+00, 8.487622440E-02
       323, 0.000000000E+00,-1.631382406E-01, 0.000000000E+00, 4.484798908E-01, 9.471428394E-01, 2.308398951E-03, 8.182470337E-04, 1.506562112E-03,-3.495998681E-04, 0.000000000E+00, 8.355963230E-02
       324, 0.000000000E+00,-1.604855806E-01, 0.000000000E+00, 4.486901462E-01, 9.473627210E-01, 2.300785389E-03, 8.163015591E-04, 1.502768602E-03,-3.439149878E-04, 0.000000000E+00, 8.224304020E-02
       325, 0.000000000E+00,-1.578329355E-01, 0.000000000E+00, 4.488970935E-01, 9.475791454E-01, 2.293294063E-03, 8.143880405E-04, 1.499037724E-03,-3.382300492E-04, 0.000000000E+00, 8.090889454E-02
       326, 0.000000000E+00,-1.551802754E-01, 0.000000000E+00, 4.491007030E-01, 9.477919340E-01, 2.285924740E-03, 8.125063032E-04, 1.495368895E-03,-3.325450525E-04, 0.000000000E+00, 7.960978150E-02
       327, 0.000000000E+00,-1.525276154E-01, 0.000000000E+00, 4.493010342E-01, 9.480013847E-01, 2.278678585E-03, 8.106564637E-04, 1.491762581E-03,-3.268600558E-04, 0.000000000E+00, 7.825815678E-02
       328, 0.000000000E+00,-1.498749703E-01, 0.000000000E+00, 4.494979978E-01, 9.482071400E-01, 2.271553967E-03, 8.088384056E-04, 1.488218550E-03,-3.211749136E-04, 0.000000000E+00, 7.692401111E-02
       329, 0.000000000E+00,-1.472223103E-01, 0.000000000E+00, 4.496916533E-01, 9.484094977E-01, 2.264552051E-03, 8.070523618E-04, 1.484737033E-03,-3.154897131E-04, 0.000000000E+00, 7.562490553E-02
       330, 0.000000000E+00,-1.445696503E-01, 0.000000000E+00, 4.498819709E-01, 9.486083388E-01, 2.257673070E-03, 8.052982157E-04, 1.481317682E-03,-3.098044544E-04, 0.000000000E+00, 7.427327335E-02
       331, 0.000000000E+00,-1.419170052E-01, 0.000000000E+00, 4.500689805E-01, 9.488036633E-01, 2.250917256E-03, 8.035763167E-04, 1.477960963E-03,-3.041192249E-04, 0.000000000E+00, 7.295668870E-02
       332, 0.000000000E+00,-1.392643452E-01, 0.000000000E+00, 4.502526522E-01, 9.489954710E-01, 2.244284842E-03, 8.018864901E-04, 1.474667108E-03,-2.984340244E-04, 0.000000000E+00, 7.165764272E-02
       333, 0.000000000E+00,-1.366117001E-01, 0.000000000E+00, 4.504330754E-01, 9.491837621E-01, 2.237776062E-03, 8.002289687E-04, 1.471435884E-03,-2.927488531E-04, 0.000000000E+00, 7.032351196E-02
       334, 0.000000000E+00,-1.339590400E-01, 0.000000000E+00, 4.506101310E-01, 9.493685961E-01, 2.231391147E-03, 7.986036362E-04, 1.468267059E-03,-2.870636526E-04, 0.000000000E+00, 6.900684536E-02
       335, 0.000000000E+00,-1.313063800E-01, 0.000000000E+00, 4.507838488E-01, 9.495499134E-01, 2.225129632E-03, 7.970103179E-04, 1.465160167E-03,-2.813783940E-04, 0.000000000E+00, 6.769032776E-02
       336, 0.000000000E+00,-1.286537349E-01, 0.000000000E+00, 4.509542286E-01, 9.497276545E-01, 2.218991518E-03, 7.954491302E-04, 1.462115673E-03,-2.756931062E-04, 0.000000000E+00, 6.635618210E-02
       337, 0.000000000E+00,-1.260010749E-01, 0.000000000E+00, 4.511212707E-01, 9.499018788E-01, 2.212976804E-03, 7.939201314E-04, 1.459133578E-03,-2.700077894E-04, 0.000000000E+00, 6.503956020E-02
       338, 0.000000000E+00,-1.233484223E-01, 0.000000000E+00, 4.512849450E-01, 9.500725865E-01, 2.207086422E-03, 7.924234960E-04, 1.456213999E-03,-2.643225016E-04, 0.000000000E+00, 6.368788332E-02
       339, 0.000000000E+00,-1.206957698E-01, 0.000000000E+00, 4.514453113E-01, 9.502398968E-01, 2.201320836E-03, 7.909593405E-04, 1.453357283E-03,-2.586373012E-04, 0.000000000E+00, 6.235374138E-02
       340, 0.000000000E+00,-1.180431172E-01, 0.000000000E+00, 4.516022801E-01, 9.504035115E-01, 2.195679815E-03, 7.895275485E-04, 1.450563082E-03,-2.529521007E-04, 0.000000000E+00, 6.107223034E-02
       341, 0.000000000E+00,-1.153904572E-01, 0.000000000E+00, 4.517559707E-01, 9.505637884E-01, 2.190162893E-03, 7.881280035E-04, 1.447831281E-03,-2.472668712E-04, 0.000000000E+00, 5.973808467E-02
       342, 0.000000000E+00,-1.127378047E-01, 0.000000000E+00, 4.519062638E-01, 9.507204294E-01, 2.184770070E-03, 7.867605891E-04, 1.445161528E-03,-2.415815252E-04, 0.000000000E+00, 5.838641152E-02
       343, 0.000000000E+00,-1.100851521E-01, 0.000000000E+00, 4.520532489E-01, 9.508736134E-01, 2.179502044E-03, 7.854254218E-04, 1.442554174E-03,-2.358961647E-04, 0.000000000E+00, 5.706981942E-02
       344, 0.000000000E+00,-1.074324995E-01, 0.000000000E+00, 4.521968663E-01, 9.510232210E-01, 2.174358815E-03, 7.841226179E-04, 1.440009335E-03,-2.302108333E-04, 0.000000000E+00, 5.577078834E-02
       345, 0.000000000E+00,-1.047798470E-01, 0.000000000E+00, 4.523371458E-01, 9.511693716E-01, 2.169340616E-03, 7.828523521E-04, 1.437526778E-03,-2.245254582E-04, 0.000000000E+00, 5.443661660E-02
       346, 0.000000000E+00,-1.021271870E-01, 0.000000000E+00, 4.524739981E-01, 9.513119459E-01, 2.164447214E-03, 7.816143916E-04, 1.435106504E-03,-2.188400540E-04, 0.000000000E+00, 5.308491364E-02
       347, 0.000000000E+00,-9.947453439E-02, 0.000000000E+00, 4.526075125E-01, 9.514510632E-01, 2.159678843E-03, 7.804089109E-04, 1.432748511E-03,-2.131546789E-04, 0.000000000E+00, 5.175079405E-02
       348, 0.000000000E+00,-9.682188183E-02, 0.000000000E+00, 4.527376294E-01, 9.515865445E-01, 2.155035269E-03, 7.792358520E-04, 1.430452801E-03,-2.074692457E-04, 0.000000000E+00, 5.043420196E-02
       349, 0.000000000E+00,-9.416922927E-02, 0.000000000E+00, 4.528644085E-01, 9.517185688E-01, 2.150517190E-03, 7.780953310E-04, 1.428219723E-03,-2.017838706E-04, 0.000000000E+00, 4.910003394E-02
       350, 0.000000000E+00,-9.151656926E-02, 0.000000000E+00, 4.529878199E-01, 9.518470764E-01, 2.146124141E-03, 7.769870572E-04, 1.426049042E-03,-1.960984227E-04, 0.000000000E+00, 4.776589200E-02
       351, 0.000000000E+00,-8.886391670E-02, 0.000000000E+00, 4.531078339E-01, 9.519720078E-01, 2.141855424E-03, 7.759110304E-04, 1.423940063E-03,-1.904128876E-04, 0.000000000E+00, 4.643176496E-02
       352, 0.000000000E+00,-8.621126413E-02, 0.000000000E+00, 4.532244205E-01, 9.520933628E-01, 2.137711272E-03, 7.748671924E-04, 1.421893481E-03,-1.847272797E-04, 0.000000000E+00, 4.508007318E-02
       353, 0.000000000E+00,-8.355861157E-02, 0.000000000E+00, 4.533375502E-01, 9.522111416E-01, 2.133692149E-03, 7.738557179E-04, 1.419909066E-03,-1.790416136E-04, 0.000000000E+00, 4.372835159E-02
       354, 0.000000000E+00,-8.090595156E-02, 0.000000000E+00, 4.534472823E-01, 9.523253441E-01, 2.129797824E-03, 7.728764322E-04, 1.417986350E-03,-1.733558602E-04, 0.000000000E+00, 4.237664863E-02
       355, 0.000000000E+00,-7.825329900E-02, 0.000000000E+00, 4.535536468E-01, 9.524360299E-01, 2.126028761E-03, 7.719294517E-04, 1.416125800E-03,-1.676700485E-04, 0.000000000E+00, 4.104252160E-02
       356, 0.000000000E+00,-7.560064644E-02, 0.000000000E+00, 4.536565244E-01, 9.525430799E-01, 2.122384496E-03, 7.710147183E-04, 1.414327184E-03,-1.619841205E-04, 0.000000000E+00, 3.967326880E-02
       357, 0.000000000E+00,-7.294799387E-02, 0.000000000E+00, 4.537559152E-01, 9.526464939E-01, 2.118865028E-03, 7.701319410E-04, 1.412590267E-03,-1.562980760E-04, 0.000000000E+00, 3.830401599E-02
       358, 0.000000000E+00,-7.029534131E-02, 0.000000000E+00, 4.538519084E-01, 9.527463913E-01, 2.115470823E-03, 7.692812942E-04, 1.410915167E-03,-1.506119734E-04, 0.000000000E+00, 3.696985543E-02
