Wall time,Step,train_total,val,train_pde,train_data
1713196128.80081,188639,0.006045246496796610,0.000557603663764894,1.47485407069325E-05,0.006030499003827570
1713196146.282720,191879,0.0009611906134523450,6.86201819917187E-05,7.13747658664943E-06,0.0009540533646941190
1713196149.079210,192455,0.0003550879773683850,4.46022204414476E-05,5.51203311260906E-06,0.00034957591560669200
1713196151.2658100,192959,0.035007841885089900,0.0184704028069973,4.71366656711325E-05,0.03496071323752400
1713196216.222840,195155,0.0009673790191300210,4.90699167130515E-05,1.11233557618107E-05,0.0009562558261677620
1713196224.7831400,195947,0.0028147923294454800,0.0001991489843931050,1.1631866073003E-05,0.002803160808980470
1713196252.785190,198575,0.006289446726441380,0.0004136240459047260,2.90390998998191E-05,0.0062604062259197200
1713196253.143430,198647,0.0024420812260359500,9.89769832813181E-05,1.12384659587406E-05,0.002430842723697420
1713196262.52603,199799,0.0011391291627660400,0.0001027451507980000,1.43828183354344E-05,0.001124746399000290
1713196273.3456300,201167,0.00743329431861639,0.0005144510068930690,1.91771760000847E-05,0.007414116524159910
1713196291.325120,203795,0.00023227697238326100,4.73896216135472E-05,5.37494179297937E-06,0.0002269019460072740
1713196292.110540,203939,0.0004516468907240780,5.96432546444703E-05,4.85578584630275E-06,0.00044679103302769400
1713196294.959520,204479,0.00023541689733974600,4.44948891527019E-05,5.77010314373183E-06,0.00022964681556914000
1713196303.550320,205955,0.000696432834956795,5.50138393009547E-05,5.6524572755734E-06,0.0006907803472131490
1713196304.1811500,206063,0.00028623887919820800,5.3800566092832E-05,5.06684136780677E-06,0.00028117207693867400
1713196314.349310,207971,0.17956115305423700,0.021318618208169900,0.00044203895959071800,0.17911916971206700
1713196319.662030,209123,0.00028408359503373500,4.17373048549052E-05,3.97861413148348E-06,0.00028010495589114700
1713196322.686210,209735,0.00026423289091326300,5.73695033381227E-05,5.75376134293038E-06,0.0002584791509434580
1713196323.342320,209843,0.00032357286545448000,7.03218393027782E-05,4.69867472929764E-06,0.0003188741975463930
1713196331.019580,211067,0.0002197727735619990,4.90769853058737E-05,4.54340306532686E-06,0.0002152293745893990
1713196331.4117700,211139,0.00025819058646448000,5.57508865313139E-05,5.7739357544051E-06,0.0002524167066439990
1713196332.964540,211391,0.0014417055062949700,0.00047143944539129700,6.61493868392427E-06,0.0014350906712934400
1713196339.046420,212687,0.000227121970965527,5.3598534577759E-05,5.35545586899389E-06,0.0002217665023636070
1713196342.733960,213443,0.0013085511745885000,0.00015788152813911400,1.64553966897074E-05,0.0012920956360176200
1713196346.7129000,214307,0.00016443798085674600,4.01614233851433E-05,6.13860174780712E-06,0.00015829940093681200
1713196348.5352300,214703,0.0002381810627412050,4.14551868743729E-05,4.87107172375545E-06,0.00023330998374149200
1713196353.331550,215675,0.0003769151517190040,5.51452430954669E-05,5.92640981267323E-06,0.00037098873872309900
1713196356.673580,216395,0.00044134672498330500,5.0682938308455E-05,5.05330035593943E-06,0.000436293485108763
1713196357.49581,216575,0.007832099683582780,0.0010470300912857100,2.54283713729819E-05,0.007806670386344190
1713196375.3201,220391,0.00030388691811822400,0.00010479174670763300,4.78893389299628E-06,0.00029909799923189000
1713196376.938410,220751,0.003600046504288910,0.0006674019969068470,9.12284758669557E-06,0.0035909228026866900
1713196386.064840,222551,0.000646833039354533,0.0008176682749763130,4.33457535109483E-06,0.0006424984312616290
1713196389.305990,223235,0.00020431210577953600,3.81594145437703E-05,4.81870711155352E-06,0.00019949342822656000
1713196391.4821600,223703,0.0003933472034987060,8.02810318418779E-05,6.06833100391668E-06,0.0003872787347063420
1713196392.5218300,223919,0.0004198180977255110,5.75589765503537E-05,6.83990538163926E-06,0.00041297817369923000
1713196394.720790,224387,0.0028054111171513800,0.0008713112329132860,1.06834950202028E-05,0.0027947276830673200
1713196406.4354500,226439,0.012971002608537700,0.002543320879340170,3.9978764107218E-05,0.012931021861732000
1713196410.9034700,227267,0.0002051670744549480,3.14696408167947E-05,3.13087662107137E-06,0.00020203620078973500
1713196411.725750,227447,0.00021469085186254200,3.3088399504777E-05,4.23530718762777E-06,0.0002104555314872410
1713196415.891960,228311,0.008680940605700020,0.0007793641998432580,4.44581055489834E-05,0.008636482059955600
1713196419.481740,229103,0.000169788661878556,4.54332475783303E-05,4.0347954382014E-06,0.00016575385234318700
1713196422.2498400,229571,0.0016179209342226400,0.00023392178991343800,1.28784968183027E-05,0.0016050422564148900
1713196426.4810200,230435,0.0007269801571965220,8.78496866789646E-05,4.96120537718525E-06,0.0007220189436338840
1713196444.588940,233891,0.0017848201096057900,0.00036545697366818800,8.35376886243466E-06,0.001776466378942130
1713196445.23997,234035,0.006384892854839560,0.000377985998056829,5.25570430909283E-05,0.006332335993647580
1713196448.6184700,234755,0.0007322786841541530,7.77806853875518E-05,8.52999255585019E-06,0.0007237487006932500
1713196458.703430,236699,0.0003983782371506100,0.00017479663074482200,5.05681964568794E-06,0.000393321446608752
1713196460.426000,237059,0.0005209120572544630,6.03549160587136E-05,4.14515398006188E-06,0.0005167669150978330
1713196463.673560,237743,0.0009964504279196260,7.03206533216871E-05,7.99127246864373E-06,0.0009884592145681380
1713196472.781840,239687,0.00035716191632673100,6.11855066381395E-05,5.44392059964594E-06,0.00035171795752830800
1713196474.3066000,240011,0.0005662760231643920,0.00016386921925004600,4.69913948109024E-06,0.0005615768604911860
1713196476.808620,240551,0.0002415101625956600,4.23454766860232E-05,5.89152250540792E-06,0.00023561871785204900
1713196479.429670,241091,0.006043249275535350,0.0004283168527763340,5.37192172487266E-05,0.00598952965810895
1713196479.952730,241199,0.03278762102127080,0.004207744263112550,3.61035745299887E-05,0.03275151550769810
1713196482.0072700,241631,0.0008960753330029550,0.00017337598546873800,4.79126083519077E-06,0.0008912842022255060
1713196486.93577,242603,0.005800453945994380,0.0009420781279914080,1.57966624101391E-05,0.005784657783806320
1713196488.146350,242747,0.0034430113155394800,0.00024111109087243700,6.99032943884959E-06,0.0034360208082944200
1713196490.119680,243143,0.0005100411362946030,6.75725023029372E-05,4.69838232675102E-06,0.0005053428467363120
1713196506.20755,246491,0.0010171415051445400,0.00011795307364082000,4.75273145639221E-06,0.0010123888496309500
1713196507.528070,246779,0.0003185930254403500,6.42067025182769E-05,4.86130375065841E-06,0.00031373166712001000
1713196509.990100,247319,0.0016522505320608600,0.00018527393694967000,9.78048319666414E-06,0.0016424697823822500
1713196523.7606600,249659,0.0019437497248873100,0.0002897421654779460,6.39294194115792E-06,0.0019373568939045100
1713196531.335350,250811,0.0003593246510718020,5.88517577853054E-05,3.38237896357896E-06,0.00035594229120761200
1713196536.2681400,251747,0.00032577230012975600,0.0001681151770753790,4.48858281743014E-06,0.0003212837327737360
1713196540.9571700,252539,0.00032358476892113700,5.47198687854689E-05,4.77920821140287E-06,0.00031880548340268400
1713196564.6354600,255851,0.0008363036322407420,0.00012025541218463300,4.97310293212649E-06,0.0008313304861076180
1713196566.041390,256139,0.0001957986387424170,6.41473016003147E-05,3.89134993383777E-06,0.00019190731109120000
1713196573.591570,257615,0.00032125983852893100,9.5208000857383E-05,4.40012763647246E-06,0.0003168597468174990
1713196587.56269,259811,0.00028615500195883200,5.72436219954398E-05,5.37432060809806E-06,0.0002807806886266920
1713196593.821220,260927,0.0038945910055190300,0.0009778582025319340,8.04257342679193E-06,0.0038865485694259400
1713196604.409450,262835,0.0022286304738372600,0.00042992286034859700,6.0524089349201E-06,0.0022225778084248300
1713196607.1121800,263231,0.0014934202190488600,7.32227126718499E-05,2.72978704742854E-05,0.001466122455894950
1713196610.400700,263879,0.00015946324856486200,4.45887453679461E-05,4.28804742114153E-06,0.00015517517749685800
1713196612.097430,264239,0.00011944764264626400,5.95148667343892E-05,3.21307516060188E-06,0.00011623455793596800
1713196612.264690,264275,0.00017185386968776600,8.25296447146684E-05,3.98610245611053E-06,0.00016786772175692000
1713196616.495300,264959,0.00014932062185835100,3.76827956642956E-05,3.02420176012674E-06,0.00014629639917984600
1713196620.778850,265787,0.0002711831475608050,5.40882901987061E-05,3.1060803848959E-06,0.00026807712856680200
1713196625.2842400,266471,0.00038799329195171600,7.05972342984751E-05,3.78586310034734E-06,0.0003842074074782430
