Wall time,Step,train_total,val,train_pde,train_data
1713175900.126260,48167,0.0059441858902573600,0.0009897915879264470,1.71504143509083E-05,0.0059270355850458100
1713175907.709710,49895,0.06393738090991970,0.00408945931121707,0.00011661965982057200,0.0638207495212555
1713175908.818270,50147,0.005318372510373590,0.001601654221303760,1.83057582034962E-05,0.005300067365169530
1713175915.761460,51731,0.06682795286178590,0.012397519312799000,0.0001286236074520280,0.06669934093952180
1713175920.484510,52811,0.11403225362300900,0.00514157535508275,8.6992840806488E-05,0.11394526064395900
1713175934.22138,55907,0.009539468213915830,0.000840238353703171,8.21208886918612E-05,0.009457348845899110
1713175939.265340,57059,0.006638920865952970,0.0014702229527756600,1.52650118252495E-05,0.006623655091971160
1713175956.2410800,60911,0.005253198556602000,0.001019750372506680,3.86007122870069E-05,0.005214598961174490
1713175963.053860,62459,0.009008404798805710,0.0009072297252714630,2.3996351956157E-05,0.008984409272670750
1713175963.5256700,62567,0.006125177722424270,0.004431369714438920,1.45360972965136E-05,0.00611064163967967
1713175980.463060,66419,0.0025504007935524000,0.0006018779240548610,1.02086105471244E-05,0.002540192101150750
1713175985.657410,67607,0.06715065240859990,0.012012278661131900,0.0002444801211822780,0.0669061690568924
1713175992.0074100,69047,0.005714732222259050,0.0006985652144066990,4.99696398037486E-05,0.005664762109518050
1713175996.7265500,70127,0.0036857202649116500,0.000743900251109153,1.30349553728593E-05,0.0036726859398186200
1713176010.751460,73331,0.006515892222523690,0.0012293887557461900,4.10063403251115E-05,0.00647488608956337
1713176020.168140,75491,0.006850970908999440,0.0010343645699322200,0.00010472858411958400,0.006746242288500070
1713176034.560700,78767,0.02464590221643450,0.0015322644030675300,0.00020754117576871100,0.02443835884332660
1713176036.451090,79199,0.00793137215077877,0.005325447767972950,0.00011736193118849800,0.007814009673893450
1713176041.495630,80351,0.005695339757949110,0.0005630959058180450,0.0002289246767759320,0.005466414615511890
1713176046.3934100,81467,0.03925761952996250,0.003084059339016680,0.0002959604898933320,0.038961660116910900
1713176053.490550,83087,0.0030100068543106300,0.0011550718918442700,0.0002950922353193160,0.00271491426974535
1713176066.39974,86039,0.0028384979814291,0.00042527183541096700,6.11066789133474E-05,0.0027773911133408500
1713176073.808780,87731,0.0017278041923418600,0.0003360752889420840,2.77778508461779E-05,0.0017000260995701000
1713176076.488290,88343,0.009225230664014820,0.0017235944978892800,0.00025524463853798800,0.008969987742602830
1713176076.800960,88415,0.005743103567510840,0.0007034344598650930,0.0004463970835786310,0.005296706221997740
1713176077.588950,88595,0.03451336920261380,0.0032420053612440800,0.0007918112096376720,0.03372156620025640
1713176081.555030,89495,0.01872989907860760,0.0069695040583610500,0.0002354475000174720,0.01849444955587390
1713176081.7132700,89531,0.09075386077165600,0.009958520531654360,0.0006251947488635780,0.09012867510318760
1713176083.61956,89963,0.001545917708426710,0.00031106965616345400,1.59853098011808E-05,0.0015299324877560100
1713176084.474060,90143,0.0015735926572233400,0.0003065439814236020,1.88722606253577E-05,0.0015547205694019800
1713176089.024520,91187,0.23589396476745600,0.025989819318056100,0.0015478049172088500,0.2343461811542510
1713176113.1252700,96695,0.006473526358604430,0.000864896341226995,0.00033052367507480100,0.006143003236502410
1713176121.823390,98675,0.023719854652881600,0.00700357323512435,0.000383463513571769,0.023336390033364300
1713176157.5830300,106847,0.0019927327521145300,0.0004658467078115790,0.0001476661127526310,0.0018450667848810600
1713176169.227660,109403,0.012316328473389100,0.003418543143197890,0.0002452500630170110,0.012071081437170500
1713176169.715830,109511,0.0059376065619289900,0.0011896236101165400,0.0002425882121315230,0.005695018917322160
1713176188.666610,113831,0.032700568437576300,0.0034132450819015500,0.0014915995998308100,0.031208962202072100
1713176199.5461800,116315,0.004568489268422130,0.0011693526757881000,0.00027326770941726900,0.004295221529901030
1713176202.08832,116891,0.0041699493303895,0.0006289233569987120,0.00019052786228712600,0.003979420755058530
1713176202.247310,116927,0.004328923299908640,0.0019426082726568000,0.0002604183682706210,0.004068505484610800
1713176211.381960,119015,0.0036789895966649100,0.000982021912932396,7.53940912545659E-05,0.0036035950761288400
1713176238.873170,125315,0.0029651480726897700,0.000441227835835889,0.00010971310985041800,0.002855435013771060
1713176260.6060700,130283,0.003545367158949380,0.0008440805249847470,0.0003212366427760570,0.0032241300214082000
1713176260.942670,130355,0.0031271642073988900,0.0003333701170049610,0.00012669197167269900,0.0030004726722836500
1713176269.039350,132155,0.0016575594199821400,0.00037845372571609900,0.0001145205314969640,0.0015430387575179300
1713176280.273990,134711,0.0022838087752461400,0.00043531288974918400,6.29848291282542E-05,0.0022208234295249000
1713176291.763880,137339,0.006923580542206760,0.0007157476502470670,0.0001546817657072100,0.006768899504095320
1713176292.863480,137591,0.016944317147135700,0.0028148877900093800,0.00039715474122203900,0.01654716581106190
1713176309.661250,141443,0.003101615933701400,0.000396678049582988,4.21548975282349E-05,0.0030594607815146400
1713176314.090610,142451,0.005813569761812690,0.0005805548280477520,0.00012142324703745500,0.005692147184163330
1713176330.292390,145331,0.004862533882260320,0.002824093447998170,0.00031806406332179900,0.004544469062238930
1713176341.2517400,147563,0.0022120221983641400,0.0005258526070974770,4.89808589918539E-05,0.002163040917366740
1713176360.312950,151091,0.0017896424978971500,0.0004761320597026500,5.14691237185616E-05,0.001738173421472310
1713176367.45996,152387,0.0059306807816028600,0.0018104751361534,0.00026095923385582900,0.005669721402227880
1713176384.637670,155447,0.00108812702819705,0.00027179886819794800,6.36485929135233E-05,0.001024478580802680
1713176399.924060,158435,0.0023096411023289000,0.0007296832627616820,0.0002149568754248320,0.002094684401527050
1713176417.587590,161747,0.0012534683337435100,0.00036475909291766600,1.88422654900933E-05,0.001234625931829210
1713176420.6885200,162359,0.005023919511586430,0.0005734791629947720,0.0002112198417307810,0.004812698811292650
1713176424.3999600,163115,0.029308779165148700,0.005142081994563340,0.0007900914642959830,0.028518686071038200
1713176445.8392200,167939,0.025376727804541600,0.0016340939328074500,0.00029319373425096300,0.02508353814482690
1713176446.442660,168083,0.001753306481987240,0.0002753754088189450,5.69050062040333E-05,0.0016964016249403400
1713176447.6648,168371,0.0010007849195972100,0.00032514860504306900,2.32626534852898E-05,0.0009775222279131410
1713176465.2211200,172403,0.0019720541313290600,0.000619417114648968,7.07292929291725E-05,0.0019013253040611700
1713176467.3784500,172907,0.003137285588309170,0.0007158299558795990,0.00015517050633207000,0.00298211514018476
1713176473.169510,174275,0.016659190878272100,0.006498750299215320,0.00017791063874028600,0.016481278464198100
1713176481.729020,176219,0.003033286891877650,0.0013842571061104500,0.0002777267072815450,0.002755559515208010
1713176494.8259700,178991,0.0009207813418470320,0.00024921935983002200,2.28716871788492E-05,0.0008979097474366430
1713176507.791180,181835,0.0010448215762153300,0.000428563158493489,8.94705081009306E-05,0.0009553511044941840
1713176508.0976000,181907,0.00626251008361578,0.0007100775837898250,0.0004293487872928380,0.005833161994814870
1713176517.5562000,183851,0.019824977964162800,0.0018412420758977500,0.00037472968688234700,0.019450249150395400
1713176522.451860,184859,0.014411470852792300,0.001972765428945420,0.00019052665447816300,0.014220942743122600
1713176608.117450,192455,0.012262620031833600,0.0016018511960282900,0.00012298427463974800,0.012139636091888000
1713176610.3665900,192959,0.005982130765914920,0.001352262101136150,3.88402004318778E-05,0.005943290423601870
1713176619.942180,195155,0.0054319980554282700,0.0015014281962066900,8.43283924041316E-05,0.0053476691246032700
1713176640.179480,199799,0.002709432039409880,0.0004956359043717380,5.01429749419913E-05,0.0026592889335006500
1713176661.651530,204479,0.002479833783581850,0.0004997560754418370,9.09666778170504E-05,0.0023888673167675700
1713176668.489910,206063,0.009976798668503760,0.000768865633290261,0.0008233536500483750,0.009153444319963460
1713176681.795980,209123,0.00205975491553545,0.0005866586579941210,9.45608771871775E-05,0.001965194009244440
1713176690.672690,211139,0.008342198096215730,0.002190990373492240,9.95822629192844E-05,0.00824261736124754
1713176691.7726700,211391,0.001968260621652010,0.00042328538256697400,0.0001511312584625560,0.001817129785194990
1713176697.418300,212687,0.0025340979918837500,0.0005387545679695900,4.9073678383138E-05,0.0024850245099514700
1713176711.048370,215675,0.0029423190280795100,0.0009011250804178420,4.77730682177935E-05,0.0028945456724613900
1713176714.189880,216395,0.004058612510561940,0.0006910078227519990,8.88471622602083E-05,0.003969764336943630
1713176733.237910,220751,0.014074517413973800,0.00213530077598989,0.0003951411054003980,0.013679376803338500
1713176744.147650,223235,0.0013310209615156100,0.0004930109134875240,1.85126500582555E-05,0.0013125085970386900
1713176746.201530,223703,0.0027833839412778600,0.0007197644445113840,7.82144197728485E-05,0.002705169143155220
1713176747.158090,223919,0.0017239206936210400,0.0004044124798383560,0.00016160840459633600,0.0015623123617842800
1713176758.149830,226439,0.0013612217735499100,0.0003765695437323300,2.79692958429223E-05,0.0013332526432350300
1713176761.753280,227267,0.021420635282993300,0.0025263747666031100,0.00027390941977500900,0.021146725863218300
1713176771.781660,229571,0.00257827527821064,0.0005388444405980410,0.0003401059948373590,0.002238169079646470
1713176794.301530,234755,0.0038380841724574600,0.0017655533738434300,0.00022117038315627700,0.00361691415309906
1713176802.931850,236699,0.002157467184588310,0.00048404320841655100,0.00019543804228305800,0.0019620293751359000
1713176807.477400,237743,0.009079708717763420,0.0016526638064533500,0.0003584777587093410,0.008721229620277880
1713176822.044440,241091,0.009720300324261190,0.0029821633361280000,0.0004380641912575810,0.009282235987484460
1713176822.515870,241199,0.07562364637851720,0.008916565217077730,0.0012204005615785700,0.07440324872732160
1713176824.387930,241631,0.0011974966619163800,0.0003010884393006560,1.6827390936669E-05,0.0011806689435616100
1713176846.991210,246779,0.0025883852504193800,0.0011073796777054700,0.00015124336641747500,0.0024371417239308400
1713176864.578190,250811,0.001190201728604730,0.0003112799022346740,4.27688210038468E-05,0.0011474330676719500
1713176868.662070,251747,0.0013283207081258300,0.0006790338084101680,4.47096244897693E-05,0.0012836111709475500
1713176887.831610,256139,0.0011086150771006900,0.00035726395435631300,4.13368579756934E-05,0.0010672782082110600
1713176894.248120,257615,0.0016165691195055800,0.00042091505019925500,2.06064651138149E-05,0.0015959626762196400
1713176918.74723,263231,0.02064223401248460,0.0022777582053095100,0.0006399613339453940,0.020002273842692400
1713176929.929390,265787,0.0019003716297447700,0.0004129839362576600,6.27562039881013E-05,0.0018376153893768800
1713176940.6062000,268235,0.0023421805817633900,0.0006621605716645720,0.0004116036870982500,0.0019305768655613100
1713176942.162750,268595,0.0018226044485345500,0.0002593752578832210,9.18496734811924E-05,0.0017307547386735700
1713176942.6321500,268703,0.0060538239777088200,0.00097536580869928,0.0001202677667606620,0.005933557171374560
1713176944.975600,269243,0.002239265013486150,0.0019187983125448200,0.00010054285667138200,0.00213872198946774
1713176950.144030,270431,0.013134662061929700,0.001094328472390770,0.0007000975892879070,0.012434564530849500
1713176978.901910,276983,0.010159931145608400,0.002008205046877270,0.00045631040120497300,0.009703622199594980
1713176993.9233900,280403,0.001195227261632680,0.0003964633506257090,6.05119930696674E-05,0.0011347151594236500
1713176995.482920,280763,0.005334602668881420,0.0010899381013587100,0.0002685316139832140,0.005066071171313520
1713177000.960310,282023,0.014276133850216900,0.0018190519185736800,0.0005306503735482690,0.013745483011007300
1713177025.694210,287711,0.0011452697217464400,0.0003327629528939720,1.39398180181161E-05,0.0011313296854496000
1713177037.528520,290411,0.0012685497058555500,0.0004481968062464150,2.01610764634097E-05,0.001248388784006240
1713177055.439710,294515,0.02488362044095990,0.0026396906469017300,0.0015873101074248600,0.023296305909752800
1713177061.862630,295991,0.05733267962932590,0.02360042929649350,0.0012294326443225100,0.05610324814915660
1713177084.1110000,301103,0.0008668877999298280,0.00028113959706388400,7.8321800174308E-06,0.000859055551700294
1713177084.892630,301283,0.0026228204369545000,0.000521718233358115,6.20664868620224E-05,0.0025607538409531100
1713177086.308620,301607,0.0019779508002102400,0.0005115583189763130,4.30529580626171E-05,0.0019348982023075200
1713177100.8765200,304955,0.0044919871725142,0.0007248171023093160,0.00032506167190149400,0.004166925325989720
1713177105.240030,305963,0.001229676534421740,0.0003334595821797850,4.49545586889144E-05,0.0011847219429910200
1713177106.7978100,306323,0.0025162154342979200,0.000297207705443725,0.00012447411427274300,0.0023917406797409100
1713177121.425820,309671,0.001002271194010970,0.00048262786003761000,2.28951266763033E-05,0.000979376258328557
1713177126.78898,310895,0.0014986050082370600,0.00034627996501512800,0.00018898786220233900,0.0013096173061057900
1713177136.174050,313055,0.006912543438375000,0.0016233478672802400,0.0004691754875238990,0.006443367805331950
1713177164.784190,319643,0.001496767858043310,0.0003373932559043170,3.43300816894043E-05,0.001462437678128480
1713177168.856430,320579,0.05120954290032390,0.0031975191086530700,0.0043939645402133500,0.046815577894449200
1713177169.325310,320687,0.0049636103212833400,0.0006869584321975710,0.0008934599463827910,0.004070150665938850
1713177172.603000,321443,0.0026794637087732600,0.0008797815535217520,0.00012717391655314700,0.002552289515733720
1713177173.6964100,321695,0.0052259694784879700,0.0005766052636317910,0.0005691293044947090,0.004656839184463020
1713177182.775930,323783,0.001253323396667840,0.00024534910335205500,3.13092677970417E-05,0.0012220146600157000
1713177192.483130,326015,0.0016004194039851400,0.0003271492896601560,3.01493073493475E-05,0.0015702700475230800
1713177224.661100,333395,0.01563553512096410,0.0010900491615757300,0.0003649429709184920,0.015270592644810700
1713177233.422980,335411,0.003391924314200880,0.0006385496235452590,7.9511031799484E-05,0.0033124135807156600
1713177238.450460,336563,0.015759872272610700,0.0022757560946047300,0.0001293520035687830,0.01563052088022230
1713177252.023170,339695,0.001988401636481290,0.0005599979194812480,4.44521574536338E-05,0.0019439496099948900
1713177257.1983100,340883,0.004425296559929850,0.0006240377551876010,0.0009221462532877920,0.0035031517036259200
1713177270.699370,343979,0.0017674809787422400,0.0005251120310276750,0.0003752857737708840,0.0013921953504905100
1713177272.736710,344447,0.010045114904642100,0.001726006856188180,0.00022052813437767300,0.009824587032198910
1713177286.826780,347687,0.001183781772851940,0.0003304544952698050,0.00010987876885337800,0.0010739027056843000
1713177290.431090,348515,0.008466135710477830,0.001958556706085800,0.00023637409321963800,0.008229765109717850
1713177293.247370,349163,0.0056818160228431200,0.0026641134172678000,0.0001667979231569920,0.005515018478035930
1713177316.1548500,354383,0.0008508602040819820,0.00033753254683688300,1.34155161504168E-05,0.0008374446188099680
1713177326.179300,356687,0.0012288264697417600,0.0003044851473532620,2.22336147999158E-05,0.0012065926566720000
1713177351.220620,362123,0.0009403943549841640,0.0003031233209185300,2.87836755887838E-05,0.0009116107248701160
1713177355.743130,363059,0.006915696430951360,0.0013567849528044500,0.0001654115185374390,0.006750286091119050
1713177387.291150,369971,0.006787698250263930,0.0009503404144197700,0.0004393467679619790,0.006348352413624530
1713177388.384020,370223,0.002823448507115250,0.0005543931038118900,0.000159278410137631,0.002664170227944850
1713177406.580480,374399,0.0009387796744704250,0.0002455178473610430,9.70938854152337E-05,0.0008416856871917840
1713177419.087080,377279,0.006559071596711870,0.0012601546477526400,0.0003633373707998540,0.006195733789354560
1713177425.821150,378827,0.003822091966867450,0.0011546338209882400,0.00042532465886324600,0.0033967674244195200
1713177439.106020,381887,0.0017030241433531000,0.00032961470424197600,0.00011618320422712700,0.0015868408372625700
1713177444.110380,383003,0.006092616822570560,0.000822235073428601,0.00026624032761901600,0.00582637544721365
1713177446.6129900,383579,0.03246837109327320,0.0031209930311888500,0.0004444854857865720,0.03202389180660250
1713177455.529020,385631,0.0015427750768140000,0.0003330959298182280,5.19983186677564E-05,0.0014907767763361300
1713177462.721590,387287,0.005642862990498540,0.0014121641870588100,0.00032131007174029900,0.005321552976965900
1713177462.878250,387323,0.007138816174119710,0.0011681582545861600,0.0007282211445271970,0.006410594563931230
1713177466.318720,388115,0.0015097721479833100,0.0003585283411666750,0.0001376745494781060,0.0013720978749916000
1713177475.8608,390311,0.0059350598603487000,0.0022394913248717800,0.00021873533842153800,0.0057163238525390600
1713177477.2677800,390635,0.0026883194223046300,0.0012208226835355200,0.00016051490092650100,0.002527804346755150
1713177485.407930,392507,0.0008395717013627290,0.0001858935720520090,1.10696728370385E-05,0.0008285020012408500
1713177485.876600,392615,0.0009889031061902640,0.0002318574843229730,1.36558037411305E-05,0.0009752471814863380
1713177491.817380,393983,0.0015311096794903300,0.00040701552643440700,3.62180799129419E-05,0.0014948917087167500
1713177495.410210,394811,0.0007048023398965600,0.00028507423121482100,8.16584633867024E-06,0.0006966364453546700
1713177496.350810,395027,0.0007103055831976240,0.00031557519105263100,1.13651394713088E-05,0.0006989403627812860
1713177496.663110,395099,0.001218903111293910,0.00028322040452621900,5.64163965464104E-05,0.0011624867329374000
1713177503.885980,396755,0.001092563383281230,0.0002780878567136820,0.0001252928195754070,0.0009672708110883830
1713177516.733490,399707,0.0013535127509385300,0.0003307851729914550,2.95520258077886E-05,0.0013239608379080900
1713177519.709010,400391,0.06806465983390810,0.007157932501286270,0.001258068485185500,0.06680658459663390
1713177521.1200000,400715,0.0010889261029660700,0.000398151547415182,2.2315400201478E-05,0.0010666106827557100
1713177531.775420,403163,0.005594037007540460,0.0008457513176836070,0.0004084650136064740,0.005185572896152740
1713177532.086900,403235,0.0030933718662709000,0.0012461479054763900,0.00012623114162124700,0.002967140404507520
1713177541.4733100,405395,0.001200365019030870,0.00032454030588269200,2.96388716378715E-05,0.0011707261437550200
1713177566.3489600,411119,0.0033252015709877000,0.0005097316461615260,0.00034267574665136600,0.0029825258534401700
1713177574.6529400,413027,0.004767130129039290,0.0012827321188524400,0.0005388554418459540,0.004228274803608660
1713177577.7861500,413747,0.0037028156220912900,0.0006458727875724440,0.00023476802743971300,0.003468048060312870
1713177582.644400,414863,0.0032538357190787800,0.000538281281478703,0.00010904113878496000,0.0031447941437363600
1713177584.051450,415187,0.0013755583204329000,0.0003769272589124740,4.43392236775253E-05,0.0013312192168086800
1713177589.374430,416411,0.001290002721361820,0.0003839242272078990,5.23247217643075E-05,0.0012376783415675200
1713177602.553090,419363,0.00712951272726059,0.0010563551913946900,0.0002042754495050760,0.006925236899405720
1713177608.34273,420695,0.002843972761183980,0.0005753473960794510,0.00010515443864278500,0.0027388185262680100
1713177620.038740,423359,0.02893747203052040,0.00690041808411479,0.0010159640805795800,0.027921507135033600
1713177638.1182900,427463,0.0009269242291338740,0.00023823350784368800,1.52569973579375E-05,0.0009116673027165230
1713177653.2047000,430919,0.0016477262834087000,0.0002984267775900660,5.98915175942238E-05,0.0015878346748650100
1713177653.987090,431099,0.0014140168204903600,0.00038997785304673000,5.45295333722606E-05,0.001359487185254690
1713177659.637540,432395,0.0015842984430491900,0.0003569772816263140,4.33975219493732E-05,0.0015409006737172600
1713177664.50435,433511,0.0032141392584890100,0.0006950102979317310,0.0008607848430983720,0.002353354124352340
1713177679.7197500,437003,0.0063949767500162100,0.0007314710528589790,0.0001590056053828450,0.006235971115529540
1713177683.8000600,437939,0.0009903828613460060,0.00037095134030096200,3.29484937537927E-05,0.0009574343566782770
1713177686.937520,438659,0.002342668827623130,0.0004833150014746930,0.0002950026246253400,0.002047666348516940
1713177693.526280,440171,0.001812443952076140,0.0003130145196337250,0.00011099158291472100,0.0017014524200931200
1713177703.5506600,442475,0.0045965127646923100,0.00045508507173508400,0.00048162773600779500,0.004114885348826650
1713177721.5763800,446615,0.0023705994244664900,0.00042930376366712200,0.00020239767036400700,0.0021682018414139700
1713177729.882420,448523,0.003437590319663290,0.0006488985382020470,0.0001780417369445790,0.0032595486845821100
1713177763.432840,456191,0.0053626555018127000,0.0006598293548449870,0.00016275013331323900,0.005199904553592210
1713177795.7684400,463607,0.0006909596268087630,0.00030642878846265400,2.27444761549123E-05,0.0006682152161374690
1713177805.518040,465839,0.0031308054458349900,0.0004437057359609750,5.94415287196171E-05,0.0030713644810020900
1713177817.7790200,468647,0.001686273841187360,0.00045808509457856400,0.0001227493048645560,0.0015635242452845000
1713177820.44205,469259,0.0015439559938386100,0.00041791133116930700,6.86664498061873E-05,0.0014752896968275300
1713177824.682910,470231,0.0015789151657372700,0.0004998034564778210,5.46427254448645E-05,0.0015242724912241100
1713177827.978130,470987,0.006247991696000100,0.0009157662861980500,0.0006429448258131740,0.005605045706033710
1713177829.855920,471419,0.011229210533201700,0.0025679098907858100,0.00018370890757069000,0.011045500636100800
1713177832.20608,471959,0.006980988662689920,0.0013360981829464400,0.0002938234247267250,0.006687166169285770
1713177852.622600,476639,0.001023768913000820,0.00038407574174925700,2.35400038945954E-05,0.0010002290364354800
1713177878.227610,482507,0.03317124769091610,0.003044010140001770,0.002035681623965500,0.03113556280732160
1713177878.856010,482651,0.0012760686222463800,0.000277648534392938,8.41927248984575E-05,0.0011918761301785700
1713177894.847690,486179,0.0073890695348382,0.0008410145528614520,0.0007374169072136280,0.006651652976870540
1713177902.460080,487691,0.0013737933477386800,0.0003499170998111370,0.00021704327082261400,0.0011567500187084100
1713177910.530860,489527,0.010514803230762500,0.000936090131290257,0.00052131328266114,0.009993487037718300
1713177914.1836400,490355,0.0009076084243133660,0.00030390513711608900,4.4955490011489E-05,0.0008626530761830510
1713177923.4665700,492479,0.005309117957949640,0.0004945401451550420,0.0001821435580495750,0.005126974079757930
1713177923.941400,492587,0.0019634494092315400,0.00048115768004208800,0.00027128192596137500,0.001692167716100810
1713177945.3249400,497195,0.0028552678413689100,0.0005443872651085260,0.00012546713696792700,0.0027298005297780000
1713177956.997460,499859,0.004608314484357830,0.0016790907829999900,0.0004983305698260670,0.004109984263777730
1713177989.830020,506915,0.003259283723309640,0.0003893974353559320,0.0004204154247418050,0.002838867949321870
1713178013.2303400,511991,0.001081950729712840,0.0003104197094216940,7.98127148300409E-05,0.0010021378984674800
1713178025.85662,514367,0.0010917759500443900,0.00039834080962464200,0.00010597538494039300,0.0009858005214482550
1713178026.968870,514619,0.0017078896053135400,0.0003890285734087230,0.00039890417247079300,0.0013089855201542400
1713178031.09747,515555,0.0009733832557685670,0.00022135686594992900,4.28973035013769E-05,0.0009304859559051690
1713178033.957380,516203,0.0022514949087053500,0.00045527773909270800,2.82724377029808E-05,0.0022232222836464600
1713178043.3648800,518327,0.0012033352395519600,0.00032060788362287000,3.76033531210851E-05,0.0011657321592792900
1713178051.278840,520127,0.0013871371047571300,0.0003545387298800050,4.06561666750349E-05,0.0013464809162542200
1713178080.7713300,526787,0.022185426205396700,0.0076083289459347700,0.0002222823241027070,0.021963143721222900
1713178081.7830000,527003,0.0019500859780237100,0.00036426965380087500,0.00023270983365364400,0.0017173764063045400
1713178086.6083400,528083,0.002083050087094310,0.00031247682636603700,0.0003764562134165320,0.0017065933207050000
1713178088.0292100,528407,0.005599201191216710,0.0008358670747838910,0.00017866371490526900,0.0054205371998250500
1713178089.6214100,528767,0.0025423530023545000,0.0004158138472121210,0.00020702136680483800,0.002335331868380310
1713178104.2304100,532079,0.005107930861413480,0.0015517562860623000,0.00044323664042167400,0.004664694890379910
1713178105.696910,532403,0.001976232510060070,0.0003379895933903750,4.49978724645916E-05,0.0019312346121296300
1713178109.016230,533159,0.0013529988937079900,0.00027272035367786900,0.00012170836271252500,0.0012312905164435500
1713178119.156460,535463,0.001159168197773400,0.00030666019301861500,2.43127178691793E-05,0.0011348554398864500
1713178122.151060,536147,0.0017841702792793500,0.00040412292582914200,4.62489115307108E-05,0.001737921149469910
1713178153.3345700,543275,0.0019450666150078200,0.0005140670691616830,5.64227484574076E-05,0.0018886433681473100
1713178167.619210,546515,0.001161769381724300,0.00025669741444289700,4.34012290497776E-05,0.0011183683527633500
1713178181.430010,549611,0.0009493379620835190,0.00026427386910654600,1.62238939083181E-05,0.0009331140317954120
1713178190.63941,551699,0.0009201295324601230,0.00022174026526045100,3.70896123058628E-05,0.0008830399019643660
1713178214.198490,557063,0.000862207030877471,0.00026854214956983900,1.5227078620228E-05,0.0008469800231978300
1713178214.514380,557135,0.0011364168021827900,0.0004246804746799170,0.0001287612394662570,0.0010076554026454700
1713178219.564550,558287,0.013687897473573700,0.0017197889974340800,0.000438190734712407,0.013249706476926800
1713178224.469790,559403,0.0010608775774017000,0.0002926648885477330,8.58758285176009E-05,0.0009750016033649450
1713178256.5860900,566675,0.001321448595263060,0.00036135417758487200,4.34649300586898E-05,0.0012779836542904400
1713178260.409560,567539,0.010431329719722300,0.0017795736202970100,0.0005721808993257580,0.009859149344265460
1713178261.8442000,567863,0.0007385045755654570,0.00024626252707094000,1.39308558573248E-05,0.0007245735614560540
1713178270.52289,569843,0.0011707372032105900,0.0003450710792094470,0.00013891349954064900,0.0010318236891180300
1713178296.922370,575783,0.0009618549374863510,0.0003377644461579620,5.22557675139979E-05,0.0009095992427319290
