nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure,      x-velocity,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,          y-plus,  dx-velocity-dy
       242, 0.000000000E+00,-6.932816505E-01,-3.469446952E-18, 3.724426031E-01, 8.639094830E-01, 4.840041511E-03, 1.368221245E-03, 2.825351898E-03,-1.252170652E-03, 0.000000000E+00, 4.608277082E-01
       243, 0.000000000E+00,-6.919649243E-01,-6.938893904E-18, 3.729678094E-01, 8.645149469E-01, 4.830046557E-03, 1.366283162E-03, 2.819642425E-03,-1.249813009E-03, 0.000000000E+00, 4.588472843E-01
       244, 0.000000000E+00,-6.906481385E-01,-6.938893904E-18, 3.734911084E-01, 8.651177883E-01, 4.820062779E-03, 1.364343450E-03, 2.813942730E-03,-1.247455366E-03, 0.000000000E+00, 4.568280578E-01
       245, 1.734723476E-18,-6.893313527E-01,-6.938893904E-18, 3.740125299E-01, 8.657180071E-01, 4.810090177E-03, 1.362402225E-03, 2.808251418E-03,-1.245097374E-03, 0.000000000E+00, 4.548830986E-01
       246, 0.000000000E+00,-6.880145669E-01,-1.387778781E-17, 3.745320737E-01, 8.663157225E-01, 4.800129682E-03, 1.360459719E-03, 2.802568721E-03,-1.242739148E-03, 0.000000000E+00, 4.529380798E-01
       247, 0.000000000E+00,-6.866977811E-01,-6.938893904E-18, 3.750497699E-01, 8.669108152E-01, 4.790180363E-03, 1.358515583E-03, 2.796895336E-03,-1.240380807E-03, 0.000000000E+00, 4.509931207E-01
       248, 0.000000000E+00,-6.853809953E-01, 0.000000000E+00, 3.755655289E-01, 8.675034046E-01, 4.780242685E-03, 1.356570050E-03, 2.791230800E-03,-1.238022349E-03, 0.000000000E+00, 4.490160942E-01
       249, 0.000000000E+00,-6.840642691E-01, 0.000000000E+00, 3.760794997E-01, 8.680933714E-01, 4.770317581E-03, 1.354623120E-03, 2.785576042E-03,-1.235663774E-03, 0.000000000E+00, 4.470710754E-01
       250, 0.000000000E+00,-6.827474833E-01, 0.000000000E+00, 3.765915632E-01, 8.686807752E-01, 4.760403652E-03, 1.352674910E-03, 2.779929666E-03,-1.233304967E-03, 0.000000000E+00, 4.451226890E-01
       251, 0.000000000E+00,-6.814306974E-01, 0.000000000E+00, 3.771017194E-01, 8.692656755E-01, 4.750501364E-03, 1.350725302E-03, 2.774291905E-03,-1.230945811E-03, 0.000000000E+00, 4.431777000E-01
       252, 0.000000000E+00,-6.801139116E-01, 0.000000000E+00, 3.776100278E-01, 8.698480129E-01, 4.740611650E-03, 1.348774182E-03, 2.768663224E-03,-1.228586654E-03, 0.000000000E+00, 4.413388371E-01
       253, 0.000000000E+00,-6.787971258E-01, 0.000000000E+00, 3.781165183E-01, 8.704278469E-01, 4.730732646E-03, 1.346821664E-03, 2.763043391E-03,-1.226227265E-03, 0.000000000E+00, 4.393970966E-01
       254, 0.000000000E+00,-6.774803996E-01, 0.000000000E+00, 3.786211610E-01, 8.710051775E-01, 4.720863886E-03, 1.344867633E-03, 2.757431474E-03,-1.223867410E-03, 0.000000000E+00, 4.374520779E-01
       255, 0.000000000E+00,-6.761636138E-01, 0.000000000E+00, 3.791239858E-01, 8.715800047E-01, 4.711007234E-03, 1.342911972E-03, 2.751828171E-03,-1.221507089E-03, 0.000000000E+00, 4.356098771E-01
       256, 0.000000000E+00,-6.748468280E-01, 0.000000000E+00, 3.796250224E-01, 8.721524477E-01, 4.701161757E-03, 1.340955030E-03, 2.746234182E-03,-1.219146885E-03, 0.000000000E+00, 4.337709844E-01
       257, 0.000000000E+00,-6.735300422E-01, 0.000000000E+00, 3.801242709E-01, 8.727223873E-01, 4.691327922E-03, 1.338996808E-03, 2.740649041E-03,-1.216786448E-03, 0.000000000E+00, 4.320027828E-01
       258, 0.000000000E+00,-6.722132564E-01, 0.000000000E+00, 3.806217313E-01, 8.732900023E-01, 4.681504797E-03, 1.337037189E-03, 2.735071816E-03,-1.214425778E-03, 0.000000000E+00, 4.301670790E-01
       259, 1.734723476E-18,-6.708965302E-01, 0.000000000E+00, 3.811174035E-01, 8.738552332E-01, 4.671693780E-03, 1.335076522E-03, 2.729503438E-03,-1.212065225E-03, 0.000000000E+00, 4.282574356E-01
       260, 0.000000000E+00,-6.695797443E-01, 0.000000000E+00, 3.816113472E-01, 8.744180202E-01, 4.661894403E-03, 1.333114691E-03, 2.723944141E-03,-1.209704438E-03, 0.000000000E+00, 4.264860451E-01
       261, 0.000000000E+00,-6.682629585E-01, 0.000000000E+00, 3.821035624E-01, 8.749784231E-01, 4.652106203E-03, 1.331151463E-03, 2.718393458E-03,-1.207343535E-03, 0.000000000E+00, 4.247532189E-01
       262, 0.000000000E+00,-6.669461727E-01, 0.000000000E+00, 3.825940192E-01, 8.755365610E-01, 4.642328247E-03, 1.329186955E-03, 2.712851390E-03,-1.204982400E-03, 0.000000000E+00, 4.229850769E-01
       263, 0.000000000E+00,-6.656293869E-01, 0.000000000E+00, 3.830827475E-01, 8.760923147E-01, 4.632561933E-03, 1.327220933E-03, 2.707318403E-03,-1.202621032E-03, 0.000000000E+00, 4.212200642E-01
       264, 1.734723476E-18,-6.643126607E-01, 0.000000000E+00, 3.835697472E-01, 8.766458035E-01, 4.622806795E-03, 1.325253863E-03, 2.701794263E-03,-1.200259663E-03, 0.000000000E+00, 4.194518328E-01
       265, 0.000000000E+00,-6.629958749E-01, 0.000000000E+00, 3.840550780E-01, 8.771970272E-01, 4.613064695E-03, 1.323286211E-03, 2.696279436E-03,-1.197898295E-03, 0.000000000E+00, 4.177158475E-01
       266, 0.000000000E+00,-6.616790891E-01, 0.000000000E+00, 3.845387399E-01, 8.777459860E-01, 4.603333771E-03, 1.321317279E-03, 2.690773224E-03,-1.195536694E-03, 0.000000000E+00, 4.160184264E-01
       267, 0.000000000E+00,-6.603623033E-01, 0.000000000E+00, 3.850206733E-01, 8.782926202E-01, 4.593614489E-03, 1.319347415E-03, 2.685275394E-03,-1.193175092E-03, 0.000000000E+00, 4.143562913E-01
       268, 0.000000000E+00,-6.590455174E-01, 0.000000000E+00, 3.855010271E-01, 8.788371086E-01, 4.583906382E-03, 1.317376271E-03, 2.679785946E-03,-1.190813491E-03, 0.000000000E+00, 4.126266241E-01
       269, 0.000000000E+00,-6.577287912E-01, 0.000000000E+00, 3.859796524E-01, 8.793792725E-01, 4.574208520E-03, 1.315404195E-03, 2.674304880E-03,-1.188451890E-03, 0.000000000E+00, 4.109291136E-01
       270, 0.000000000E+00,-6.564120054E-01, 0.000000000E+00, 3.864566386E-01, 8.799193501E-01, 4.564523697E-03, 1.313430956E-03, 2.668832429E-03,-1.186089823E-03, 0.000000000E+00, 4.092639387E-01
       271, 0.000000000E+00,-6.550952196E-01, 0.000000000E+00, 3.869319558E-01, 8.804570436E-01, 4.554848187E-03, 1.311456319E-03, 2.663367195E-03,-1.183727290E-03, 0.000000000E+00, 4.075664878E-01
       272, 0.000000000E+00,-6.537784338E-01, 0.000000000E+00, 3.874056339E-01, 8.809926510E-01, 4.545183852E-03, 1.309480518E-03, 2.657910343E-03,-1.181364525E-03, 0.000000000E+00, 4.059397578E-01
       273, 0.000000000E+00,-6.524616480E-01,-1.040834086E-17, 3.878777027E-01, 8.815261126E-01, 4.535529763E-03, 1.307503553E-03, 2.652460942E-03,-1.179001294E-03, 0.000000000E+00, 4.042453468E-01
       274, 0.000000000E+00,-6.511449218E-01,-6.938893904E-18, 3.883481622E-01, 8.820574284E-01, 4.525887780E-03, 1.305525424E-03, 2.647019690E-03,-1.176637830E-03, 0.000000000E+00, 4.026893079E-01
       275, 0.000000000E+00,-6.498281360E-01,-6.938893904E-18, 3.888170719E-01, 8.825865984E-01, 4.516257904E-03, 1.303546596E-03, 2.641587052E-03,-1.174274366E-03, 0.000000000E+00, 4.010948837E-01
       276, 0.000000000E+00,-6.485113502E-01,-6.938893904E-18, 3.892842531E-01, 8.831135631E-01, 4.506640602E-03, 1.301567303E-03, 2.636163030E-03,-1.171910902E-03, 0.000000000E+00, 3.993620872E-01
       277, 0.000000000E+00,-6.471945643E-01,-6.938893904E-18, 3.897499144E-01, 8.836384416E-01, 4.497035407E-03, 1.299587195E-03, 2.630748088E-03,-1.169547671E-03, 0.000000000E+00, 3.977707326E-01
       278, 0.000000000E+00,-6.458777785E-01,-3.469446952E-18, 3.902139962E-01, 8.841612339E-01, 4.487439990E-03, 1.297606272E-03, 2.625341062E-03,-1.167184208E-03, 0.000000000E+00, 3.962147534E-01
       279, 0.000000000E+00,-6.445609927E-01,-6.938893904E-18, 3.906764388E-01, 8.846818805E-01, 4.477855749E-03, 1.295624184E-03, 2.619942185E-03,-1.164820278E-03, 0.000000000E+00, 3.946263194E-01
       280, 0.000000000E+00,-6.432442665E-01,-6.938893904E-18, 3.911373615E-01, 8.852005005E-01, 4.468281753E-03, 1.293641049E-03, 2.614551689E-03,-1.162456349E-03, 0.000000000E+00, 3.930349350E-01
       281, 0.000000000E+00,-6.419274807E-01,-6.938893904E-18, 3.915966749E-01, 8.857169151E-01, 4.458718002E-03, 1.291656867E-03, 2.609169343E-03,-1.160091953E-03, 0.000000000E+00, 3.914759755E-01
       282, 0.000000000E+00,-6.406106949E-01,-6.938893904E-18, 3.920544386E-01, 8.862314224E-01, 4.449165892E-03, 1.289671985E-03, 2.603795612E-03,-1.157727325E-03, 0.000000000E+00, 3.898846507E-01
       283, 0.000000000E+00,-6.392939091E-01, 0.000000000E+00, 3.925106823E-01, 8.867439032E-01, 4.439624492E-03, 1.287686173E-03, 2.598430030E-03,-1.155362464E-03, 0.000000000E+00, 3.883640170E-01
       284, 0.000000000E+00,-6.379771233E-01, 0.000000000E+00, 3.929653764E-01, 8.872542381E-01, 4.430093803E-03, 1.285699429E-03, 2.593072597E-03,-1.152997371E-03, 0.000000000E+00, 3.868815899E-01
       285, 0.000000000E+00,-6.366603971E-01, 0.000000000E+00, 3.934185803E-01, 8.877626657E-01, 4.420573823E-03, 1.283712219E-03, 2.587723080E-03,-1.150632044E-03, 0.000000000E+00, 3.853256106E-01
       286, 0.000000000E+00,-6.353436112E-01, 0.000000000E+00, 3.938702643E-01, 8.882690668E-01, 4.411065951E-03, 1.281724311E-03, 2.582382411E-03,-1.148266834E-03, 0.000000000E+00, 3.838374615E-01
       287, 0.000000000E+00,-6.340268254E-01, 0.000000000E+00, 3.943204284E-01, 8.887734413E-01, 4.401569720E-03, 1.279735472E-03, 2.577050123E-03,-1.145901508E-03, 0.000000000E+00, 3.823168278E-01
       288, 0.000000000E+00,-6.327100396E-01, 0.000000000E+00, 3.947690725E-01, 8.892759085E-01, 4.392085131E-03, 1.277746283E-03, 2.571726684E-03,-1.143536298E-03, 0.000000000E+00, 3.807961941E-01
       289, 0.000000000E+00,-6.313932538E-01,-1.387778781E-17, 3.952162862E-01, 8.897763491E-01, 4.382612184E-03, 1.275756513E-03, 2.566411160E-03,-1.141171088E-03, 0.000000000E+00, 3.793137372E-01
       290, 0.000000000E+00,-6.300765276E-01,-6.938893904E-18, 3.956619501E-01, 8.902748823E-01, 4.373149481E-03, 1.273766160E-03, 2.561104018E-03,-1.138805645E-03, 0.000000000E+00, 3.778284490E-01
       291, 0.000000000E+00,-6.287597418E-01,-6.938893904E-18, 3.961061239E-01, 8.907713890E-01, 4.363697022E-03, 1.271774760E-03, 2.555804327E-03,-1.136439852E-03, 0.000000000E+00, 3.763403296E-01
       292, 0.000000000E+00,-6.274429560E-01,-6.938893904E-18, 3.965487480E-01, 8.912659883E-01, 4.354256205E-03, 1.269782893E-03, 2.550513018E-03,-1.134074060E-03, 0.000000000E+00, 3.748904467E-01
       293, 0.000000000E+00,-6.261261702E-01,-6.938893904E-18, 3.969899416E-01, 8.917586207E-01, 4.344827496E-03, 1.267790445E-03, 2.545230556E-03,-1.131708152E-03, 0.000000000E+00, 3.734405339E-01
       294, 0.000000000E+00,-6.248093843E-01,-6.938893904E-18, 3.974297047E-01, 8.922493458E-01, 4.335409962E-03, 1.265797298E-03, 2.539956477E-03,-1.129342243E-03, 0.000000000E+00, 3.719227016E-01
       295, 0.000000000E+00,-6.234926581E-01,-6.938893904E-18, 3.978679776E-01, 8.927382231E-01, 4.326002672E-03, 1.263803453E-03, 2.534690313E-03,-1.126976218E-03, 0.000000000E+00, 3.705081344E-01
       296, 1.734723476E-18,-6.221758723E-01,-6.938893904E-18, 3.983047903E-01, 8.932250738E-01, 4.316607490E-03, 1.261809026E-03, 2.529432066E-03,-1.124609727E-03, 0.000000000E+00, 3.690553904E-01
       297, 0.000000000E+00,-6.208590865E-01,-1.387778781E-17, 3.987401128E-01, 8.937101364E-01, 4.307223484E-03, 1.259814133E-03, 2.524182666E-03,-1.122243237E-03, 0.000000000E+00, 3.676055074E-01
       298, 0.000000000E+00,-6.195423007E-01,-1.734723476E-17, 3.991740346E-01, 8.941932917E-01, 4.297851585E-03, 1.257818774E-03, 2.518942114E-03,-1.119876979E-03, 0.000000000E+00, 3.662263155E-01
       299, 0.000000000E+00,-6.182255149E-01,-1.387778781E-17, 3.996065259E-01, 8.946745396E-01, 4.288491327E-03, 1.255823066E-03, 2.513709711E-03,-1.117510488E-03, 0.000000000E+00, 3.647791743E-01
       300, 0.000000000E+00,-6.169087887E-01,-1.387778781E-17, 4.000375271E-01, 8.951539993E-01, 4.279142246E-03, 1.253826777E-03, 2.508485690E-03,-1.115144114E-03, 0.000000000E+00, 3.633646369E-01
       301, 0.000000000E+00,-6.155920029E-01,-1.387778781E-17, 4.004671574E-01, 8.956315517E-01, 4.269804806E-03, 1.251830254E-03, 2.503270749E-03,-1.112777623E-03, 0.000000000E+00, 3.619827032E-01
       302, 0.000000000E+00,-6.142752171E-01,-1.387778781E-17, 4.008953273E-01, 8.961072564E-01, 4.260478541E-03, 1.249833032E-03, 2.498063724E-03,-1.110410900E-03, 0.000000000E+00, 3.605681360E-01
       303, 0.000000000E+00,-6.129584312E-01,-1.387778781E-17, 4.013220668E-01, 8.965811729E-01, 4.251163453E-03, 1.247835462E-03, 2.492864383E-03,-1.108044060E-03, 0.000000000E+00, 3.592243195E-01
       304, 0.000000000E+00,-6.116416454E-01,-2.081668171E-17, 4.017474055E-01, 8.970532417E-01, 4.241858609E-03, 1.245837659E-03, 2.487673424E-03,-1.105677104E-03, 0.000000000E+00, 3.578451276E-01
       305, 0.000000000E+00,-6.103248596E-01,-1.734723476E-17, 4.021714032E-01, 8.975235224E-01, 4.232565872E-03, 1.243839273E-03, 2.482490614E-03,-1.103310147E-03, 0.000000000E+00, 3.563978970E-01
       306, 0.000000000E+00,-6.090081334E-01,-1.387778781E-17, 4.025939703E-01, 8.979920149E-01, 4.223284312E-03, 1.241840655E-03, 2.477316651E-03,-1.100943191E-03, 0.000000000E+00, 3.551248312E-01
       307, 0.000000000E+00,-6.076913476E-01,-6.938893904E-18, 4.030152261E-01, 8.984587193E-01, 4.214013927E-03, 1.239841804E-03, 2.472151071E-03,-1.098576118E-03, 0.000000000E+00, 3.538136780E-01
       308, 0.000000000E+00,-6.063745618E-01,-6.938893904E-18, 4.034351110E-01, 8.989236951E-01, 4.204754718E-03, 1.237842720E-03, 2.466993174E-03,-1.096208580E-03, 0.000000000E+00, 3.524698317E-01
       309, 1.734723476E-18,-6.050577760E-01,-1.387778781E-17, 4.038536847E-01, 8.993870020E-01, 4.195505287E-03, 1.235843170E-03, 2.461843425E-03,-1.093841158E-03, 0.000000000E+00, 3.511967659E-01
       310, 0.000000000E+00,-6.037409902E-01,-1.387778781E-17, 4.042708874E-01, 8.998485804E-01, 4.186268896E-03, 1.233843388E-03, 2.456701826E-03,-1.091473503E-03, 0.000000000E+00, 3.498201966E-01
       311, 0.000000000E+00,-6.024242640E-01,-1.387778781E-17, 4.046867192E-01, 9.003083110E-01, 4.177043214E-03, 1.231843256E-03, 2.451568609E-03,-1.089105848E-03, 0.000000000E+00, 3.484763801E-01
       312, 0.000000000E+00,-6.011074781E-01,-2.081668171E-17, 4.051011503E-01, 9.007662535E-01, 4.167828709E-03, 1.229842892E-03, 2.446443308E-03,-1.086738077E-03, 0.000000000E+00, 3.471299410E-01
       313, 0.000000000E+00,-5.997906923E-01,-1.387778781E-17, 4.055142403E-01, 9.012225270E-01, 4.158626311E-03, 1.227842411E-03, 2.441326622E-03,-1.084370189E-03, 0.000000000E+00, 3.458568454E-01
       314, 1.734723476E-18,-5.984739065E-01,-1.387778781E-17, 4.059260190E-01, 9.016771317E-01, 4.149434157E-03, 1.225841581E-03, 2.436218318E-03,-1.082002185E-03, 0.000000000E+00, 3.445837498E-01
       315, 0.000000000E+00,-5.971571207E-01,-1.387778781E-17, 4.063364267E-01, 9.021300077E-01, 4.140253179E-03, 1.223840518E-03, 2.431117930E-03,-1.079634065E-03, 0.000000000E+00, 3.432425261E-01
       316, 0.000000000E+00,-5.958403945E-01,-1.387778781E-17, 4.067454934E-01, 9.025810361E-01, 4.131082445E-03, 1.221838989E-03, 2.426025458E-03,-1.077265595E-03, 0.000000000E+00, 3.419693708E-01
       317, 0.000000000E+00,-5.945236087E-01,-1.387778781E-17, 4.071532488E-01, 9.030305147E-01, 4.121923819E-03, 1.219837344E-03, 2.420940902E-03,-1.074897125E-03, 0.000000000E+00, 3.406937122E-01
       318, 0.000000000E+00,-5.932068229E-01,-1.387778781E-17, 4.075597227E-01, 9.034782648E-01, 4.112775438E-03, 1.217835583E-03, 2.415864728E-03,-1.072528539E-03, 0.000000000E+00, 3.394206464E-01
       319, 1.734723476E-18,-5.918900371E-01,-6.938893904E-18, 4.079648852E-01, 9.039244056E-01, 4.103639163E-03, 1.215833705E-03, 2.410796704E-03,-1.070159953E-03, 0.000000000E+00, 3.381829262E-01
       320, 0.000000000E+00,-5.905732512E-01,-6.938893904E-18, 4.083687663E-01, 9.043688774E-01, 4.094514064E-03, 1.213831594E-03, 2.405737061E-03,-1.067791367E-03, 0.000000000E+00, 3.369123936E-01
       321, 0.000000000E+00,-5.892565250E-01,-3.469446952E-18, 4.087713957E-01, 9.048117399E-01, 4.085401073E-03, 1.211829716E-03, 2.400685567E-03,-1.065422548E-03, 0.000000000E+00, 3.356746435E-01
       322, 0.000000000E+00,-5.879397392E-01,-6.938893904E-18, 4.091726840E-01, 9.052529335E-01, 4.076299258E-03, 1.209827838E-03, 2.395641990E-03,-1.063053496E-03, 0.000000000E+00, 3.344697058E-01
       323, 0.000000000E+00,-5.866229534E-01,-6.938893904E-18, 4.095726907E-01, 9.056925178E-01, 4.067210015E-03, 1.207825961E-03, 2.390607260E-03,-1.060684561E-03, 0.000000000E+00, 3.331966400E-01
       324, 0.000000000E+00,-5.853061676E-01,-6.938893904E-18, 4.099714458E-01, 9.061304927E-01, 4.058132879E-03, 1.205824548E-03, 2.385581378E-03,-1.058315625E-03, 0.000000000E+00, 3.319235444E-01
       325, 0.000000000E+00,-5.839893818E-01,-6.938893904E-18, 4.103688300E-01, 9.065667391E-01, 4.049066454E-03, 1.203823020E-03, 2.380563179E-03,-1.055946341E-03, 0.000000000E+00, 3.306882977E-01
       326, 0.000000000E+00,-5.826726556E-01,-6.938893904E-18, 4.107649922E-01, 9.070014358E-01, 4.040012136E-03, 1.201821724E-03, 2.375553828E-03,-1.053577173E-03, 0.000000000E+00, 3.295212984E-01
       327, 0.000000000E+00,-5.813558698E-01,-6.938893904E-18, 4.111599028E-01, 9.074345231E-01, 4.030968528E-03, 1.199820312E-03, 2.370552626E-03,-1.051207772E-03, 0.000000000E+00, 3.282810748E-01
       328, 0.000000000E+00,-5.800390840E-01,-6.938893904E-18, 4.115535319E-01, 9.078660011E-01, 4.021936096E-03, 1.197819016E-03, 2.365559340E-03,-1.048838487E-03, 0.000000000E+00, 3.270433545E-01
       329, 0.000000000E+00,-5.787222981E-01,-6.938893904E-18, 4.119459391E-01, 9.082958698E-01, 4.012915306E-03, 1.195817604E-03, 2.360574435E-03,-1.046468969E-03, 0.000000000E+00, 3.259117603E-01
       330, 0.000000000E+00,-5.774055123E-01,-6.938893904E-18, 4.123370647E-01, 9.087241888E-01, 4.003905691E-03, 1.193816075E-03, 2.355597680E-03,-1.044099103E-03, 0.000000000E+00, 3.247117996E-01
       331,-1.734723476E-18,-5.760887861E-01,-1.387778781E-17, 4.127269685E-01, 9.091509581E-01, 3.994908184E-03, 1.191814896E-03, 2.350629773E-03,-1.041729469E-03, 0.000000000E+00, 3.234740794E-01
       332, 0.000000000E+00,-5.747720003E-01,-6.938893904E-18, 4.131156206E-01, 9.095761776E-01, 3.985922784E-03, 1.189813949E-03, 2.345669782E-03,-1.039359486E-03, 0.000000000E+00, 3.223046064E-01
       333, 0.000000000E+00,-5.734552145E-01,-1.387778781E-17, 4.135030508E-01, 9.099998474E-01, 3.976948559E-03, 1.187813235E-03, 2.340717940E-03,-1.036989270E-03, 0.000000000E+00, 3.211730123E-01
       334, 1.734723476E-18,-5.721384287E-01,-1.387778781E-17, 4.138892889E-01, 9.104219675E-01, 3.967985976E-03, 1.185812405E-03, 2.335774247E-03,-1.034618937E-03, 0.000000000E+00, 3.200060129E-01
       335, 0.000000000E+00,-5.708216429E-01,-1.387778781E-17, 4.142742157E-01, 9.108424187E-01, 3.959034570E-03, 1.183811924E-03, 2.330838470E-03,-1.032248372E-03, 0.000000000E+00, 3.187682629E-01
       336, 0.000000000E+00,-5.695048571E-01,-1.387778781E-17, 4.146579206E-01, 9.112614393E-01, 3.950095735E-03, 1.181811909E-03, 2.325911075E-03,-1.029877691E-03, 0.000000000E+00, 3.175683022E-01
       337, 0.000000000E+00,-5.681881309E-01,-1.387778781E-17, 4.150403738E-01, 9.116788507E-01, 3.941168543E-03, 1.179812127E-03, 2.320991829E-03,-1.027507009E-03, 0.000000000E+00, 3.164366484E-01
       338, 0.000000000E+00,-5.668713450E-01,-1.387778781E-17, 4.154216349E-01, 9.120947123E-01, 3.932252526E-03, 1.177812694E-03, 2.316080965E-03,-1.025136211E-03, 0.000000000E+00, 3.152672350E-01
       339, 0.000000000E+00,-5.655545592E-01,-1.387778781E-17, 4.158016443E-01, 9.125090837E-01, 3.923349082E-03, 1.175813610E-03, 2.311178949E-03,-1.022765297E-03, 0.000000000E+00, 3.140649199E-01
       340, 1.734723476E-18,-5.642377734E-01,-1.387778781E-17, 4.161804318E-01, 9.129219055E-01, 3.914457280E-03, 1.173814759E-03, 2.306285314E-03,-1.020394382E-03, 0.000000000E+00, 3.129332662E-01
       341, 0.000000000E+00,-5.629209876E-01,-1.040834086E-17, 4.165579975E-01, 9.133331776E-01, 3.905577119E-03, 1.171816490E-03, 2.301400062E-03,-1.018023468E-03, 0.000000000E+00, 3.117685914E-01
       342, 0.000000000E+00,-5.616042614E-01,-6.938893904E-18, 4.169343114E-01, 9.137429595E-01, 3.896709997E-03, 1.169818686E-03, 2.296523890E-03,-1.015652437E-03, 0.000000000E+00, 3.105662167E-01
       343, 1.734723476E-18,-5.602874756E-01,-6.938893904E-18, 4.173093438E-01, 9.141511321E-01, 3.887854051E-03, 1.167821232E-03, 2.291655634E-03,-1.013281289E-03, 0.000000000E+00, 3.094322383E-01
       344, 0.000000000E+00,-5.589706898E-01,-6.938893904E-18, 4.176832139E-01, 9.145578146E-01, 3.879009280E-03, 1.165823778E-03, 2.286795294E-03,-1.010910026E-03, 0.000000000E+00, 3.082652688E-01
       345, 0.000000000E+00,-5.576539040E-01,-6.938893904E-18, 4.180558324E-01, 9.149630070E-01, 3.870177083E-03, 1.163827139E-03, 2.281943336E-03,-1.008538762E-03, 0.000000000E+00, 3.070982695E-01
       346, 0.000000000E+00,-5.563371181E-01,-6.938893904E-18, 4.184272289E-01, 9.153665900E-01, 3.861356992E-03, 1.161831082E-03, 2.277099527E-03,-1.006167266E-03, 0.000000000E+00, 3.059688807E-01
       347, 0.000000000E+00,-5.550203919E-01,-6.938893904E-18, 4.187973738E-01, 9.157687426E-01, 3.852549009E-03, 1.159835607E-03, 2.272264566E-03,-1.003795885E-03, 0.000000000E+00, 3.048018813E-01
       348, 0.000000000E+00,-5.537036061E-01,-6.938893904E-18, 4.191663265E-01, 9.161692858E-01, 3.843752667E-03, 1.157840714E-03, 2.267438453E-03,-1.001424622E-03, 0.000000000E+00, 3.036679626E-01
       349, 0.000000000E+00,-5.523868203E-01,-6.938893904E-18, 4.195340872E-01, 9.165685177E-01, 3.834968898E-03, 1.155846636E-03, 2.262620721E-03,-9.990532417E-04, 0.000000000E+00, 3.025717139E-01
       350, 0.000000000E+00,-5.510700345E-01,-6.938893904E-18, 4.199006557E-01, 9.169661999E-01, 3.826196305E-03, 1.153853023E-03, 2.257811604E-03,-9.966819780E-04, 0.000000000E+00, 3.014400601E-01
       351, 0.000000000E+00,-5.497532487E-01,-6.938893904E-18, 4.202660024E-01, 9.173623323E-01, 3.817436052E-03, 1.151859760E-03, 2.253010869E-03,-9.943105979E-04, 0.000000000E+00, 3.003106713E-01
       352, 0.000000000E+00,-5.484365225E-01,-6.938893904E-18, 4.206302166E-01, 9.177570939E-01, 3.808687441E-03, 1.149867196E-03, 2.248218749E-03,-9.919391014E-04, 0.000000000E+00, 2.992143929E-01
       353, 0.000000000E+00,-5.471197367E-01,-6.938893904E-18, 4.209932387E-01, 9.181504250E-01, 3.799950704E-03, 1.147875213E-03, 2.243434545E-03,-9.895674884E-04, 0.000000000E+00, 2.981512249E-01
       354, 0.000000000E+00,-5.458029509E-01,-6.938893904E-18, 4.213551283E-01, 9.185422659E-01, 3.791226540E-03, 1.145883929E-03, 2.238659188E-03,-9.871958755E-04, 0.000000000E+00, 2.970549762E-01
       355, 0.000000000E+00,-5.444861650E-01,-6.938893904E-18, 4.217157960E-01, 9.189326763E-01, 3.782514483E-03, 1.143893460E-03, 2.233892214E-03,-9.848242626E-04, 0.000000000E+00, 2.959586978E-01
       356, 1.734723476E-18,-5.431693792E-01,-1.387778781E-17, 4.220753908E-01, 9.193217158E-01, 3.773814067E-03, 1.141903689E-03, 2.229133621E-03,-9.824527660E-04, 0.000000000E+00, 2.949353456E-01
       357, 0.000000000E+00,-5.418526530E-01,-6.938893904E-18, 4.224337935E-01, 9.197093248E-01, 3.765125992E-03, 1.139914151E-03, 2.224383410E-03,-9.800808039E-04, 0.000000000E+00, 2.939097881E-01
       358, 0.000000000E+00,-5.405358672E-01,-6.938893904E-18, 4.227911234E-01, 9.200956225E-01, 3.756450256E-03, 1.137925312E-03, 2.219641581E-03,-9.777090745E-04, 0.000000000E+00, 2.928112745E-01
       359, 0.000000000E+00,-5.392190814E-01,-6.938893904E-18, 4.231472909E-01, 9.204805493E-01, 3.747787327E-03, 1.135937171E-03, 2.214908600E-03,-9.753373452E-04, 0.000000000E+00, 2.917150259E-01
       360, 0.000000000E+00,-5.379022956E-01,-6.938893904E-18, 4.235023260E-01, 9.208639860E-01, 3.739136970E-03, 1.133949962E-03, 2.210184000E-03,-9.729654994E-04, 0.000000000E+00, 2.907248735E-01
       361, 0.000000000E+00,-5.365855098E-01,-6.938893904E-18, 4.238563180E-01, 9.212461710E-01, 3.730498953E-03, 1.131963683E-03, 2.205468249E-03,-9.705935372E-04, 0.000000000E+00, 2.897014916E-01
       362, 0.000000000E+00,-5.352687836E-01,-6.938893904E-18, 4.242091775E-01, 9.216269255E-01, 3.721873276E-03, 1.129978104E-03, 2.200761111E-03,-9.682214586E-04, 0.000000000E+00, 2.886759341E-01
       363, 0.000000000E+00,-5.339519978E-01,-6.938893904E-18, 4.245609045E-01, 9.220063686E-01, 3.713259706E-03, 1.127993455E-03, 2.196062356E-03,-9.658492636E-04, 0.000000000E+00, 2.876835465E-01
